race_id,bet_type,rank,combination,payout,popularity
202205050101,単勝,1,2,290,2
202205050101,複勝,1,2,150,2
202205050101,複勝,2,8,810,7
202205050101,複勝,3,3,210,3
202205050101,枠連,1,1-4,310,1
202205050101,馬連,1,2-8,9730,22
202205050101,ワイド,1,2-8,2010,19
202205050101,ワイド,2,2-3,420,4
202205050101,ワイド,3,3-8,3560,28
202205050101,馬単,1,2-8,11920,28
202205050101,3連複,1,2-3-8,13570,35
202205050101,3連単,1,2-8-3,65960,157
202205050102,単勝,1,10,770,4
202205050102,複勝,1,10,320,4
202205050102,複勝,2,13,470,6
202205050102,複勝,3,5,190,2
202205050102,枠連,1,6-8,3110,9
202205050102,馬連,1,10-13,5520,16
202205050102,ワイド,1,10-13,1300,15
202205050102,ワイド,2,5-10,830,8
202205050102,ワイド,3,5-13,1160,14
202205050102,馬単,1,10-13,9920,29
202205050102,3連複,1,5-10-13,9590,32
202205050102,3連単,1,10-13-5,53930,173
202205050103,単勝,1,10,13120,12
202205050103,複勝,1,10,4500,13
202205050103,複勝,2,15,840,6
202205050103,複勝,3,8,410,2
202205050103,枠連,1,6-8,6960,13
202205050103,馬連,1,10-15,64450,60
202205050103,ワイド,1,10-15,11090,58
202205050103,ワイド,2,8-10,5450,38
202205050103,ワイド,3,8-15,1150,11
202205050103,馬単,1,10-15,190520,133
202205050103,3連複,1,8-10-15,95980,135
202205050103,3連単,1,10-15-8,1271720,1018
202205050104,単勝,1,6,220,1
202205050104,複勝,1,6,110,1
202205050104,複勝,2,3,120,2
202205050104,複勝,3,11,160,4
202205050104,枠連,1,3-6,390,2
202205050104,馬連,1,3-6,350,1
202205050104,ワイド,1,3-6,190,1
202205050104,ワイド,2,6-11,350,7
202205050104,ワイド,3,3-11,330,5
202205050104,馬単,1,6-3,660,1
202205050104,3連複,1,3-6-11,840,2
202205050104,3連単,1,6-3-11,2560,4
202205050105,単勝,1,16,1510,4
202205050105,複勝,1,16,250,4
202205050105,複勝,2,2,500,6
202205050105,複勝,3,14,180,3
202205050105,枠連,1,1-8,8640,23
202205050105,馬連,1,2-16,12590,30
202205050105,ワイド,1,2-16,3030,31
202205050105,ワイド,2,14-16,730,5
202205050105,ワイド,3,2-14,1420,14
202205050105,馬単,1,16-2,24730,58
202205050105,3連複,1,2-14-16,12820,34
202205050105,3連単,1,16-2-14,122450,300
202205050106,単勝,1,7,140,1
202205050106,複勝,1,7,110,1
202205050106,複勝,2,8,270,6
202205050106,複勝,3,4,170,2
202205050106,枠連,1,7-7,1010,5
202205050106,馬連,1,7-8,950,5
202205050106,ワイド,1,7-8,360,4
202205050106,ワイド,2,4-7,230,1
202205050106,ワイド,3,4-8,1260,17
202205050106,馬単,1,7-8,1280,5
202205050106,3連複,1,4-7-8,1580,6
202205050106,3連単,1,7-8-4,5000,16
202205050107,単勝,1,3,270,1
202205050107,複勝,1,3,140,1
202205050107,複勝,2,6,170,4
202205050107,複勝,3,7,210,5
202205050107,枠連,1,3-4,380,1
202205050107,馬連,1,3-6,940,3
202205050107,ワイド,1,3-6,350,1
202205050107,ワイド,2,3-7,380,4
202205050107,ワイド,3,6-7,630,10
202205050107,馬単,1,3-6,1350,3
202205050107,3連複,1,3-6-7,2010,6
202205050107,3連単,1,3-6-7,6530,8
202205050108,単勝,1,2,700,3
202205050108,複勝,1,2,270,5
202205050108,複勝,2,6,180,3
202205050108,複勝,3,4,180,2
202205050108,枠連,1,1-3,1270,4
202205050108,馬連,1,2-6,2380,4
202205050108,ワイド,1,2-6,940,5
202205050108,ワイド,2,2-4,850,4
202205050108,ワイド,3,4-6,490,1
202205050108,馬単,1,2-6,4410,10
202205050108,3連複,1,2-4-6,3500,2
202205050108,3連単,1,2-6-4,19890,14
202205050109,単勝,1,14,1080,5
202205050109,複勝,1,14,330,5
202205050109,複勝,2,11,430,9
202205050109,複勝,3,4,260,3
202205050109,枠連,1,6-7,1170,4
202205050109,馬連,1,11-14,5110,24
202205050109,ワイド,1,11-14,1760,25
202205050109,ワイド,2,4-14,1530,21
202205050109,ワイド,3,4-11,1510,20
202205050109,馬単,1,14-11,13520,57
202205050109,3連複,1,4-11-14,13070,49
202205050109,3連単,1,14-11-4,110360,406
202205050110,単勝,1,4,310,2
202205050110,複勝,1,4,140,3
202205050110,複勝,2,1,110,1
202205050110,複勝,3,5,180,4
202205050110,枠連,1,1-4,350,1
202205050110,馬連,1,1-4,360,1
202205050110,ワイド,1,1-4,190,1
202205050110,ワイド,2,4-5,530,7
202205050110,ワイド,3,1-5,350,4
202205050110,馬単,1,4-1,700,2
202205050110,3連複,1,1-4-5,990,2
202205050110,3連単,1,4-1-5,3420,5
202205050111,単勝,1,10,5100,10
202205050111,複勝,1,10,1120,11
202205050111,複勝,2,7,1240,12
202205050111,複勝,3,16,500,5
202205050111,枠連,1,4-5,8690,25
202205050111,馬連,1,7-10,65910,95
202205050111,ワイド,1,7-10,15480,99
202205050111,ワイド,2,10-16,7620,62
202205050111,ワイド,3,7-16,9690,69
202205050111,馬単,1,10-7,133430,180
202205050111,3連複,1,7-10-16,257030,373
202205050111,3連単,1,10-7-16,2221830,2420
202205050112,単勝,1,1,150,1
202205050112,複勝,1,1,110,1
202205050112,複勝,2,6,150,2
202205050112,複勝,3,5,550,8
202205050112,枠連,1,1-6,320,2
202205050112,馬連,1,1-6,330,1
202205050112,ワイド,1,1-6,190,1
202205050112,ワイド,2,1-5,1040,13
202205050112,ワイド,3,5-6,2220,22
202205050112,馬単,1,1-6,410,1
202205050112,3連複,1,1-5-6,3280,12
202205050112,3連単,1,1-6-5,6230,19
202209050101,単勝,1,8,260,2
202209050101,複勝,1,8,120,1
202209050101,複勝,2,5,270,4
202209050101,複勝,3,7,2680,9
202209050101,枠連,1,5-7,1520,6
202209050101,馬連,1,5-8,1240,4
202209050101,ワイド,1,5-8,510,5
202209050101,ワイド,2,7-8,4690,27
202209050101,ワイド,3,5-7,16790,35
202209050101,馬単,1,8-5,2000,7
202209050101,3連複,1,5-7-8,42860,54
202209050101,3連単,1,8-5-7,117180,210
202209050102,単勝,1,4,510,2
202209050102,複勝,1,4,270,3
202209050102,複勝,2,11,1040,8
202209050102,複勝,3,3,610,6
202209050102,枠連,1,3-7,6810,14
202209050102,馬連,1,4-11,7740,18
202209050102,ワイド,1,4-11,2090,19
202209050102,ワイド,2,3-4,950,12
202209050102,ワイド,3,3-11,5990,36
202209050102,馬単,1,4-11,11320,31
202209050102,3連複,1,3-4-11,26310,54
202209050102,3連単,1,4-11-3,105700,229
202209050103,単勝,1,6,740,2
202209050103,複勝,1,6,170,3
202209050103,複勝,2,4,180,4
202209050103,複勝,3,7,110,1
202209050103,枠連,1,4-6,640,4
202209050103,馬連,1,4-6,3910,8
202209050103,ワイド,1,4-6,870,11
202209050103,ワイド,2,6-7,180,1
202209050103,ワイド,3,4-7,280,4
202209050103,馬単,1,6-4,7520,16
202209050103,3連複,1,4-6-7,940,1
202209050103,3連単,1,6-4-7,13270,42
202209050104,単勝,1,8,170,1
202209050104,複勝,1,8,110,1
202209050104,複勝,2,5,430,7
202209050104,複勝,3,6,150,3
202209050104,馬連,1,5-8,2800,8
202209050104,ワイド,1,5-8,730,9
202209050104,ワイド,2,6-8,190,2
202209050104,ワイド,3,5-6,1420,16
202209050104,馬単,1,8-5,3640,11
202209050104,3連複,1,5-6-8,3240,11
202209050104,3連単,1,8-5-6,13810,42
202209050105,単勝,1,7,240,1
202209050105,複勝,1,7,130,1
202209050105,複勝,2,8,140,2
202209050105,複勝,3,9,200,3
202209050105,枠連,1,6-6,510,3
