race_id,segment_index,lap_time_sec
201804020801,1,12.5
201804020801,2,10.4
201804020801,3,10.9
201804020801,4,11.9
201804020801,5,12.2
201804020801,6,12.1
201804020801,7,11.8
201804020802,1,12.8
201804020802,2,11.8
201804020802,3,10.8
201804020802,4,11.5
201804020802,5,12.8
201804020802,6,14.2
201804020802,7,12.8
201804020802,8,12.4
201804020802,9,12.2
201804020802,10,12.0
201804020802,11,11.7
201804020802,12,12.1
201804020803,1,13.0
201804020803,2,11.3
201804020803,3,12.6
201804020803,4,13.1
201804020803,5,12.9
201804020803,6,12.7
201804020803,7,13.0
201804020803,8,13.3
201804020803,9,14.2
201804020805,1,12.8
201804020805,2,11.1
201804020805,3,11.8
201804020805,4,12.8
201804020805,5,12.7
201804020805,6,11.7
201804020805,7,11.2
201804020805,8,11.7
201804020806,1,12.9
201804020806,2,11.6
201804020806,3,12.2
201804020806,4,12.6
201804020806,5,12.2
201804020806,6,11.3
201804020806,7,11.2
201804020807,1,12.1
201804020807,2,11.1
201804020807,3,12.1
201804020807,4,12.7
201804020807,5,11.8
201804020807,6,12.5
201804020808,1,13.0
201804020808,2,11.4
201804020808,3,12.7
201804020808,4,13.3
201804020808,5,12.6
201804020808,6,12.5
201804020808,7,12.8
201804020808,8,12.2
201804020808,9,13.0
201804020809,1,13.0
201804020809,2,11.5
201804020809,3,11.7
201804020809,4,12.2
201804020809,5,12.2
201804020809,6,11.8
201804020809,7,11.4
201804020809,8,10.5
201804020809,9,11.4
201804020810,1,12.5
201804020810,2,11.3
201804020810,3,11.4
201804020810,4,12.1
201804020810,5,12.9
201804020810,6,12.2
201804020810,7,12.0
201804020810,8,11.8
201804020810,9,11.7
201804020810,10,11.5
201804020810,11,11.5
201804020811,1,12.0
201804020811,2,10.8
201804020811,3,11.6
201804020811,4,12.3
201804020811,5,11.7
201804020811,6,12.3
201804020812,1,12.1
201804020812,2,10.4
201804020812,3,10.5
201804020812,4,10.6
201804020812,5,11.7
201810020801,1,12.2
201810020801,2,10.9
201810020801,3,11.8
201810020801,4,12.0
201810020801,5,12.7
201810020802,1,12.4
201810020802,2,10.9
201810020802,3,11.4
201810020802,4,11.5
201810020802,5,11.3
201810020802,6,11.6
201810020803,1,12.6
201810020803,2,11.1
201810020803,3,11.9
201810020803,4,12.4
201810020803,5,11.9
201810020803,6,11.9
201810020803,7,11.8
201810020803,8,11.6
201810020803,9,12.0
201810020803,10,12.3
201810020804,1,7.0
201810020804,2,11.6
201810020804,3,12.2
201810020804,4,13.3
201810020804,5,12.8
201810020804,6,12.3
201810020804,7,12.5
201810020804,8,12.9
201810020804,9,13.0
201810020805,1,12.9
201810020805,2,11.7
201810020805,3,13.2
201810020805,4,13.3
201810020805,5,12.0
201810020805,6,12.1
201810020805,7,12.2
201810020805,8,11.7
201810020805,9,12.0
201810020806,1,12.0
201810020806,2,10.2
201810020806,3,10.8
201810020806,4,11.4
201810020806,5,11.7
