race_id,segment_index,lap_time_sec
201803020801,1,12.2
201803020801,2,11.0
201803020801,3,11.4
201803020801,4,11.5
201803020801,5,12.1
201803020801,6,12.9
201803020802,1,12.5
201803020802,2,11.4
201803020802,3,11.7
201803020802,4,12.6
201803020802,5,12.6
201803020802,6,12.7
201803020802,7,12.6
201803020802,8,12.3
201803020802,9,12.5
201803020803,1,9.5
201803020803,2,11.0
201803020803,3,10.7
201803020803,4,11.7
201803020803,5,12.9
201803020803,6,13.8
201803020804,1,7.0
201803020804,2,11.3
201803020804,3,11.7
201803020804,4,12.5
201803020804,5,13.1
201803020804,6,12.6
201803020804,7,12.7
201803020804,8,13.1
201803020804,9,13.9
201803020805,1,13.2
201803020805,2,11.9
201803020805,3,12.0
201803020805,4,13.5
201803020805,5,12.9
201803020805,6,12.8
201803020805,7,12.6
201803020805,8,12.0
201803020805,9,11.6
201803020806,1,12.4
201803020806,2,10.6
201803020806,3,11.1
201803020806,4,12.0
201803020806,5,11.8
201803020806,6,12.4
201803020807,1,12.6
201803020807,2,11.2
201803020807,3,11.9
201803020807,4,12.1
201803020807,5,12.6
201803020807,6,12.5
201803020807,7,12.3
201803020807,8,12.4
201803020807,9,12.4
201803020807,10,11.9
201803020808,1,6.8
201803020808,2,11.2
201803020808,3,11.7
201803020808,4,12.5
201803020808,5,12.7
201803020808,6,12.4
201803020808,7,12.8
201803020808,8,12.7
201803020808,9,13.1
201803020809,1,12.3
201803020809,2,11.4
201803020809,3,12.2
201803020809,4,12.4
201803020809,5,13.4
201803020809,6,12.5
201803020809,7,11.9
201803020809,8,12.0
201803020809,9,11.8
201803020809,10,11.9
201803020810,1,7.1
201803020810,2,10.9
201803020810,3,12.0
201803020810,4,12.6
201803020810,5,12.3
201803020810,6,12.0
201803020810,7,12.7
201803020810,8,13.1
201803020810,9,13.3
201803020811,1,12.7
201803020811,2,11.4
201803020811,3,11.3
201803020811,4,11.6
201803020811,5,11.4
201803020811,6,11.6
201803020811,7,12.2
201803020811,8,12.6
201803020811,9,12.9
201803020812,1,12.4
201803020812,2,10.9
201803020812,3,11.1
201803020812,4,11.7
201803020812,5,12.0
201803020812,6,12.1
201807030801,1,12.6
201807030801,2,11.7
201807030801,3,12.2
201807030801,4,12.4
201807030801,5,12.7
201807030801,6,12.0
201807030801,7,11.2
201807030801,8,11.6
201807030802,1,12.4
201807030802,2,11.0
201807030802,3,11.6
201807030802,4,11.4
201807030802,5,11.2
201807030802,6,11.6
201807030803,1,12.4
201807030803,2,10.9
201807030803,3,12.1
201807030803,4,12.5
201807030803,5,12.2
201807030803,6,12.4
201807030805,1,13.3
201807030805,2,11.9
201807030805,3,14.0
201807030805,4,14.1
201807030805,5,13.5
201807030805,6,12.3
201807030805,7,12.1
201807030805,8,11.6
201807030805,9,11.3
201807030805,10,11.7
201807030806,1,13.0
201807030806,2,11.2
201807030806,3,13.6
201807030806,4,13.2
201807030806,5,12.5
201807030806,6,12.3
201807030806,7,12.9
201807030806,8,12.6
201807030806,9,13.1
201807030807,1,12.2
201807030807,2,10.7
201807030807,3,11.1
201807030807,4,12.1
201807030807,5,11.6
201807030807,6,11.6
201807030807,7,11.8
201807030807,8,12.1
201807030808,1,12.0
201807030808,2,10.8
201807030808,3,11.2
201807030808,4,12.1
201807030808,5,12.4
201807030808,6,12.6
201807030808,7,13.1
201807030809,1,12.6
201807030809,2,10.9
201807030809,3,11.2
201807030809,4,12.1
201807030809,5,12.0
201807030809,6,12.2
201807030809,7,12.5
201807030809,8,12.5
201807030809,9,12.1
201807030809,10,11.6
201807030809,11,12.2
201807030810,1,12.2
