race_id,segment_index,lap_time_sec
201806020701,1,12.8
201806020701,2,11.8
201806020701,3,12.9
201806020701,4,13.1
201806020701,5,12.6
201806020701,6,13.0
201806020701,7,13.4
201806020701,8,13.1
201806020701,9,14.6
201806020702,1,12.1
201806020702,2,10.8
201806020702,3,11.7
201806020702,4,12.3
201806020702,5,12.6
201806020702,6,13.7
201806020703,1,13.0
201806020703,2,12.0
201806020703,3,13.5
201806020703,4,14.1
201806020703,5,13.1
201806020703,6,12.4
201806020703,7,12.8
201806020703,8,13.1
201806020703,9,14.0
201806020704,1,12.8
201806020704,2,11.5
201806020704,3,13.2
201806020704,4,13.8
201806020704,5,12.7
201806020704,6,12.3
201806020704,7,12.4
201806020704,8,12.7
201806020704,9,13.8
201806020705,1,12.5
201806020705,2,10.7
201806020705,3,11.4
201806020705,4,12.2
201806020705,5,12.1
201806020705,6,12.1
201806020705,7,12.0
201806020705,8,12.3
201806020706,1,12.9
201806020706,2,11.0
201806020706,3,12.9
201806020706,4,13.1
201806020706,5,13.2
201806020706,6,12.0
201806020706,7,11.6
201806020706,8,12.1
201806020706,9,12.0
201806020706,10,12.6
201806020707,1,13.3
201806020707,2,12.2
201806020707,3,13.0
201806020707,4,13.0
201806020707,5,13.7
201806020707,6,14.6
201806020707,7,13.7
201806020707,8,12.7
201806020707,9,12.5
201806020707,10,12.8
201806020707,11,13.0
201806020707,12,13.4
201806020708,1,13.2
201806020708,2,12.4
201806020708,3,13.3
201806020708,4,12.7
201806020708,5,12.5
201806020708,6,11.8
201806020708,7,11.8
201806020708,8,11.5
201806020708,9,11.6
201806020708,10,12.0
201806020709,1,12.5
201806020709,2,11.7
201806020709,3,11.6
201806020709,4,11.7
201806020709,5,11.6
201806020709,6,11.7
201806020709,7,11.6
201806020709,8,12.0
201806020710,1,12.9
201806020710,2,11.6
201806020710,3,12.7
201806020710,4,13.2
201806020710,5,12.7
201806020710,6,12.3
201806020710,7,12.5
201806020710,8,12.7
201806020710,9,12.9
201806020711,1,12.6
201806020711,2,11.8
201806020711,3,12.4
201806020711,4,12.6
201806020711,5,12.1
201806020711,6,12.2
201806020711,7,11.8
201806020711,8,11.5
201806020711,9,12.2
201806020712,1,12.0
201806020712,2,10.8
201806020712,3,11.5
201806020712,4,12.2
201806020712,5,12.3
201806020712,6,13.3
201809010701,1,13.0
201809010701,2,11.4
201809010701,3,13.5
201809010701,4,13.0
201809010701,5,12.6
201809010701,6,12.5
201809010701,7,12.3
201809010701,8,12.6
201809010701,9,13.1
201809010702,1,12.7
201809010702,2,11.3
201809010702,3,11.9
201809010702,4,12.1
201809010702,5,12.1
201809010702,6,13.1
201809010703,1,12.7
201809010703,2,11.1
201809010703,3,11.7
201809010703,4,12.4
201809010703,5,12.1
201809010703,6,12.7
201809010703,7,12.5
201809010703,8,11.1
201809010703,9,11.9
201809010704,1,12.8
201809010704,2,11.0
201809010704,3,13.0
201809010704,4,13.3
201809010704,5,13.2
201809010704,6,13.5
201809010704,7,13.1
201809010704,8,13.1
201809010704,9,12.8
201809010705,1,12.8
201809010705,2,11.4
201809010705,3,12.8
201809010705,4,12.9
201809010705,5,12.9
201809010705,6,12.8
201809010705,7,12.1
201809010705,8,11.7
201809010705,9,11.1
201809010705,10,11.6
201809010706,1,12.4
201809010706,2,10.9
201809010706,3,11.6
201809010706,4,11.4
201809010706,5,11.4
201809010706,6,11.8
201809010707,1,12.3
201809010707,2,10.5
201809010707,3,11.4
201809010707,4,12.0
201809010707,5,12.5
201809010707,6,12.9
201809010707,7,13.1
201809010708,1,12.7
201809010708,2,11.1
201809010708,3,11.6
201809010708,4,11.4
201809010708,5,11.9
201809010708,6,12.7
201809010709,1,13.2
201809010709,2,11.4
201809010709,3,12.1
201809010709,4,12.5
201809010709,5,11.8
201809010709,6,11.7
201809010709,7,11.4
201809010709,8,10.9
201809010709,9,12.2
201809010710,1,12.3
201809010710,2,10.8
201809010710,3,11.7
201809010710,4,11.8
201809010710,5,11.7
201809010710,6,12.8
201809010711,1,12.6
201809010711,2,11.3
201809010711,3,12.1
201809010711,4,12.4
201809010711,5,12.0
201809010711,6,12.3
201809010711,7,12.0
201809010711,8,11.6
201809010711,9,11.7
201809010711,10,12.0
201809010712,1,13.0
201809010712,2,11.3
201809010712,3,12.9
201809010712,4,12.4
201809010712,5,12.3
201809010712,6,12.2
201809010712,7,12.3
201809010712,8,12.2
201809010712,9,13.3
201807020301,1,12.3
201807020301,2,10.9
201807020301,3,11.5
201807020301,4,11.5
201807020301,5,11.7
201807020301,6,12.2
201807020302,1,12.8
201807020302,2,12.2
201807020302,3,12.3
201807020302,4,13.6
201807020302,5,13.5
201807020302,6,13.2
201807020302,7,12.0
201807020302,8,12.5
201807020302,9,11.7
201807020302,10,11.4
201807020302,11,11.9
201807020303,1,12.7
201807020303,2,11.1
201807020303,3,11.7
201807020303,4,12.6
201807020303,5,12.1
201807020303,6,12.6
201807020306,1,12.9
201807020306,2,11.4
201807020306,3,13.3
201807020306,4,12.8
201807020306,5,12.8
201807020306,6,12.7
201807020306,7,12.7
201807020306,8,12.5
201807020306,9,13.1
201807020307,1,12.4
201807020307,2,11.0
201807020307,3,11.7
201807020307,4,12.1
201807020307,5,12.5
201807020307,6,12.1
201807020307,7,12.6
201807020308,1,7.0
201807020308,2,11.7
201807020308,3,12.0
201807020308,4,13.4
201807020308,5,12.9
201807020308,6,12.4
201807020308,7,12.3
201807020308,8,12.6
201807020308,9,12.1
201807020308,10,13.0
201807020309,1,12.7
201807020309,2,11.5
201807020309,3,12.1
201807020309,4,12.1
201807020309,5,11.9
201807020309,6,11.7
201807020309,7,11.8
201807020309,8,11.9
201807020310,1,7.3
201807020310,2,11.5
201807020310,3,11.9
201807020310,4,12.9
201807020310,5,12.5
201807020310,6,12.1
201807020310,7,12.3
201807020310,8,12.9
201807020310,9,12.6
201807020310,10,13.0
201807020311,1,12.4
201807020311,2,11.1
201807020311,3,11.4
201807020311,4,11.7
201807020311,5,11.8
201807020311,6,11.7
201807020311,7,12.0
201807020312,1,12.3
201807020312,2,10.8
201807020312,3,11.6
201807020312,4,12.0
201807020312,5,11.9
201807020312,6,12.8
