race_id,segment_index,lap_time_sec
201806010501,1,11.8
201806010501,2,10.8
201806010501,3,11.6
201806010501,4,12.5
201806010501,5,13.1
201806010501,6,13.4
201806010502,1,12.9
201806010502,2,12.0
201806010502,3,14.8
201806010502,4,13.9
201806010502,5,12.9
201806010502,6,12.5
201806010502,7,12.8
201806010502,8,13.0
201806010502,9,13.1
201806010503,1,13.4
201806010503,2,12.7
201806010503,3,13.9
201806010503,4,13.9
201806010503,5,12.9
201806010503,6,12.8
201806010503,7,12.8
201806010503,8,13.7
201806010503,9,13.7
201806010504,1,12.1
201806010504,2,10.6
201806010504,3,11.5
201806010504,4,12.2
201806010504,5,12.7
201806010504,6,12.7
201806010505,1,12.7
201806010505,2,11.7
201806010505,3,11.9
201806010505,4,12.0
201806010505,5,12.0
201806010505,6,11.5
201806010505,7,11.8
201806010505,8,12.0
201806010506,1,11.9
201806010506,2,10.3
201806010506,3,11.5
201806010506,4,11.7
201806010506,5,12.1
201806010506,6,12.1
201806010507,1,12.9
201806010507,2,11.7
201806010507,3,12.7
201806010507,4,13.2
201806010507,5,13.6
201806010507,6,13.7
201806010507,7,13.2
201806010507,8,12.6
201806010507,9,12.5
201806010507,10,12.8
201806010507,11,13.2
201806010507,12,14.5
201806010508,1,12.8
201806010508,2,12.0
201806010508,3,12.8
201806010508,4,13.0
201806010508,5,12.6
201806010508,6,12.5
201806010508,7,12.6
201806010508,8,12.6
201806010508,9,12.8
201806010509,1,11.6
201806010509,2,10.7
201806010509,3,11.4
201806010509,4,11.9
201806010509,5,12.0
201806010509,6,13.4
201806010510,1,12.7
201806010510,2,11.4
201806010510,3,11.7
201806010510,4,11.7
201806010510,5,11.8
201806010510,6,11.8
201806010510,7,11.5
201806010510,8,11.9
201806010511,1,12.5
201806010511,2,10.7
201806010511,3,12.2
201806010511,4,11.8
201806010511,5,12.5
201806010511,6,12.4
201806010511,7,12.1
201806010511,8,12.5
201806010511,9,12.3
201806010511,10,12.2
201806010512,1,13.2
201806010512,2,11.7
201806010512,3,13.7
201806010512,4,13.6
201806010512,5,13.2
201806010512,6,13.1
201806010512,7,12.7
201806010512,8,12.5
201806010512,9,11.9
201806010512,10,11.3
201806010512,11,11.5
201808010501,1,12.6
201808010501,2,11.3
201808010501,3,12.1
201808010501,4,12.4
201808010501,5,12.3
201808010501,6,12.7
201808010502,1,12.5
201808010502,2,11.7
201808010502,3,12.7
201808010502,4,13.2
201808010502,5,14.0
201808010502,6,13.5
201808010502,7,12.9
201808010502,8,12.8
201808010502,9,13.2
201808010503,1,12.1
201808010503,2,11.3
201808010503,3,12.1
201808010503,4,13.0
201808010503,5,12.9
201808010503,6,12.7
201808010503,7,13.0
201808010504,1,12.5
201808010504,2,11.7
201808010504,3,13.8
201808010504,4,13.6
201808010504,5,13.3
201808010504,6,13.1
201808010504,7,12.5
201808010504,8,12.1
201808010504,9,11.7
201808010505,1,12.8
201808010505,2,12.0
201808010505,3,12.3
201808010505,4,12.7
201808010505,5,12.4
201808010505,6,12.0
201808010505,7,11.4
201808010505,8,11.9
201808010506,1,12.4
201808010506,2,11.4
201808010506,3,13.5
201808010506,4,12.5
201808010506,5,13.1
201808010506,6,12.7
201808010506,7,12.4
201808010506,8,12.0
201808010506,9,12.7
201808010507,1,12.6
201808010507,2,11.5
201808010507,3,11.6
201808010507,4,12.2
201808010507,5,12.7
201808010507,6,12.2
201808010507,7,11.8
201808010507,8,11.4
201808010507,9,11.8
201808010508,1,12.9
201808010508,2,11.9
201808010508,3,13.3
201808010508,4,13.2
201808010508,5,13.1
201808010508,6,12.7
201808010508,7,12.3
201808010508,8,11.7
201808010508,9,12.4
201808010509,1,12.4
201808010509,2,11.9
201808010509,3,13.4
201808010509,4,12.5
201808010509,5,12.4
201808010509,6,12.3
201808010509,7,12.5
201808010509,8,12.6
201808010509,9,12.9
201808010510,1,12.1
201808010510,2,11.2
201808010510,3,12.0
201808010510,4,12.3
201808010510,5,11.5
201808010510,6,11.9
201808010510,7,11.7
201808010511,1,12.9
201808010511,2,11.4
201808010511,3,11.7
201808010511,4,13.0
201808010511,5,13.0
201808010511,6,12.6
201808010511,7,12.3
201808010511,8,12.5
201808010511,9,12.3
201808010511,10,11.6
201808010511,11,11.4
201808010511,12,11.6
201808010512,1,12.8
201808010512,2,11.5
201808010512,3,12.9
201808010512,4,12.2
201808010512,5,12.1
201808010512,6,12.6
201808010512,7,11.6
201808010512,8,11.8
201808010512,9,11.7
201808010512,10,11.8
201807010201,1,12.9
201807010201,2,11.5
201807010201,3,14.1
201807010201,4,13.8
201807010201,5,13.4
201807010201,6,13.1
201807010201,7,13.3
201807010201,8,12.0
201807010201,9,12.4
201807010202,1,12.3
201807010202,2,11.2
201807010202,3,11.5
201807010202,4,12.4
201807010202,5,13.1
201807010202,6,12.7
201807010202,7,13.6
201807010203,1,12.6
201807010203,2,10.6
201807010203,3,11.7
201807010203,4,12.7
201807010203,5,12.4
201807010203,6,13.0
201807010205,1,12.9
201807010205,2,11.1
201807010205,3,13.4
201807010205,4,13.4
201807010205,5,13.0
201807010205,6,12.8
201807010205,7,12.8
201807010205,8,11.9
201807010205,9,11.3
201807010205,10,12.2
201807010206,1,12.8
201807010206,2,10.8
201807010206,3,12.7
201807010206,4,12.9
201807010206,5,13.2
201807010206,6,12.9
201807010206,7,13.2
201807010206,8,12.3
201807010206,9,12.9
201807010207,1,12.3
201807010207,2,11.1
201807010207,3,11.6
201807010207,4,12.8
201807010207,5,13.0
201807010207,6,12.1
201807010207,7,11.7
201807010207,8,11.6
201807010208,1,12.5
201807010208,2,11.1
201807010208,3,11.5
201807010208,4,12.4
201807010208,5,12.8
201807010208,6,12.1
201807010208,7,12.9
201807010209,1,7.2
201807010209,2,11.0
201807010209,3,11.6
201807010209,4,13.5
201807010209,5,12.5
