race_id,segment_index,lap_time_sec
201805020801,1,12.8
201805020801,2,11.3
201805020801,3,12.1
201805020801,4,12.7
201805020801,5,12.9
201805020801,6,12.4
201805020801,7,12.6
201805020802,1,12.4
201805020802,2,11.0
201805020802,3,12.1
201805020802,4,12.6
201805020802,5,13.2
201805020802,6,12.8
201805020802,7,12.5
201805020802,8,13.1
201805020803,1,12.9
201805020803,2,12.4
201805020803,3,12.3
201805020803,4,12.6
201805020803,5,13.1
201805020803,6,12.8
201805020803,7,11.6
201805020803,8,11.2
201805020803,9,11.8
201805020803,10,11.5
201805020804,1,12.4
201805020804,2,11.4
201805020804,3,12.1
201805020804,4,12.1
201805020804,5,13.0
201805020804,6,13.2
201805020804,7,12.2
201805020804,8,12.7
201805020805,1,12.4
201805020805,2,10.6
201805020805,3,11.2
201805020805,4,11.8
201805020805,5,11.5
201805020805,6,11.7
201805020805,7,11.4
201805020806,1,12.3
201805020806,2,10.8
201805020806,3,11.6
201805020806,4,12.6
201805020806,5,12.7
201805020806,6,12.2
201805020806,7,12.7
201805020807,1,12.7
201805020807,2,11.1
201805020807,3,11.5
201805020807,4,11.7
201805020807,5,11.3
201805020807,6,11.2
201805020807,7,11.8
201805020808,1,12.9
201805020808,2,12.2
201805020808,3,12.0
201805020808,4,11.6
201805020808,5,11.9
201805020808,6,11.5
201805020808,7,11.0
201805020808,8,11.3
201805020809,1,13.3
201805020809,2,12.3
201805020809,3,12.1
201805020809,4,12.6
201805020809,5,12.6
201805020809,6,12.8
201805020809,7,12.3
201805020809,8,11.3
201805020809,9,11.0
201805020809,10,11.5
201805020810,1,12.4
201805020810,2,11.4
201805020810,3,11.6
201805020810,4,12.1
201805020810,5,13.0
201805020810,6,12.6
201805020810,7,11.8
201805020810,8,12.0
201805020811,1,12.4
201805020811,2,11.3
201805020811,3,11.5
201805020811,4,11.6
201805020811,5,11.5
201805020811,6,11.1
201805020811,7,11.2
201805020811,8,11.7
201805020812,1,12.4
201805020812,2,11.1
201805020812,3,11.7
201805020812,4,12.2
201805020812,5,12.2
201805020812,6,11.8
201805020812,7,12.0
201808030801,1,12.3
201808030801,2,10.9
201808030801,3,11.4
201808030801,4,12.0
201808030801,5,13.1
201808030801,6,13.9
201808030802,1,12.5
201808030802,2,11.3
201808030802,3,12.4
201808030802,4,12.9
201808030802,5,13.5
201808030802,6,12.9
201808030802,7,12.9
201808030802,8,13.1
201808030802,9,13.1
201808030803,1,12.3
201808030803,2,11.5
201808030803,3,12.4
201808030803,4,12.1
201808030803,5,11.5
201808030803,6,11.5
201808030803,7,12.0
201808030804,1,12.7
201808030804,2,11.4
201808030804,3,11.9
201808030804,4,13.0
201808030804,5,12.7
201808030804,6,12.4
201808030804,7,12.2
201808030804,8,11.9
201808030804,9,12.5
201808030805,1,12.3
201808030805,2,11.5
201808030805,3,13.0
201808030805,4,12.6
201808030805,5,12.1
201808030805,6,12.4
201808030805,7,12.6
201808030805,8,12.5
201808030805,9,12.3
201808030806,1,12.8
201808030806,2,11.6
201808030806,3,12.4
201808030806,4,12.5
201808030806,5,12.4
201808030806,6,11.5
201808030806,7,11.8
201808030806,8,12.2
201808030807,1,12.4
201808030807,2,11.1
201808030807,3,11.7
201808030807,4,12.1
201808030807,5,11.8
201808030807,6,12.3
201808030807,7,12.8
201808030808,1,12.3
201808030808,2,11.7
201808030808,3,12.8
201808030808,4,12.4
201808030808,5,12.7
201808030808,6,12.3
201808030808,7,12.2
201808030808,8,12.3
201808030808,9,12.7
201808030809,1,12.9
201808030809,2,12.5
201808030809,3,12.9
201808030809,4,14.0
201808030809,5,13.8
201808030809,6,13.5
201808030809,7,14.2
201808030809,8,13.4
201808030809,9,12.7
201808030809,10,12.7
201808030809,11,11.6
201808030809,12,12.7
201808030810,1,12.6
201808030810,2,11.2
201808030810,3,12.2
201808030810,4,12.3
201808030810,5,12.2
201808030810,6,12.3
201808030810,7,12.5
201808030810,8,13.0
201808030811,1,12.3
201808030811,2,10.8
201808030811,3,11.8
201808030811,4,11.9
201808030811,5,11.9
201808030811,6,11.8
201808030811,7,12.2
201808030812,1,12.5
201808030812,2,11.4
201808030812,3,11.5
201808030812,4,11.5
201808030812,5,12.3
201808030812,6,13.0
201804010601,1,12.1
201804010601,2,10.6
201804010601,3,11.3
201804010601,4,11.8
201804010601,5,11.7
201804010601,6,12.0
201804010602,1,12.4
201804010602,2,11.1
201804010602,3,11.7
201804010602,4,12.3
201804010602,5,11.9
201804010602,6,12.7
201804010603,1,12.6
201804010603,2,11.5
201804010603,3,13.1
201804010603,4,13.7
201804010603,5,13.1
201804010603,6,12.6
201804010603,7,12.7
201804010603,8,12.4
201804010603,9,12.8
201804010606,1,13.0
201804010606,2,11.4
201804010606,3,12.9
201804010606,4,13.5
201804010606,5,12.9
201804010606,6,12.7
201804010606,7,13.4
201804010606,8,12.8
201804010606,9,13.0
201804010607,1,13.2
201804010607,2,11.3
201804010607,3,11.7
201804010607,4,12.0
201804010607,5,12.5
201804010607,6,12.4
201804010607,7,12.3
201804010607,8,11.4
201804010607,9,11.2
201804010607,10,12.2
201804010608,1,13.0
201804010608,2,11.8
201804010608,3,12.6
201804010608,4,12.9
201804010608,5,12.7
201804010608,6,12.1
201804010608,7,12.8
201804010608,8,12.5
201804010608,9,13.2
201804010609,1,12.0
201804010609,2,11.0
201804010609,3,11.3
201804010609,4,12.2
201804010609,5,12.2
201804010609,6,13.2
201804010610,1,13.2
201804010610,2,12.0
201804010610,3,12.3
201804010610,4,13.3
201804010610,5,13.1
201804010610,6,12.9
201804010610,7,12.6
201804010610,8,12.3
201804010610,9,11.5
201804010610,10,11.5
201804010610,11,11.7
201804010611,1,12.8
201804010611,2,11.4
201804010611,3,11.8
201804010611,4,11.9
201804010611,5,11.6
201804010611,6,11.5
201804010611,7,11.6
201804010611,8,11.5
201804010611,9,12.7
201804010612,1,11.8
201804010612,2,10.1
201804010612,3,10.6
201804010612,4,10.9
201804010612,5,11.9
