year,venue,kai,date,weekday,day_label,turf_course_variant,cushion_time,cushion_value,moisture_time,moisture_turf_goal_pct,moisture_turf_corner4_pct,moisture_dirt_goal_pct,moisture_dirt_corner4_pct
2025,東京,02,2025-04-25,金曜日,,A,10:00,9.6,08:30,13.2,12.5,9.4,9.2
2025,東京,02,2025-04-26,土曜日,第 1日,A,07:00,9.5,05:30,12.3,12.2,6.8,8.3
2025,東京,02,2025-04-27,日曜日,第 2日,A,07:00,9.2,05:30,13.9,12.0,8.7,7.7
2025,東京,02,2025-05-02,金曜日,,A,10:00,9.7,08:30,11.5,11.3,5.9,4.1
2025,東京,02,2025-05-03,土曜日,第 3日,A,07:00,9.2,05:30,16.6,17.7,13.7,15.0
2025,東京,02,2025-05-04,日曜日,第 4日,A,07:00,9.4,05:30,14.4,12.5,8.3,10.5
2025,東京,02,2025-05-09,金曜日,,A,10:00,9.6,08:30,11.4,13.2,6.9,5.9
2025,東京,02,2025-05-10,土曜日,第 5日,A,07:00,8.9,05:30,13.4,14.6,9.6,9.0
2025,東京,02,2025-05-11,日曜日,第 6日,A,07:00,9.4,05:30,14.8,13.7,9.6,9.5
2025,東京,02,2025-05-16,金曜日,,B,10:00,9.9,08:30,11.9,11.9,3.7,2.8
2025,東京,02,2025-05-17,土曜日,第 7日,B,07:00,9.4,05:00,13.9,12.5,3.3,3.4
2025,東京,02,2025-05-18,日曜日,第 8日,B,07:00,8.9,05:30,17.0,18.4,12.5,14.4
2025,東京,02,2025-05-23,金曜日,,B,10:00,9.2,08:30,14.9,14.5,5.3,4.9
2025,東京,02,2025-05-24,土曜日,第 9日,B,07:00,9.7,05:30,12.3,13.2,4.1,3.5
2025,東京,02,2025-05-25,日曜日,第10日,B,07:00,8.9,05:30,17.3,18.3,16.3,15.7
2025,東京,02,2025-05-30,金曜日,,C,10:00,7.9,08:30,18.4,18.9,16.3,16.6
2025,東京,02,2025-05-31,土曜日,第11日,C,07:00,8.9,05:30,17.1,18.7,10.9,13.3
2025,東京,02,2025-06-01,日曜日,第12日,C,07:00,9.2,05:30,17.7,18.6,13.3,13.8
