year,venue,kai,date,weekday,day_label,turf_course_variant,cushion_time,cushion_value,moisture_time,moisture_turf_goal_pct,moisture_turf_corner4_pct,moisture_dirt_goal_pct,moisture_dirt_corner4_pct
2025,東京,01,2025-01-31,金曜日,,D,10:00,9.5,08:30,13.3,14.4,1.3,1.5
2025,東京,01,2025-02-01,土曜日,第 1日,D,07:00,9.4,05:30,13.7,15.0,1.4,1.6
2025,東京,01,2025-02-02,日曜日,第 2日,D,07:00,8.7,05:30,12.1,13.8,4.1,4.4
2025,東京,01,2025-02-07,金曜日,,D,09:00,9.3,08:30,13.7,14.2,3.8,4.1
2025,東京,01,2025-02-08,土曜日,第 3日,D,07:00,9.4,05:30,15.4,14.5,2.7,3.7
2025,東京,01,2025-02-09,日曜日,第 4日,D,07:00,9.5,05:30,14.2,13.9,2.2,3.1
2025,東京,01,2025-02-14,金曜日,,D,10:00,9.4,08:30,11.8,13.8,2.3,4.5
2025,東京,01,2025-02-15,土曜日,第 5日,D,07:00,9.1,05:30,13.0,13.0,1.9,1.8
2025,東京,01,2025-02-16,日曜日,第 6日,D,07:00,9.3,05:30,13.4,12.3,1.7,1.8
2025,東京,01,2025-02-21,金曜日,,D,10:00,9.3,08:30,11.6,12.5,2.4,3.8
2025,東京,01,2025-02-22,土曜日,第 7日,D,07:00,9.1,05:30,12.0,11.3,1.5,2.9
2025,東京,01,2025-02-23,日曜日,第 8日,D,07:00,9.5,05:30,12.7,12.9,1.6,2.7
