year,venue,kai,date,weekday,day_label,turf_course_variant,cushion_time,cushion_value,moisture_time,moisture_turf_goal_pct,moisture_turf_corner4_pct,moisture_dirt_goal_pct,moisture_dirt_corner4_pct
2025,京都,01,2025-01-31,金曜日,,A,09:30,11.0,10:00,7.7,8.4,1.1,1.2
2025,京都,01,2025-02-01,土曜日,第 1日,A,07:00,10.8,06:00,8.6,9.7,1.0,1.2
2025,京都,01,2025-02-02,日曜日,第 2日,A,07:00,9.5,06:00,11.1,9.9,7.2,6.2
2025,京都,01,2025-02-07,金曜日,,A,09:30,10.5,10:00,8.6,7.9,2.6,1.9
2025,京都,01,2025-02-09,日曜日,第 4日,A,08:00,9.9,06:00,11.1,9.9,7.0,7.4
2025,京都,01,2025-02-10,月曜日,第 3日,A,08:00,9.9,06:00,9.0,9.9,5.3,6.0
2025,京都,01,2025-02-14,金曜日,,B,09:30,10.0,10:00,9.8,7.5,5.3,5.1
2025,京都,01,2025-02-15,土曜日,第 5日,B,08:00,10.5,06:00,10.9,8.6,5.0,4.3
2025,京都,01,2025-02-16,日曜日,第 6日,B,07:00,9.5,06:00,11.3,9.8,7.1,6.8
2025,京都,01,2025-02-21,金曜日,,B,09:30,10.1,10:00,10.8,8.5,2.9,4.5
2025,京都,01,2025-02-22,土曜日,第 7日,B,07:00,10.5,06:00,9.8,7.7,2.6,4.0
2025,京都,01,2025-02-23,日曜日,第 8日,B,08:00,10.8,06:00,9.2,8.3,2.1,3.3
