race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,1,4,7,2016101560,ペイシャリルキス,牡2,51,01173,山田敬士,1:11.4,,2-2,36.6,4.4,2,456(+4),01014,[東]高市圭二,163002,北所直人,500.0,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",2,3,0.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",2,1,3.5,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,2,2,4,2016100275,ハンサムリー,牡2,54,01122,三浦皇成,1:11.6,1.1/4,1-1,37.1,1.5,1,458(0),01132,[東]金成貴史,752800,ニットー商事,200.0,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",1,1,0.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",1,1,0.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,3,7,14,2016102703,バームクーヘン,牝2,54,01096,大野拓弥,1:13.4,大,2-3,38.6,31.5,5,474(+10),00417,[東]土田稔,629800,ミルファーム,130.0,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",2,3,0.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",3,1,5.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,4,6,12,2016104901,シゲルエメラルド,牡2,54,01127,丸山元気,1:13.5,1/2,6-6,38.3,8.7,3,504(+8),01023,[東]伊藤圭三,674004,森中蕃,75.0,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",6,1,1.5,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",6,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,5,5,9,2016101497,ベルウッドヒビキ,牡2,54,01109,黛弘人,1:13.5,アタマ,13-13,37.3,182.8,12,460(+2),01143,[東]和田雄二,137030,鈴木照雄,50.0,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",13,1,5.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",13,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,6,2,3,2016100216,タマモキャペリン,牝2,51,01167,木幡育也,1:13.8,1.3/4,14-13,37.4,112.0,9,440(+2),01094,[東]水野貴広,515800,タマモ,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",14,1,6.5,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",13,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,7,8,15,2016101479,ウインゴライアス,牡2,54,01150,石川裕紀,1:14.0,1.1/4,7-8,38.7,10.3,4,522(+12),01124,[東]大和田成,494800,ウイン,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",7,2,1.5,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",8,1,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,8,3,6,2016105629,センノマラカス,牡2,54,01029,武士沢友,1:14.2,1.1/4,11-11,38.3,324.1,16,452(+10),00437,[東]南田美知,591006,浅野正敏,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",11,2,5.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",11,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,9,5,10,2016102739,ジュラブスカイト,牡2,54,00689,江田照男,1:14.2,クビ,7-6,38.9,100.5,8,474(+2),01052,[東]菊川正達,418030,高樽さゆり,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",7,2,1.5,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",6,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,10,8,16,2016109072,ドストエフスキー,牡2,52,01161,菊沢一樹,1:14.5,1.3/4,9-9,38.8,182.0,11,438(-2),01005,[東]小桧山悟,082031,三岡陽,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",9,2,5.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",9,2,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,11,7,13,2016101830,パーティーアニマル,牡2,54,01117,丸田恭介,1:14.5,クビ,16-15,37.4,225.0,14,434(+10),01031,[東]伊藤伸一,855030,田頭勇貴,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",16,1,11.5,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",15,2,16.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,12,4,8,2016100907,リベルリバティ,牡2,54,00726,岩部純二,1:14.6,3/4,15-15,37.6,227.5,15,504(-2),01012,[東]大江原哲,855030,田頭勇貴,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",15,1,10.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",15,2,16.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,13,1,2,2016104159,アースエアブリーズ,牝2,54,01025,勝浦正樹,1:14.6,アタマ,5-5,39.6,35.3,6,458(-2),01096,[東]粕谷昌央,339008,松山増男,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",5,1,0.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",5,1,10.0,False,-15,
201806040701,1,2歳未勝利,ダ,1200,晴,稍重,10:10,2018-09-23,中山,14,1,1,2016103973,エクセルブランコ,牡2,53,01169,武藤雅,1:14.7,クビ,11-11,38.7,190.2,13,442(-6),01064,[東]武藤善則,012033,谷川正純,,,,,,,,,,,,"4(7,11,14)2,12(10,15)-(5,16)(1,6)9,3-8,13",11,2,5.0,False,"4-7,14-11,2(10,12)15(5,16)(1,6)(3,9)=(8,13)",11,2,10.0,False,-15,
