race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,1,8,15,2022110083,ルクソールカフェ,牡2,56,05366,ムーア,1:35.8,,8-7,35.3,1.3,1,536(+4),01070,[東]堀宣行,629007,西川光一,550.0
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,2,8,16,2022104584,アドマイヤデイトナ,牡2,56,05339,ルメール,1:35.8,ハナ,4-4,35.5,2.9,2,512(-2),01059,[東]加藤征弘,535031,近藤旬子,220.0
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,3,4,7,2022106995,アイスリーディング,牝2,55,01179,菅原明良,1:38.3,大,9-7,37.7,46.1,5,436(-6),01076,[東]小笠倫弘,960006,薗部博之,140.0
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,4,1,2,2022101754,ピコピンク,牝2,55,01075,田辺裕信,1:38.5,1.1/4,2-2,38.6,66.9,8,496(+4),01141,[東]尾形和幸,852031,石部高史,83.0
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,5,5,10,2022103472,キョウエイスレーヴ,牡2,53,01214,長浜鴻緒,1:38.8,1.1/2,13-12,37.7,63.3,7,450(+8),01024,[東]萱野浩二,619002,田中晴夫,55.0
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,6,7,14,2022106207,オーレオリン,牡2,56,01009,柴田大知,1:39.0,1.1/4,15-14,37.7,376.1,13,472(+4),01133,[東]黒岩陽一,716800,ビッグレッドファーム,
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,7,7,13,2022110017,トーセンディーン,牡2,55,01184,原優介,1:39.0,クビ,9-10,38.2,174.5,10,472(-8),01150,[東]池上昌和,270006,島川隆哉,
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,8,1,1,2022107284,ライズトゥザトップ,牝2,55,01158,野中悠太,1:39.1,クビ,1-1,39.3,59.4,6,488(+2),01106,[東]牧光二,812008,石瀬浩三,
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,9,3,5,2022103115,キョウキランブ,牡2,56,01043,北村宏司,1:39.5,2.1/2,13-14,38.1,20.3,3,512(+6),01079,[東]古賀慎明,002034,阿部憲三,
202405050701,1,2歳未勝利,ダ,1600,晴,稍重,09:50,2024-11-23,東京,10,3,6,2022100245,ヤマメキング,牡2,56,05386,戸崎圭太,1:39.5,クビ,4-4,39.3,24.8,4,490(+6),01112,[東]田島俊明,302031,越村哲男,
