race_id,segment_index,lap_time_sec
201906010301,1,12.1
201906010301,2,10.8
201906010301,3,11.5
201906010301,4,12.7
201906010301,5,12.9
201906010301,6,13.6
201906010302,1,13.0
201906010302,2,12.0
201906010302,3,13.0
201906010302,4,13.6
201906010302,5,12.9
201906010302,6,13.2
201906010302,7,13.5
201906010302,8,13.1
201906010302,9,13.2
201906010303,1,12.3
201906010303,2,11.1
201906010303,3,11.5
201906010303,4,12.2
201906010303,5,12.2
201906010303,6,13.3
201906010304,1,13.2
201906010304,2,12.0
201906010304,3,13.8
201906010304,4,14.2
201906010304,5,13.7
201906010304,6,12.6
201906010304,7,12.9
201906010304,8,12.8
201906010304,9,13.2
201906010305,1,12.9
201906010305,2,11.4
201906010305,3,13.0
201906010305,4,12.3
201906010305,5,12.8
201906010305,6,12.9
201906010305,7,12.5
201906010305,8,12.4
201906010305,9,11.9
201906010305,10,11.9
201906010305,11,12.2
201906010306,1,12.7
201906010306,2,11.9
201906010306,3,12.6
201906010306,4,12.7
201906010306,5,12.7
201906010306,6,12.0
201906010306,7,11.4
201906010306,8,11.4
201906010307,1,12.6
201906010307,2,11.7
201906010307,3,12.5
201906010307,4,13.5
201906010307,5,12.8
201906010307,6,12.7
201906010307,7,13.0
201906010307,8,12.8
201906010307,9,13.5
201906010309,1,13.1
201906010309,2,12.4
201906010309,3,13.5
201906010309,4,13.4
201906010309,5,14.1
201906010309,6,14.0
201906010309,7,13.6
201906010309,8,12.2
201906010309,9,12.3
201906010309,10,12.6
201906010309,11,12.5
201906010309,12,13.2
201906010310,1,11.8
201906010310,2,10.7
201906010310,3,11.4
201906010310,4,11.7
201906010310,5,12.1
201906010310,6,13.2
201906010311,1,12.4
201906010311,2,11.8
201906010311,3,11.9
201906010311,4,12.2
201906010311,5,12.4
201906010311,6,12.2
201906010311,7,11.5
201906010311,8,11.6
201906010312,1,12.7
201906010312,2,11.8
201906010312,3,11.8
201906010312,4,11.7
201906010312,5,11.2
201906010312,6,11.7
201906010312,7,11.6
201906010312,8,12.2
201908010301,1,12.4
201908010301,2,11.5
201908010301,3,13.3
201908010301,4,13.3
201908010301,5,13.1
201908010301,6,13.1
201908010301,7,13.0
201908010301,8,13.3
201908010301,9,13.5
201908010302,1,12.7
201908010302,2,11.4
201908010302,3,12.0
201908010302,4,12.1
201908010302,5,12.3
201908010302,6,12.6
201908010303,1,12.7
201908010303,2,11.9
201908010303,3,13.1
201908010303,4,13.2
201908010303,5,13.3
201908010303,6,13.0
201908010303,7,12.7
201908010303,8,12.7
201908010303,9,13.0
201908010304,1,12.4
201908010304,2,11.2
201908010304,3,12.3
201908010304,4,12.6
201908010304,5,12.4
201908010304,6,11.9
201908010304,7,12.3
201908010305,1,12.6
201908010305,2,11.1
201908010305,3,11.7
201908010305,4,12.3
201908010305,5,13.4
201908010305,6,13.0
201908010305,7,12.8
201908010305,8,11.6
201908010305,9,11.9
201908010306,1,7.2
201908010306,2,11.6
201908010306,3,12.0
201908010306,4,13.7
201908010306,5,13.6
201908010306,6,13.5
201908010306,7,13.1
201908010306,8,12.5
201908010306,9,12.1
201908010306,10,12.5
201908010307,1,12.1
201908010307,2,11.0
201908010307,3,11.5
201908010307,4,12.3
201908010307,5,12.6
201908010307,6,12.8
201908010307,7,12.7
201908010308,1,12.4
201908010308,2,10.9
201908010308,3,12.7
201908010308,4,13.1
201908010308,5,12.6
201908010308,6,12.6
201908010308,7,12.3
201908010308,8,12.3
201908010308,9,12.0
201908010308,10,12.3
201908010308,11,12.6
201908010309,1,12.3
201908010309,2,11.0
201908010309,3,11.6
201908010309,4,12.5
201908010309,5,12.2
201908010309,6,11.9
201908010309,7,11.7
201908010309,8,12.2
201908010310,1,12.8
201908010310,2,11.5
201908010310,3,11.7
201908010310,4,12.0
201908010310,5,12.2
201908010310,6,12.0
201908010310,7,11.5
201908010310,8,12.1
201908010310,9,12.2
201908010311,1,12.2
201908010311,2,10.9
201908010311,3,11.8
201908010311,4,12.1
201908010311,5,11.8
201908010311,6,12.1
201908010311,7,12.9
201908010312,1,12.6
201908010312,2,11.2
201908010312,3,12.0
201908010312,4,11.7
201908010312,5,12.4
201908010312,6,12.0
201908010312,7,11.4
201908010312,8,11.8
