race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202646072710,sire,12,モズアスコット,6,10,5,12,33,18.2%,48.5%,60.6%,125.8%,101.5%
202646072710,sire,13,ビッグアーサー,6,7,8,31,52,11.5%,25%,32.7%,24%,56.2%
202646072710,sire,14,マクフィ,6,5,3,10,24,25%,45.8%,58.3%,49.2%,153.3%
202646072710,sire,15,コパノリッキー,6,4,6,21,37,16.2%,27%,37.8%,100.3%,94.3%
202646072710,sire,16,デクラレーションオブウォー,6,3,7,20,36,16.7%,25%,41.7%,116.4%,92.8%
202646072710,sire,17,アメリカンペイトリオット,6,3,5,34,48,12.5%,18.8%,27.1%,36.7%,42.9%
202646072710,sire,18,トゥザグローリー,6,3,5,29,43,14%,20.9%,32.6%,104.9%,90.9%
202646072710,sire,19,エポカドーロ,6,3,5,13,27,22.2%,33.3%,51.9%,49.6%,76.3%
202646072710,sire,20,シュヴァルグラン,6,2,4,10,22,27.3%,36.4%,45.5%,109.1%,68.2%
202646072710,trainer,1,加藤和義,60,61,40,170,331,18.1%,36.6%,45%,68%,74.3%
202646072710,trainer,2,金田一昌,60,39,34,144,277,21.7%,35.7%,46.6%,77%,81.9%
202646072710,trainer,3,井樋一也,45,35,28,163,271,16.6%,29.5%,38%,90.6%,72.3%
202646072710,trainer,4,加藤和宏,41,47,49,217,354,11.6%,24.9%,36.7%,45.8%,64.7%
202646072710,trainer,5,佐藤茂,36,38,27,168,269,13.4%,27.5%,34.2%,70%,57.1%
202646072710,trainer,6,中川雅之,35,39,42,212,328,10.7%,22.6%,32.9%,50.2%,66%
202646072710,trainer,7,藤田弘治,33,19,21,119,192,17.2%,27.1%,37%,119.8%,70.5%
202646072710,trainer,8,堀場裕充,24,24,23,106,177,13.6%,27.1%,36.7%,113.8%,79.3%
202646072710,trainer,9,鋤田誠二,21,15,21,175,232,9.1%,15.5%,21.1%,63.4%,61.7%
202646072710,trainer,10,菅原欣也,18,22,26,191,257,7%,15.6%,24.1%,51.2%,53.3%
202646072710,trainer,11,池田敦,16,20,18,91,145,11%,24.8%,36.6%,54.6%,71.1%
202646072710,trainer,12,高橋俊之,15,22,17,103,157,9.6%,23.6%,33.8%,89.5%,77.9%
202646072710,trainer,13,鈴木正也,15,17,23,102,157,9.6%,20.4%,32.5%,76.9%,66.7%
202646072710,trainer,14,田嶋弘幸,13,21,19,198,251,5.2%,13.5%,19.5%,70.2%,63.8%
202646072710,trainer,15,川添明弘,12,19,19,193,243,4.9%,12.8%,19.3%,25.3%,79.9%
202646072710,trainer,16,黒木豊,8,8,14,79,109,7.3%,14.7%,22%,59.6%,62.1%
202646072710,trainer,17,高橋優子,5,8,17,121,151,3.3%,8.6%,17.9%,51.3%,41.3%
202646072710,trainer,18,宗綱泰彦,3,4,14,118,139,2.2%,5%,12.9%,21.9%,36%
202646072710,trainer,19,野田幸雄,3,3,4,53,63,4.8%,9.5%,12.7%,28.7%,35.7%
202646072710,trainer,20,室井眞文,1,3,6,51,61,1.6%,6.6%,13.1%,6.1%,43.9%
