race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202635072611,jockey,1,山本聡哉,2,2,0,5,9,22.2%,44.4%,44.4%,120%,74.4%
202635072611,jockey,2,佐々木志,2,2,0,4,8,25%,50%,50%,128.8%,131.2%
202635072611,jockey,3,菅原辰徳,1,2,0,6,9,11.1%,33.3%,33.3%,28.9%,83.3%
202635072611,jockey,4,山本政聡,1,1,1,6,9,11.1%,22.2%,33.3%,33.3%,55.6%
202635072611,jockey,5,山本聡紀,1,0,2,4,7,14.3%,14.3%,42.9%,228.6%,124.3%
202635072611,jockey,6,大坪慎,1,0,1,8,10,10%,10%,20%,140%,70%
202635072611,jockey,7,高松亮,1,0,1,5,7,14.3%,14.3%,28.6%,31.4%,60%
202635072611,jockey,8,南郷家全,1,0,1,1,3,33.3%,33.3%,66.7%,1020%,380%
202635072611,jockey,9,村上忍,1,0,0,2,3,33.3%,33.3%,33.3%,250%,60%
202635072611,jockey,10,高橋悠里,0,2,0,6,8,0%,25%,25%,0%,103.8%
202635072611,jockey,11,塚本涼人,0,1,0,8,9,0%,11.1%,11.1%,0%,57.8%
202635072611,jockey,12,小野楓馬,0,1,0,0,1,0%,100%,100%,0%,130%
202635072611,jockey,13,鈴木祐,0,0,3,3,6,0%,0%,33.3%,0%,80%
202635072611,jockey,14,阿部英俊,0,0,1,6,7,0%,0%,14.3%,0%,38.6%
202635072611,jockey,15,野畑凌,0,0,1,0,1,0%,0%,100%,0%,800%
202635072611,jockey,16,小林凌,0,0,0,8,8,0%,0%,0%,0%,0%
202635072611,jockey,17,坂井瑛音,0,0,0,5,5,0%,0%,0%,0%,0%
202635072611,jockey,18,岩本怜,0,0,0,4,4,0%,0%,0%,0%,0%
202635072611,jockey,19,関本玲花,0,0,0,3,3,0%,0%,0%,0%,0%
202635072611,jockey,20,落合玄太,0,0,0,2,2,0%,0%,0%,0%,0%
202635072611,sire,1,ゴールドアクター,2,3,0,1,6,33.3%,83.3%,83.3%,118.3%,191.7%
202635072611,sire,2,ハービンジャー,1,0,1,4,6,16.7%,16.7%,33.3%,50%,73.3%
202635072611,sire,3,トーセンジョーダン,1,0,1,1,3,33.3%,33.3%,66.7%,533.3%,220%
202635072611,sire,4,ディープスカイ,1,0,1,0,2,50%,50%,50%,290%,100%
202635072611,sire,5,エイシンヒカリ,1,0,0,2,3,33.3%,33.3%,33.3%,1020%,243.3%
202635072611,sire,6,ヴァンキッシュラン,1,0,0,1,2,50%,50%,50%,410%,145%
202635072611,sire,7,タリスマニック,1,0,0,0,1,100%,100%,100%,260%,120%
202635072611,sire,8,ベンバトル,1,0,0,0,1,100%,100%,100%,750%,180%
202635072611,sire,9,ミッキーアイル,1,0,0,0,1,100%,100%,100%,1400%,470%
202635072611,sire,10,リアルスティール,1,0,0,0,1,100%,100%,100%,220%,130%
202635072611,sire,11,ロードカナロア,0,2,0,2,4,0%,50%,50%,0%,152.5%
202635072611,sire,12,ミスチヴィアスアレックス,0,1,1,1,3,0%,33.3%,66.7%,0%,136.7%
202635072611,sire,13,ルーラーシップ,0,1,0,4,5,0%,20%,20%,0%,134%
202635072611,sire,14,エピファネイア,0,1,0,3,4,0%,25%,25%,0%,47.5%
202635072611,sire,15,コパノリッキー,0,1,0,0,1,0%,100%,100%,0%,140%
202635072611,sire,16,トーホウジャッカル,0,1,0,0,1,0%,100%,100%,0%,520%
202635072611,sire,17,ミッキーロケット,0,1,0,0,1,0%,100%,100%,0%,130%
202635072611,sire,18,ダイワメジャー,0,0,2,1,3,0%,0%,66.7%,0%,160%
202635072611,sire,19,モーリス,0,0,1,3,4,0%,0%,25%,0%,57.5%
202635072611,sire,20,アメリカンペイトリオット,0,0,1,2,3,0%,0%,33.3%,0%,70%
202635072611,trainer,1,斎藤雄一,2,1,1,2,6,33.3%,50%,50%,140%,83.3%
202635072611,trainer,2,佐々木由,2,1,0,2,5,40%,60%,60%,202%,164%
202635072611,trainer,3,石川栄,1,2,0,3,6,16.7%,50%,50%,75%,141.7%
