race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202646072708,sire,15,モーニン,6,2,4,18,30,20%,26.7%,40%,79.7%,65.3%
202646072708,sire,16,エスポワールシチー,6,1,2,15,24,25%,29.2%,37.5%,96.7%,67.1%
202646072708,sire,17,コパノリッキー,5,7,1,22,35,14.3%,34.3%,37.1%,482.9%,142.3%
202646072708,sire,18,オルフェーヴル,5,6,5,37,53,9.4%,20.8%,28.3%,24.7%,54.5%
202646072708,sire,19,ドレフォン,5,6,2,26,39,12.8%,28.2%,30.8%,19.7%,46.7%
202646072708,sire,20,ストロングリターン,5,5,1,21,32,15.6%,31.2%,34.4%,44.1%,99.4%
202646072708,trainer,1,金田一昌,48,36,31,127,242,19.8%,34.7%,45.9%,80.4%,79.7%
202646072708,trainer,2,加藤和宏,43,44,37,174,298,14.4%,29.2%,38.9%,38%,64.6%
202646072708,trainer,3,井樋一也,42,26,26,138,232,18.1%,29.3%,38.8%,129.2%,73%
202646072708,trainer,4,加藤和義,40,32,28,126,226,17.7%,31.9%,43.4%,98.5%,83.1%
202646072708,trainer,5,中川雅之,39,42,25,197,303,12.9%,26.7%,34%,106.6%,77%
202646072708,trainer,6,佐藤茂,39,39,30,132,240,16.2%,32.5%,43.3%,47.5%,71.3%
202646072708,trainer,7,菅原欣也,24,26,25,161,236,10.2%,21.2%,30.5%,89.5%,67.4%
202646072708,trainer,8,堀場裕充,23,17,15,82,137,16.8%,29.2%,38%,56.2%,79.7%
202646072708,trainer,9,鋤田誠二,17,14,20,144,195,8.7%,15.9%,24.6%,386.7%,65.5%
202646072708,trainer,10,池田敦,16,18,20,88,142,11.3%,23.9%,37.3%,82.6%,89.6%
202646072708,trainer,11,藤田弘治,15,24,21,108,168,8.9%,23.2%,34.5%,35.9%,96%
202646072708,trainer,12,川添明弘,14,13,28,161,216,6.5%,12.5%,23.6%,107.9%,98.5%
202646072708,trainer,13,高橋俊之,9,13,13,96,131,6.9%,16.8%,26%,19.6%,63.4%
202646072708,trainer,14,田嶋弘幸,7,16,18,151,192,3.6%,12%,19.8%,16%,51.8%
202646072708,trainer,15,鈴木正也,6,12,13,87,118,5.1%,15.3%,23.7%,25.8%,60.3%
202646072708,trainer,16,宗綱泰彦,4,5,9,130,148,2.7%,6.1%,11.5%,63.9%,80.4%
202646072708,trainer,17,高橋優子,3,4,13,115,135,2.2%,5.2%,11.9%,21%,24.7%
202646072708,trainer,18,黒木豊,2,11,10,86,109,1.8%,11.9%,18.3%,7.4%,48%
202646072708,trainer,19,前川恭子,1,1,1,0,3,33.3%,66.7%,100%,106.7%,296.7%
202646072708,trainer,20,今津博之,1,1,0,0,2,50%,100%,100%,450%,170%
