race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202645072703,jockey,1,町田直希,18,11,18,34,81,22.2%,35.8%,56.8%,117%,103.1%
202645072703,jockey,2,矢野貴之,16,7,7,12,42,38.1%,54.8%,66.7%,120.2%,96.4%
202645072703,jockey,3,野畑凌,15,12,7,61,95,15.8%,28.4%,35.8%,37.8%,49.4%
202645072703,jockey,4,佐野遥久,14,12,18,61,105,13.3%,24.8%,41%,78.7%,71.4%
202645072703,jockey,5,笹川翼,13,11,6,28,58,22.4%,41.4%,51.7%,97.2%,77.9%
202645072703,jockey,6,岡村健司,9,6,8,20,43,20.9%,34.9%,53.5%,130.5%,89.5%
202645072703,jockey,7,御神本訓,8,2,5,7,22,36.4%,45.5%,68.2%,92.3%,120.5%
202645072703,jockey,8,櫻井光輔,6,11,7,67,91,6.6%,18.7%,25.3%,71.3%,110.4%
202645072703,jockey,9,新原周馬,5,9,6,66,86,5.8%,16.3%,23.3%,107.8%,81.9%
202645072703,jockey,10,増田充宏,5,2,1,58,66,7.6%,10.6%,12.1%,75.5%,24.4%
202645072703,jockey,11,加藤雄真,4,6,8,75,93,4.3%,10.8%,18.3%,91.7%,50.6%
202645072703,jockey,12,中山遥人,4,6,5,36,51,7.8%,19.6%,29.4%,28.2%,77.3%
202645072703,jockey,13,鷹見陸,4,4,2,25,35,11.4%,22.9%,28.6%,33.7%,68%
202645072703,jockey,14,張田昂,4,4,0,10,18,22.2%,44.4%,44.4%,51.1%,69.4%
202645072703,jockey,15,古岡勇樹,3,7,5,50,65,4.6%,15.4%,23.1%,21.2%,53.5%
202645072703,jockey,16,池谷匠翔,3,6,4,76,89,3.4%,10.1%,13.5%,84.9%,39.7%
202645072703,jockey,17,山崎誠士,3,1,0,11,15,20%,26.7%,26.7%,185.3%,47.3%
202645072703,jockey,18,川島正太,3,0,1,4,8,37.5%,37.5%,50%,87.5%,55%
202645072703,jockey,19,達城龍次,2,5,3,12,22,9.1%,31.8%,45.5%,153.6%,140%
202645072703,jockey,20,本田正重,2,5,1,14,22,9.1%,31.8%,36.4%,50.5%,56.4%
202645072703,sire,1,モーニン,5,3,3,43,54,9.3%,14.8%,20.4%,33.7%,37%
202645072703,sire,2,ビッグアーサー,5,3,0,16,24,20.8%,33.3%,33.3%,82.1%,50.8%
202645072703,sire,3,シニスターミニスター,5,2,2,18,27,18.5%,25.9%,33.3%,274.4%,103.3%
202645072703,sire,4,マインドユアビスケッツ,5,1,5,20,31,16.1%,19.4%,32.3%,83.5%,53.5%
202645072703,sire,5,イスラボニータ,5,1,0,7,13,38.5%,46.2%,46.2%,62.3%,53.8%
202645072703,sire,6,サトノアラジン,4,7,4,24,39,10.3%,28.2%,38.5%,38.2%,94.1%
202645072703,sire,7,アメリカンペイトリオット,4,5,2,29,40,10%,22.5%,27.5%,72%,55.5%
202645072703,sire,8,ベストウォーリア,4,4,3,41,52,7.7%,15.4%,21.2%,73.1%,75%
202645072703,sire,9,モズアスコット,4,4,3,12,23,17.4%,34.8%,43.5%,25.7%,72.2%
202645072703,sire,10,マテラスカイ,4,4,1,15,24,16.7%,33.3%,37.5%,34.2%,101.7%
202645072703,sire,11,トゥザグローリー,4,3,1,2,10,40%,70%,80%,76%,118%
202645072703,sire,12,フリオーソ,4,2,5,19,30,13.3%,20%,36.7%,54.3%,61.3%
202645072703,sire,13,バンブーエール,4,1,3,11,19,21.1%,26.3%,42.1%,45.8%,54.2%
202645072703,sire,14,ベンバトル,3,4,1,2,10,30%,70%,80%,825%,234%
202645072703,sire,15,エスポワールシチー,3,3,11,27,44,6.8%,13.6%,38.6%,75%,127.5%
202645072703,sire,16,タワーオブロンドン,3,3,5,23,34,8.8%,17.6%,32.4%,193.2%,69.1%
202645072703,sire,17,カレンブラックヒル,3,3,3,30,39,7.7%,15.4%,23.1%,83.6%,75.6%
202645072703,sire,18,ミッキーアイル,3,3,1,29,36,8.3%,16.7%,19.4%,299.4%,80.3%
202645072703,sire,19,リアルスティール,3,3,0,14,20,15%,30%,30%,66.5%,39.5%
202645072703,sire,20,ダノンレジェンド,3,2,5,28,38,7.9%,13.2%,26.3%,20.8%,66.6%
202645072703,trainer,1,高月賢一,15,6,13,56,90,16.7%,23.3%,37.8%,71%,77.4%
202645072703,trainer,2,佐々木仁,14,9,9,59,91,15.4%,25.3%,35.2%,96.8%,62%
202645072703,trainer,3,山崎裕也,12,14,13,95,134,9%,19.4%,28.4%,64.2%,74%
202645072703,trainer,4,田辺陽一,11,10,3,52,76,14.5%,27.6%,30.3%,44.6%,55.1%
202645072703,trainer,5,平田正一,11,9,9,64,93,11.8%,21.5%,31.2%,113%,67.3%
202645072703,trainer,6,内田勝義,9,6,11,28,54,16.7%,27.8%,46.3%,141.5%,91.7%
202645072703,trainer,7,河津裕昭,8,9,8,42,67,11.9%,25.4%,37.3%,186%,76.6%
202645072703,trainer,8,林隆之,7,10,7,42,66,10.6%,25.8%,36.4%,88.9%,75.2%
202645072703,trainer,9,久保秀男,6,8,6,47,67,9%,20.9%,29.9%,52.5%,59.6%
202645072703,trainer,10,秋山直之,6,3,2,6,17,35.3%,52.9%,64.7%,129.4%,91.2%
202645072703,trainer,11,山崎尋美,4,7,5,35,51,7.8%,21.6%,29.4%,41.6%,49.4%
202645072703,trainer,12,長友豊,4,3,0,11,18,22.2%,38.9%,38.9%,51.1%,87.8%
202645072703,trainer,13,甲田悟史,4,1,1,27,33,12.1%,15.2%,18.2%,38.8%,38.8%
202645072703,trainer,14,茂木浩幸,4,0,3,16,23,17.4%,17.4%,30.4%,49.6%,47.4%
202645072703,trainer,15,鈴木義久,3,7,4,63,77,3.9%,13%,16.9%,104.9%,47.7%
202645072703,trainer,16,村田順一,3,5,3,28,39,7.7%,20.5%,28.2%,89.7%,103.3%
202645072703,trainer,17,高橋宏征,3,4,7,35,49,6.1%,14.3%,28.6%,35.3%,85.3%
202645072703,trainer,18,酒井忍,3,0,0,6,9,33.3%,33.3%,33.3%,52.2%,38.9%
202645072703,trainer,19,山田質,2,6,16,81,105,1.9%,7.6%,22.9%,7.9%,45.6%
202645072703,trainer,20,佐藤博紀,2,4,5,41,52,3.8%,11.5%,19.2%,21.5%,58.3%
