race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202645072712,jockey,1,矢野貴之,7,6,6,18,37,18.9%,35.1%,51.4%,53.2%,87.6%
202645072712,jockey,2,笹川翼,7,5,8,20,40,17.5%,30%,47.5%,43.8%,68%
202645072712,jockey,3,町田直希,6,1,3,30,40,15%,17.5%,25%,93.2%,75%
202645072712,jockey,4,新原周馬,6,0,1,24,31,19.4%,19.4%,19.4%,74.2%,32.6%
202645072712,jockey,5,野畑凌,4,3,5,31,43,9.3%,16.3%,27.9%,36.7%,84.9%
202645072712,jockey,6,佐野遥久,3,2,3,23,31,9.7%,16.1%,22.6%,43.5%,37.1%
202645072712,jockey,7,櫻井光輔,3,0,0,18,21,14.3%,14.3%,14.3%,120.5%,23.8%
202645072712,jockey,8,桑村真明,3,0,0,8,11,27.3%,27.3%,27.3%,106.4%,44.5%
202645072712,jockey,9,御神本訓,2,2,2,9,15,13.3%,26.7%,40%,41.3%,54%
202645072712,jockey,10,和田譲治,2,2,1,8,13,15.4%,30.8%,38.5%,86.9%,91.5%
202645072712,jockey,11,澤田龍哉,2,0,1,2,5,40%,40%,60%,174%,102%
202645072712,jockey,12,本田正重,1,5,4,17,27,3.7%,22.2%,37%,5.9%,68.5%
202645072712,jockey,13,岡村健司,1,3,2,7,13,7.7%,30.8%,46.2%,207.7%,101.5%
202645072712,jockey,14,本橋孝太,1,2,1,15,19,5.3%,15.8%,15.8%,28.4%,130%
202645072712,jockey,15,木間塚龍,1,2,0,10,13,7.7%,23.1%,23.1%,16.2%,32.3%
202645072712,jockey,16,小野楓馬,1,1,2,2,6,16.7%,33.3%,66.7%,23.3%,118.3%
202645072712,jockey,17,西啓太,1,1,0,22,24,4.2%,8.3%,8.3%,39.6%,15%
202645072712,jockey,18,張田昂,1,1,0,7,9,11.1%,22.2%,22.2%,23.3%,24.4%
202645072712,jockey,19,七夕裕次,1,1,0,3,5,20%,40%,40%,104%,72%
202645072712,jockey,20,安藤洋一,1,1,0,2,4,25%,50%,50%,110%,97.5%
202645072712,sire,1,パイロ,5,1,3,10,19,26.3%,31.6%,47.4%,98.9%,138.4%
202645072712,sire,2,ゴールドドリーム,4,3,0,4,11,36.4%,63.6%,63.6%,200%,98.2%
202645072712,sire,3,キンシャサノキセキ,3,0,1,1,5,60%,60%,80%,244%,586%
202645072712,sire,4,オーヴァルエース,3,0,1,0,4,75%,75%,100%,150%,112.5%
202645072712,sire,5,カレンブラックヒル,3,0,0,5,8,37.5%,37.5%,37.5%,182.5%,60%
202645072712,sire,6,コパノリッキー,2,3,2,12,19,10.5%,26.3%,36.8%,151.1%,62.6%
202645072712,sire,7,マジェスティックウォリアー,2,2,2,14,20,10%,20%,25%,41.5%,71%
202645072712,sire,8,ヘニーヒューズ,2,2,1,13,18,11.1%,22.2%,22.2%,17.2%,32.2%
202645072712,sire,9,ホッコータルマエ,2,2,1,9,14,14.3%,28.6%,35.7%,25.7%,48.6%
202645072712,sire,10,ドレフォン,2,1,3,9,15,13.3%,20%,40%,107.3%,162%
202645072712,sire,11,フリオーソ,2,1,2,10,15,13.3%,20%,33.3%,24%,97.3%
202645072712,sire,12,オルフェーヴル,2,1,0,1,4,50%,75%,75%,632.5%,197.5%
202645072712,sire,13,アジアエクスプレス,2,0,2,3,7,28.6%,28.6%,57.1%,185.7%,111.4%
202645072712,sire,14,モーニン,1,2,1,13,17,5.9%,17.6%,23.5%,22.9%,28.2%
202645072712,sire,15,シュヴァルグラン,1,2,1,5,9,11.1%,33.3%,44.4%,43.3%,124.4%
202645072712,sire,16,リアルスティール,1,2,1,4,8,12.5%,37.5%,50%,92.5%,235%
