year,venue,kai,date,weekday,day_label,turf_course_variant,cushion_time,cushion_value,moisture_time,moisture_turf_goal_pct,moisture_turf_corner4_pct,moisture_dirt_goal_pct,moisture_dirt_corner4_pct
2026,中山,02,2026-02-27,金曜日,,A,10:30,9.7,10:30,13.4,13.5,11.7,12.2
2026,中山,02,2026-02-28,土曜日,第 1日,A,07:00,10.0,06:00,13.1,13.8,10.6,11.9
2026,中山,02,2026-03-01,日曜日,第 2日,A,07:00,10.3,06:00,11.6,10.9,7.5,7.5
2026,中山,02,2026-03-06,金曜日,,A,10:30,9.5,10:30,12.4,12.4,10.3,9.5
2026,中山,02,2026-03-07,土曜日,第 3日,A,07:00,8.9,05:30,13.5,14.4,12.2,13.4
2026,中山,02,2026-03-08,日曜日,第 4日,A,07:00,9.5,06:00,12.9,12.7,11.0,10.5
2026,中山,02,2026-03-13,金曜日,,A,10:30,9.7,10:30,11.1,11.1,3.4,3.1
2026,中山,02,2026-03-14,土曜日,第 5日,A,07:00,9.8,06:00,12.3,11.8,3.4,3.2
2026,中山,02,2026-03-15,日曜日,第 6日,A,07:00,10.0,06:00,10.6,10.1,2.4,2.1
2026,中山,02,2026-03-20,金曜日,,A,10:30,9.5,10:30,11.0,11.4,4.0,4.1
2026,中山,02,2026-03-21,土曜日,第 7日,A,07:00,9.8,05:30,12.8,10.2,4.2,3.7
2026,中山,02,2026-03-22,日曜日,第 8日,A,07:00,10.0,06:00,11.7,9.6,4.0,2.7
