year,venue,kai,date,weekday,day_label,turf_course_variant,cushion_time,cushion_value,moisture_time,moisture_turf_goal_pct,moisture_turf_corner4_pct,moisture_dirt_goal_pct,moisture_dirt_corner4_pct
2026,小倉,01,2026-01-23,金曜日,,A,10:30,10.3,10:30,7.7,7.4,1.6,1.9
2026,小倉,01,2026-01-24,土曜日,第 1日,A,08:00,10.5,05:00,7.8,7.2,2.1,2.1
2026,小倉,01,2026-01-25,日曜日,第 2日,A,08:00,10.5,05:00,7.5,6.9,1.7,1.9
2026,小倉,01,2026-01-30,金曜日,,A,10:30,10.5,10:30,6.7,6.4,1.4,1.6
2026,小倉,01,2026-01-31,土曜日,第 3日,A,08:00,10.5,05:00,7.2,6.7,1.4,1.7
2026,小倉,01,2026-02-01,日曜日,第 4日,A,08:00,10.8,05:00,7.7,6.9,1.5,1.8
2026,小倉,01,2026-02-06,金曜日,,A,10:30,10.3,10:30,8.6,7.2,2.1,2.1
2026,小倉,01,2026-02-07,土曜日,第 5日,A,08:00,10.0,05:00,8.3,7.0,1.9,1.9
2026,小倉,01,2026-02-08,日曜日,第 6日,A,10:30,9.6,05:00,9.8,8.9,5.0,5.5
2026,小倉,01,2026-02-13,金曜日,,B,10:30,10.0,10:30,8.6,8.9,3.9,5.0
2026,小倉,01,2026-02-14,土曜日,第 7日,B,08:00,9.8,05:00,8.5,8.9,3.6,4.9
2026,小倉,01,2026-02-15,日曜日,第 8日,B,08:00,9.1,05:00,9.5,9.5,6.3,7.3
2026,小倉,01,2026-02-20,金曜日,,B,10:30,9.9,10:30,8.3,8.5,1.7,1.8
2026,小倉,01,2026-02-21,土曜日,第 9日,B,08:00,9.8,05:00,8.6,8.9,1.8,1.8
2026,小倉,01,2026-02-22,日曜日,第10日,B,08:00,9.6,05:00,8.5,8.7,1.8,1.8
2026,小倉,01,2026-02-27,金曜日,,B,10:30,9.6,10:30,9.6,9.9,12.8,17.2
2026,小倉,01,2026-02-28,土曜日,第11日,B,08:00,8.8,05:00,10.5,10.9,14.5,16.6
2026,小倉,01,2026-03-01,日曜日,第12日,B,08:00,9.6,05:00,9.0,9.5,11.7,14.1
