race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202601020105,jockey,1,佐々木大,4,2,1,9,16,25%,37.5%,43.8%,89.4%,60%
202601020105,jockey,2,横山和生,4,1,1,4,10,40%,50%,60%,110%,89%
202601020105,jockey,3,横山武史,2,3,1,7,13,15.4%,38.5%,46.2%,45.4%,64.6%
202601020105,jockey,4,浜中俊,2,1,4,5,12,16.7%,25%,58.3%,87.5%,94.2%
202601020105,jockey,5,小林美駒,2,1,1,8,12,16.7%,25%,33.3%,101.7%,65%
202601020105,jockey,6,武豊,2,1,1,5,9,22.2%,33.3%,44.4%,40%,54.4%
202601020105,jockey,7,北村友一,2,0,2,4,8,25%,25%,50%,136.2%,137.5%
202601020105,jockey,8,鮫島克駿,1,1,1,1,4,25%,50%,75%,62.5%,417.5%
202601020105,jockey,9,ルメール,1,1,0,2,4,25%,50%,50%,30%,60%
202601020105,jockey,10,バデル,1,0,0,2,3,33.3%,33.3%,33.3%,220%,70%
202601020105,jockey,11,柴田裕一,0,3,0,2,5,0%,60%,60%,0%,246%
202601020105,jockey,12,丹内祐次,0,2,1,12,15,0%,13.3%,20%,0%,75.3%
202601020105,jockey,13,吉田隼人,0,1,2,4,7,0%,14.3%,42.9%,0%,124.3%
202601020105,jockey,14,斎藤新,0,1,0,8,9,0%,11.1%,11.1%,0%,64.4%
202601020105,jockey,15,長浜鴻緒,0,1,0,3,4,0%,25%,25%,0%,127.5%
202601020105,jockey,16,菱田裕二,0,1,0,2,3,0%,33.3%,33.3%,0%,316.7%
202601020105,jockey,17,西村淳也,0,1,0,1,2,0%,50%,50%,0%,95%
202601020105,jockey,18,和田陽希,0,0,1,7,8,0%,0%,12.5%,0%,296.2%
202601020105,jockey,19,池添謙一,0,0,1,5,6,0%,0%,16.7%,0%,33.3%
202601020105,jockey,20,橋木太希,0,0,1,2,3,0%,0%,33.3%,0%,46.7%
202601020105,sire,1,シルバーステート,3,4,0,8,15,20%,46.7%,46.7%,54.7%,90.7%
202601020105,sire,2,シスキン,2,1,0,3,6,33.3%,50%,50%,91.7%,61.7%
202601020105,sire,3,エピファネイア,2,0,1,7,10,20%,20%,30%,34%,39%
202601020105,sire,4,サートゥルナーリア,1,2,2,6,11,9.1%,27.3%,45.5%,62.7%,122.7%
202601020105,sire,5,モーリス,1,2,1,5,9,11.1%,33.3%,44.4%,15.6%,73.3%
202601020105,sire,6,ロードカナロア,1,1,1,3,6,16.7%,33.3%,50%,46.7%,65%
202601020105,sire,7,コントレイル,1,1,1,2,5,20%,40%,60%,80%,90%
202601020105,sire,8,インディチャンプ,1,1,0,3,5,20%,40%,40%,32%,58%
202601020105,sire,9,モズアスコット,1,0,1,9,11,9.1%,9.1%,18.2%,31.8%,22.7%
202601020105,sire,10,レッドファルクス,1,0,1,1,3,33.3%,33.3%,66.7%,96.7%,93.3%
202601020105,sire,11,スワーヴリチャード,1,0,0,5,6,16.7%,16.7%,16.7%,33.3%,18.3%
202601020105,sire,12,イスラボニータ,1,0,0,3,4,25%,25%,25%,72.5%,30%
202601020105,sire,13,スクリーンヒーロー,1,0,0,2,3,33.3%,33.3%,33.3%,256.7%,73.3%
202601020105,sire,14,キタサンブラック,1,0,0,1,2,50%,50%,50%,310%,85%
202601020105,sire,15,フィエールマン,1,0,0,1,2,50%,50%,50%,195%,80%
202601020105,sire,16,ヘンリーバローズ,1,0,0,1,2,50%,50%,50%,330%,105%
202601020105,sire,17,グレーターロンドン,1,0,0,0,1,100%,100%,100%,920%,300%
202601020105,sire,18,キズナ,0,3,0,7,10,0%,30%,30%,0%,148%
202601020105,sire,19,ルーラーシップ,0,1,0,4,5,0%,20%,20%,0%,32%
202601020105,sire,20,ブリックスアンドモルタル,0,1,0,3,4,0%,25%,25%,0%,145%
202601020105,trainer,1,加藤征弘,2,2,0,2,6,33.3%,66.7%,66.7%,68.3%,371.7%
202601020105,trainer,2,須貝尚介,2,0,1,2,5,40%,40%,60%,182%,88%
202601020105,trainer,3,小栗実,1,2,0,2,5,20%,60%,60%,48%,164%
202601020105,trainer,4,矢嶋大樹,1,1,1,4,7,14.3%,28.6%,42.9%,41.4%,60%
202601020105,trainer,5,武幸四郎,1,1,1,0,3,33.3%,66.7%,100%,93.3%,140%
202601020105,trainer,6,竹内正洋,1,1,0,2,4,25%,50%,50%,230%,115%
202601020105,trainer,7,堀宣行,1,1,0,2,4,25%,50%,50%,70%,60%
202601020105,trainer,8,宮田敬介,1,1,0,1,3,33.3%,66.7%,66.7%,40%,76.7%
202601020105,trainer,9,藤原英昭,1,0,1,1,3,33.3%,33.3%,66.7%,230%,170%
202601020105,trainer,10,福永祐一,1,0,1,0,2,50%,50%,100%,200%,155%
202601020105,trainer,11,奥村豊,1,0,0,2,3,33.3%,33.3%,33.3%,130%,53.3%
202601020105,trainer,12,嘉藤貴行,1,0,0,2,3,33.3%,33.3%,33.3%,73.3%,36.7%
202601020105,trainer,13,大竹正博,1,0,0,2,3,33.3%,33.3%,33.3%,206.7%,56.7%
202601020105,trainer,14,安達昭夫,1,0,0,1,2,50%,50%,50%,330%,105%
202601020105,trainer,15,四位洋文,1,0,0,1,2,50%,50%,50%,145%,60%
202601020105,trainer,16,西田雄一,1,0,0,1,2,50%,50%,50%,150%,70%
202601020105,trainer,17,藤野健太,1,0,0,1,2,50%,50%,50%,150%,75%
202601020105,trainer,18,木村哲也,1,0,0,1,2,50%,50%,50%,100%,55%
202601020105,trainer,19,池上昌和,1,0,0,0,1,100%,100%,100%,350%,110%
202601020105,trainer,20,田中剛,0,2,2,1,5,0%,40%,80%,0%,168%
