race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607020109,jockey,1,高杉吏麒,5,3,2,14,24,20.8%,33.3%,41.7%,176.2%,134.6%
202607020109,jockey,2,松山弘平,3,1,5,8,17,17.6%,23.5%,52.9%,102.9%,100%
202607020109,jockey,3,川田将雅,2,4,1,10,17,11.8%,35.3%,41.2%,34.7%,65.9%
202607020109,jockey,4,吉村誠之,2,1,2,16,21,9.5%,14.3%,23.8%,78.6%,103.3%
202607020109,jockey,5,坂井瑠星,2,1,2,5,10,20%,30%,50%,59%,88%
202607020109,jockey,6,武豊,2,1,0,4,7,28.6%,42.9%,42.9%,230%,120%
202607020109,jockey,7,横山武史,2,1,0,2,5,40%,60%,60%,178%,174%
202607020109,jockey,8,岩田望来,2,0,2,1,5,40%,40%,80%,242%,328%
202607020109,jockey,9,河原田菜,2,0,1,9,12,16.7%,16.7%,25%,104.2%,89.2%
202607020109,jockey,10,田口貫太,1,2,0,12,15,6.7%,20%,20%,32%,68%
202607020109,jockey,11,国分恭介,1,1,1,7,10,10%,20%,30%,1478%,280%
202607020109,jockey,12,小崎綾也,1,1,1,6,9,11.1%,22.2%,33.3%,131.1%,138.9%
202607020109,jockey,13,菱田裕二,1,1,0,9,11,9.1%,18.2%,18.2%,363.6%,146.4%
202607020109,jockey,14,柴田裕一,1,1,0,8,10,10%,20%,20%,453%,53%
202607020109,jockey,15,古川奈穂,1,1,0,4,6,16.7%,33.3%,33.3%,258.3%,193.3%
202607020109,jockey,16,ルメール,1,1,0,0,2,50%,100%,100%,100%,155%
202607020109,jockey,17,中井裕二,1,0,2,6,9,11.1%,11.1%,33.3%,87.8%,120%
202607020109,jockey,18,バデル,1,0,1,5,7,14.3%,14.3%,28.6%,42.9%,82.9%
202607020109,jockey,19,西村淳也,1,0,1,1,3,33.3%,33.3%,66.7%,190%,143.3%
202607020109,jockey,20,富田暁,1,0,0,15,16,6.2%,6.2%,6.2%,139.4%,22.5%
202607020109,sire,1,モーニン,4,0,1,2,7,57.1%,57.1%,71.4%,532.9%,227.1%
202607020109,sire,2,ダノンレジェンド,2,2,2,9,15,13.3%,26.7%,40%,104.7%,136.7%
202607020109,sire,3,シニスターミニスター,2,1,2,9,14,14.3%,21.4%,35.7%,94.3%,72.9%
202607020109,sire,4,リオンディーズ,2,1,0,10,13,15.4%,23.1%,23.1%,371.5%,73.1%
202607020109,sire,5,モズアスコット,2,1,0,6,9,22.2%,33.3%,33.3%,135.6%,57.8%
202607020109,sire,6,ロードカナロア,2,0,1,23,26,7.7%,7.7%,11.5%,107.7%,45%
202607020109,sire,7,キズナ,2,0,1,9,12,16.7%,16.7%,25%,93.3%,54.2%
202607020109,sire,8,Into Mischief,2,0,1,3,6,33.3%,33.3%,50%,88.3%,120%
202607020109,sire,9,タワーオブロンドン,1,3,4,5,13,7.7%,30.8%,61.5%,89.2%,283.1%
202607020109,sire,10,リアルスティール,1,1,1,11,14,7.1%,14.3%,21.4%,1055.7%,192.1%
202607020109,sire,11,モーリス,1,1,1,5,8,12.5%,25%,37.5%,52.5%,116.3%
202607020109,sire,12,ミッキーアイル,1,1,0,11,13,7.7%,15.4%,15.4%,307.7%,75.4%
202607020109,sire,13,サートゥルナーリア,1,1,0,9,11,9.1%,18.2%,18.2%,15.5%,90.9%
202607020109,sire,14,ジャスタウェイ,1,1,0,5,7,14.3%,28.6%,28.6%,107.1%,78.6%
202607020109,sire,15,ビッグアーサー,1,1,0,1,3,33.3%,66.7%,66.7%,166.7%,353.3%
202607020109,sire,16,ヴァンゴッホ,1,1,0,0,2,50%,100%,100%,195%,135%
202607020109,sire,17,ナダル,1,0,2,7,10,10%,10%,30%,68%,71%
202607020109,sire,18,マインドユアビスケッツ,1,0,1,10,12,8.3%,8.3%,16.7%,98.3%,93.3%
202607020109,sire,19,ドレフォン,1,0,1,8,10,10%,10%,20%,20%,78%
202607020109,sire,20,レインボーライン,1,0,1,1,3,33.3%,33.3%,66.7%,86.7%,116.7%
202607020109,trainer,1,伊坂重信,2,0,2,2,6,33.3%,33.3%,66.7%,396.7%,218.3%
202607020109,trainer,2,渡辺薫彦,2,0,1,5,8,25%,25%,37.5%,156.2%,133.8%
202607020109,trainer,3,中村直也,2,0,1,2,5,40%,40%,60%,404%,154%
202607020109,trainer,4,栗田徹,2,0,0,3,5,40%,40%,40%,164%,62%
202607020109,trainer,5,福永祐一,2,0,0,1,3,66.7%,66.7%,66.7%,220%,96.7%
202607020109,trainer,6,佐藤悠太,1,2,0,2,5,20%,60%,60%,446%,154%
202607020109,trainer,7,須貝尚介,1,1,1,2,5,20%,40%,60%,84%,138%
202607020109,trainer,8,田中克典,1,1,0,3,5,20%,40%,40%,40%,62%
202607020109,trainer,9,牧浦充徳,1,1,0,3,5,20%,40%,40%,2956%,506%
202607020109,trainer,10,北出成人,1,0,2,3,6,16.7%,16.7%,50%,40%,148.3%
202607020109,trainer,11,森秀行,1,0,1,6,8,12.5%,12.5%,25%,98.8%,70%
202607020109,trainer,12,岡田稲男,1,0,1,3,5,20%,20%,40%,906%,188%
202607020109,trainer,13,森田直行,1,0,1,3,5,20%,20%,40%,52%,70%
202607020109,trainer,14,池江泰寿,1,0,1,3,5,20%,20%,40%,42%,110%
202607020109,trainer,15,高柳大輔,1,0,1,1,3,33.3%,33.3%,66.7%,120%,93.3%
202607020109,trainer,16,浅利英明,1,0,1,1,3,33.3%,33.3%,66.7%,393.3%,373.3%
202607020109,trainer,17,前川恭子,1,0,1,1,3,33.3%,33.3%,66.7%,443.3%,266.7%
202607020109,trainer,18,西村真幸,1,0,0,7,8,12.5%,12.5%,12.5%,117.5%,40%
202607020109,trainer,19,安田翔伍,1,0,0,5,6,16.7%,16.7%,16.7%,666.7%,126.7%
202607020109,trainer,20,鈴木伸尋,1,0,0,5,6,16.7%,16.7%,16.7%,118.3%,38.3%
