race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202601020111,jockey,1,丹内祐次,2,3,1,7,13,15.4%,38.5%,46.2%,39.2%,66.9%
202601020111,jockey,2,佐々木大,2,2,2,8,14,14.3%,28.6%,42.9%,182.9%,126.4%
202601020111,jockey,3,横山武史,2,1,1,12,16,12.5%,18.8%,25%,46.9%,50%
202601020111,jockey,4,浜中俊,2,1,1,6,10,20%,30%,40%,70%,53%
202601020111,jockey,5,横山和生,2,0,1,7,10,20%,20%,30%,85%,75%
202601020111,jockey,6,古川吉洋,2,0,1,7,10,20%,20%,30%,261%,98%
202601020111,jockey,7,北村友一,2,0,0,7,9,22.2%,22.2%,22.2%,95.6%,33.3%
202601020111,jockey,8,鮫島克駿,1,2,1,1,5,20%,60%,80%,172%,136%
202601020111,jockey,9,長浜鴻緒,1,1,0,4,6,16.7%,33.3%,33.3%,573.3%,216.7%
202601020111,jockey,10,和田陽希,1,0,2,8,11,9.1%,9.1%,27.3%,984.5%,481.8%
202601020111,jockey,11,小林美駒,1,0,1,7,9,11.1%,11.1%,22.2%,170%,122.2%
202601020111,jockey,12,舟山瑠泉,1,0,0,12,13,7.7%,7.7%,7.7%,51.5%,13.8%
202601020111,jockey,13,的場勇人,1,0,0,1,2,50%,50%,50%,1890%,310%
202601020111,jockey,14,ハマーハ,1,0,0,0,1,100%,100%,100%,2080%,480%
202601020111,jockey,15,池添謙一,0,2,2,6,10,0%,20%,40%,0%,80%
202601020111,jockey,16,武豊,0,2,0,6,8,0%,25%,25%,0%,38.8%
202601020111,jockey,17,ルメール,0,1,2,0,3,0%,33.3%,100%,0%,253.3%
202601020111,jockey,18,斎藤新,0,1,1,10,12,0%,8.3%,16.7%,0%,114.2%
202601020111,jockey,19,小沢大仁,0,1,1,5,7,0%,14.3%,28.6%,0%,101.4%
202601020111,jockey,20,岩田望来,0,1,1,0,2,0%,50%,100%,0%,170%
202601020111,sire,1,ゴールドシップ,2,2,0,13,17,11.8%,23.5%,23.5%,64.1%,40.6%
202601020111,sire,2,バゴ,2,0,0,1,3,66.7%,66.7%,66.7%,770%,200%
202601020111,sire,3,エピファネイア,1,2,4,10,17,5.9%,17.6%,41.2%,202.4%,138.2%
202601020111,sire,4,サートゥルナーリア,1,2,1,7,11,9.1%,27.3%,36.4%,25.5%,70%
202601020111,sire,5,レイデオロ,1,2,1,5,9,11.1%,33.3%,44.4%,170%,155.6%
202601020111,sire,6,キズナ,1,2,0,4,7,14.3%,42.9%,42.9%,122.9%,231.4%
202601020111,sire,7,オルフェーヴル,1,0,1,8,10,10%,10%,20%,49%,67%
202601020111,sire,8,ハーツクライ,1,0,1,2,4,25%,25%,50%,170%,155%
202601020111,sire,9,ハービンジャー,1,0,0,11,12,8.3%,8.3%,8.3%,20.8%,11.7%
202601020111,sire,10,コントレイル,1,0,0,6,7,14.3%,14.3%,14.3%,47.1%,22.9%
202601020111,sire,11,ブリックスアンドモルタル,1,0,0,4,5,20%,20%,20%,2166%,690%
202601020111,sire,12,ドゥラメンテ,1,0,0,3,4,25%,25%,25%,167.5%,45%
202601020111,sire,13,ノヴェリスト,1,0,0,3,4,25%,25%,25%,945%,155%
202601020111,sire,14,リオンディーズ,1,0,0,3,4,25%,25%,25%,517.5%,97.5%
202601020111,sire,15,ウインブライト,1,0,0,2,3,33.3%,33.3%,33.3%,60%,36.7%
202601020111,sire,16,アドマイヤマーズ,1,0,0,1,2,50%,50%,50%,965%,235%
202601020111,sire,17,ベンバトル,1,0,0,1,2,50%,50%,50%,250%,70%
202601020111,sire,18,Cracksman,1,0,0,0,1,100%,100%,100%,530%,140%
202601020111,sire,19,ホークビル,1,0,0,0,1,100%,100%,100%,280%,110%
202601020111,sire,20,スクリーンヒーロー,0,2,0,1,3,0%,66.7%,66.7%,0%,120%
202601020111,trainer,1,杉山晴紀,2,1,0,1,4,50%,75%,75%,297.5%,130%
202601020111,trainer,2,栗田徹,1,3,0,0,4,25%,100%,100%,122.5%,152.5%
202601020111,trainer,3,奥村武,1,1,2,2,6,16.7%,33.3%,66.7%,46.7%,95%
202601020111,trainer,4,黒岩陽一,1,1,1,1,4,25%,50%,75%,382.5%,397.5%
202601020111,trainer,5,手塚貴久,1,1,0,1,3,33.3%,66.7%,66.7%,1146.7%,316.7%
202601020111,trainer,6,佐藤悠太,1,0,1,2,4,25%,25%,50%,105%,160%
202601020111,trainer,7,的場均,1,0,0,4,5,20%,20%,20%,756%,124%
202601020111,trainer,8,中内田充,1,0,0,2,3,33.3%,33.3%,33.3%,93.3%,40%
202601020111,trainer,9,清水英克,1,0,0,1,2,50%,50%,50%,1035%,195%
202601020111,trainer,10,長谷川浩,1,0,0,1,2,50%,50%,50%,335%,110%
202601020111,trainer,11,平岩大典,1,0,0,1,2,50%,50%,50%,335%,90%
202601020111,trainer,12,伊藤圭三,1,0,0,0,1,100%,100%,100%,250%,140%
202601020111,trainer,13,加藤公太,1,0,0,0,1,100%,100%,100%,10830%,3450%
202601020111,trainer,14,宮徹,1,0,0,0,1,100%,100%,100%,680%,260%
202601020111,trainer,15,上村洋行,1,0,0,0,1,100%,100%,100%,530%,140%
202601020111,trainer,16,杉山佳明,1,0,0,0,1,100%,100%,100%,230%,120%
202601020111,trainer,17,勢司和浩,1,0,0,0,1,100%,100%,100%,180%,110%
202601020111,trainer,18,西園翔太,1,0,0,0,1,100%,100%,100%,500%,140%
202601020111,trainer,19,渡辺薫彦,1,0,0,0,1,100%,100%,100%,1930%,470%
202601020111,trainer,20,柄崎将寿,1,0,0,0,1,100%,100%,100%,2080%,480%
