race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607030104,jockey,1,川田将雅,3,4,3,5,15,20%,46.7%,60%,50%,82%
202607030104,jockey,2,団野大成,3,2,2,12,19,15.8%,26.3%,36.8%,90.5%,85.3%
202607030104,jockey,3,岩田望来,3,0,1,9,13,23.1%,23.1%,30.8%,82.3%,43.1%
202607030104,jockey,4,亀田温心,3,0,1,8,12,25%,25%,33.3%,163.3%,84.2%
202607030104,jockey,5,松山弘平,2,4,1,10,17,11.8%,35.3%,41.2%,35.3%,81.8%
202607030104,jockey,6,西村淳也,2,2,3,8,15,13.3%,26.7%,46.7%,24.7%,81.3%
202607030104,jockey,7,富田暁,2,2,2,17,23,8.7%,17.4%,26.1%,32.6%,67.4%
202607030104,jockey,8,高杉吏麒,2,2,0,7,11,18.2%,36.4%,36.4%,107.3%,86.4%
202607030104,jockey,9,坂井瑠星,2,2,0,2,6,33.3%,66.7%,66.7%,76.7%,86.7%
202607030104,jockey,10,横山武史,2,0,0,5,7,28.6%,28.6%,28.6%,71.4%,34.3%
202607030104,jockey,11,今村聖奈,2,0,0,4,6,33.3%,33.3%,33.3%,175%,61.7%
202607030104,jockey,12,古川吉洋,2,0,0,2,4,50%,50%,50%,472.5%,120%
202607030104,jockey,13,田山旺佑,1,5,0,12,18,5.6%,33.3%,33.3%,41.1%,100.6%
202607030104,jockey,14,西塚洸二,1,2,4,13,20,5%,15%,30%,25.5%,73%
202607030104,jockey,15,松若風馬,1,2,1,11,15,6.7%,20%,26.7%,135.3%,53.3%
202607030104,jockey,16,吉村誠之,1,1,2,15,19,5.3%,10.5%,21.1%,22.6%,68.4%
202607030104,jockey,17,田口貫太,1,1,2,6,10,10%,20%,30%,24%,53%
202607030104,jockey,18,幸英明,1,1,1,10,13,7.7%,15.4%,23.1%,38.5%,36.2%
202607030104,jockey,19,三浦皇成,1,1,1,1,4,25%,50%,75%,70%,112.5%
202607030104,jockey,20,藤岡佑介,1,0,1,0,2,50%,50%,100%,210%,260%
202607030104,sire,1,エピファネイア,6,6,6,17,35,17.1%,34.3%,51.4%,53.4%,95.1%
202607030104,sire,2,ロードカナロア,6,0,1,2,9,66.7%,66.7%,77.8%,402.2%,162.2%
202607030104,sire,3,サートゥルナーリア,4,2,2,16,24,16.7%,25%,33.3%,152.5%,104.6%
202607030104,sire,4,キタサンブラック,3,2,2,9,16,18.8%,31.2%,37.5%,41.9%,52.5%
202607030104,sire,5,ドゥラメンテ,3,0,0,6,9,33.3%,33.3%,33.3%,120%,55.6%
202607030104,sire,6,ミッキーアイル,2,2,0,3,7,28.6%,57.1%,57.1%,584.3%,180%
202607030104,sire,7,サトノダイヤモンド,2,1,0,9,12,16.7%,25%,25%,63.3%,38.3%
202607030104,sire,8,フィエールマン,2,0,0,9,11,18.2%,18.2%,18.2%,129.1%,40%
202607030104,sire,9,ハーツクライ,2,0,0,4,6,33.3%,33.3%,33.3%,315%,80%
202607030104,sire,10,キズナ,1,5,4,25,35,2.9%,17.1%,25.7%,6%,68.3%
202607030104,sire,11,コントレイル,1,4,2,14,21,4.8%,23.8%,33.3%,7.1%,81%
202607030104,sire,12,ルーラーシップ,1,2,2,9,14,7.1%,21.4%,35.7%,145%,70.7%
202607030104,sire,13,ブリックスアンドモルタル,1,1,7,15,24,4.2%,8.3%,33.3%,21.2%,104.2%
202607030104,sire,14,モーリス,1,1,1,11,14,7.1%,14.3%,21.4%,63.6%,61.4%
202607030104,sire,15,ハービンジャー,1,1,1,9,12,8.3%,16.7%,25%,31.7%,56.7%
202607030104,sire,16,サトノアラジン,1,1,0,1,3,33.3%,66.7%,66.7%,93.3%,133.3%
202607030104,sire,17,エフフォーリア,1,1,0,0,2,50%,100%,100%,295%,160%
202607030104,sire,18,レイデオロ,1,0,2,11,14,7.1%,7.1%,21.4%,14.3%,30%
202607030104,sire,19,オルフェーヴル,1,0,1,14,16,6.2%,6.2%,12.5%,26.2%,29.4%
202607030104,sire,20,リオンディーズ,1,0,0,13,14,7.1%,7.1%,7.1%,10%,7.9%
202607030104,trainer,1,杉山晴紀,3,2,3,6,14,21.4%,35.7%,57.1%,70%,118.6%
202607030104,trainer,2,池江泰寿,3,2,1,5,11,27.3%,45.5%,45.5%,100%,66.4%
202607030104,trainer,3,斉藤崇史,3,0,0,4,7,42.9%,42.9%,42.9%,168.6%,72.9%
202607030104,trainer,4,上村洋行,2,2,0,1,5,40%,80%,80%,96%,108%
202607030104,trainer,5,新谷功一,2,1,1,2,6,33.3%,50%,66.7%,68.3%,96.7%
202607030104,trainer,6,今野貞一,2,0,1,3,6,33.3%,33.3%,50%,403.3%,170%
