race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607020103,jockey,1,松山弘平,4,2,1,9,16,25%,37.5%,43.8%,56.9%,82.5%
202607020103,jockey,2,バデル,4,0,2,5,11,36.4%,36.4%,54.5%,157.3%,109.1%
202607020103,jockey,3,団野大成,3,3,0,14,20,15%,30%,30%,55.5%,45.5%
202607020103,jockey,4,亀田温心,3,1,1,7,12,25%,33.3%,41.7%,163.3%,105.8%
202607020103,jockey,5,坂井瑠星,3,0,1,4,8,37.5%,37.5%,37.5%,162.5%,58.8%
202607020103,jockey,6,松若風馬,2,4,0,10,16,12.5%,37.5%,37.5%,165%,77.5%
202607020103,jockey,7,高杉吏麒,2,3,3,10,18,11.1%,27.8%,38.9%,65.6%,91.7%
202607020103,jockey,8,今村聖奈,2,0,0,4,6,33.3%,33.3%,33.3%,175%,61.7%
202607020103,jockey,9,横山武史,2,0,0,3,5,40%,40%,40%,100%,48%
202607020103,jockey,10,古川吉洋,2,0,0,2,4,50%,50%,50%,472.5%,120%
202607020103,jockey,11,川田将雅,1,6,2,5,14,7.1%,50%,64.3%,7.9%,82.1%
202607020103,jockey,12,富田暁,1,2,1,13,17,5.9%,17.6%,23.5%,22.9%,71.8%
202607020103,jockey,13,幸英明,1,2,1,3,7,14.3%,42.9%,57.1%,95.7%,107.1%
202607020103,jockey,14,西塚洸二,1,1,3,14,19,5.3%,10.5%,26.3%,26.8%,53.7%
202607020103,jockey,15,吉村誠之,1,1,2,20,24,4.2%,8.3%,12.5%,17.9%,24.6%
202607020103,jockey,16,三浦皇成,1,1,1,1,4,25%,50%,75%,70%,112.5%
202607020103,jockey,17,武豊,1,0,2,4,7,14.3%,14.3%,28.6%,51.4%,55.7%
202607020103,jockey,18,北村友一,1,0,2,3,6,16.7%,16.7%,33.3%,65%,45%
202607020103,jockey,19,藤岡佑介,1,0,1,0,2,50%,50%,100%,210%,260%
202607020103,jockey,20,田口貫太,1,0,0,9,10,10%,10%,10%,24%,11%
202607020103,sire,1,ロードカナロア,6,0,0,4,10,60%,60%,60%,302%,115%
202607020103,sire,2,エピファネイア,4,4,4,23,35,11.4%,22.9%,31.4%,39.7%,63.4%
202607020103,sire,3,サートゥルナーリア,4,3,1,14,22,18.2%,31.8%,36.4%,159.5%,120.5%
202607020103,sire,4,キタサンブラック,3,2,3,7,15,20%,33.3%,53.3%,82%,91.3%
202607020103,sire,5,ドゥラメンテ,2,2,1,11,16,12.5%,25%,31.2%,26.2%,48.1%
202607020103,sire,6,ハービンジャー,2,1,1,9,13,15.4%,23.1%,30.8%,52.3%,63.8%
202607020103,sire,7,サトノアラジン,2,1,1,1,5,40%,60%,60%,110%,102%
202607020103,sire,8,サトノダイヤモンド,2,1,0,12,15,13.3%,20%,20%,35.3%,32.7%
202607020103,sire,9,ミッキーアイル,2,1,0,2,5,40%,60%,60%,846%,220%
202607020103,sire,10,リオンディーズ,2,0,1,12,15,13.3%,13.3%,20%,32.7%,30.7%
202607020103,sire,11,ハーツクライ,2,0,1,5,8,25%,25%,37.5%,236.2%,80%
202607020103,sire,12,フィエールマン,2,0,0,11,13,15.4%,15.4%,15.4%,109.2%,33.8%
202607020103,sire,13,キズナ,1,5,5,23,34,2.9%,17.6%,32.4%,69.7%,90.3%
202607020103,sire,14,ルーラーシップ,1,2,2,10,15,6.7%,20%,33.3%,135.3%,105.3%
202607020103,sire,15,モーリス,1,2,1,12,16,6.2%,18.8%,25%,55.6%,66.9%
202607020103,sire,16,ブリックスアンドモルタル,1,1,6,17,25,4%,8%,32%,20.4%,82%
202607020103,sire,17,オルフェーヴル,1,1,1,10,13,7.7%,15.4%,23.1%,32.3%,57.7%
202607020103,sire,18,シスキン,1,1,1,2,5,20%,40%,40%,134%,66%
202607020103,sire,19,レイデオロ,1,0,3,13,17,5.9%,5.9%,17.6%,11.8%,24.7%
202607020103,sire,20,アドマイヤマーズ,1,0,0,5,6,16.7%,16.7%,16.7%,91.7%,30%
202607020103,trainer,1,池江泰寿,4,2,0,5,11,36.4%,54.5%,54.5%,126.4%,81.8%
202607020103,trainer,2,小林真也,2,2,1,2,7,28.6%,57.1%,71.4%,70%,104.3%
202607020103,trainer,3,藤原英昭,2,1,2,7,12,16.7%,25%,41.7%,39.2%,64.2%
202607020103,trainer,4,杉山晴紀,2,1,2,4,9,22.2%,33.3%,55.6%,76.7%,125.6%
202607020103,trainer,5,武英智,2,0,2,3,7,28.6%,28.6%,57.1%,94.3%,140%
202607020103,trainer,6,友道康夫,2,0,1,8,11,18.2%,18.2%,27.3%,91.8%,46.4%
202607020103,trainer,7,宮徹,2,0,1,4,7,28.6%,28.6%,42.9%,270%,90%
202607020103,trainer,8,今野貞一,2,0,1,2,5,40%,40%,60%,484%,204%
202607020103,trainer,9,寺島良,2,0,0,3,5,40%,40%,40%,634%,158%
202607020103,trainer,10,斉藤崇史,2,0,0,3,5,40%,40%,40%,148%,60%
202607020103,trainer,11,中内田充,1,3,1,1,6,16.7%,66.7%,83.3%,18.3%,145%
202607020103,trainer,12,池添学,1,2,1,6,10,10%,30%,30%,42%,67%
202607020103,trainer,13,石坂公一,1,2,0,4,7,14.3%,42.9%,42.9%,95.7%,84.3%
202607020103,trainer,14,鹿戸雄一,1,2,0,1,4,25%,75%,75%,70%,132.5%
202607020103,trainer,15,新谷功一,1,1,1,2,5,20%,40%,60%,60%,96%
202607020103,trainer,16,奥村豊,1,1,0,3,5,20%,40%,40%,130%,64%
202607020103,trainer,17,笹田和秀,1,0,3,6,10,10%,10%,40%,51%,90%
202607020103,trainer,18,清水久詞,1,0,1,12,14,7.1%,7.1%,7.1%,169.3%,32.9%
202607020103,trainer,19,荒川義之,1,0,0,4,5,20%,20%,20%,106%,38%
202607020103,trainer,20,長谷川浩,1,0,0,4,5,20%,20%,20%,114%,40%
