race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202602011106,jockey,1,浜中俊,4,2,1,5,12,33.3%,50%,58.3%,268.3%,150.8%
202602011106,jockey,2,横山和生,3,3,1,8,15,20%,40%,46.7%,59.3%,117.3%
202602011106,jockey,3,丹内祐次,3,2,2,12,19,15.8%,26.3%,36.8%,154.2%,76.3%
202602011106,jockey,4,斎藤新,2,3,2,7,14,14.3%,35.7%,50%,89.3%,90%
202602011106,jockey,5,横山武史,2,1,2,9,14,14.3%,21.4%,28.6%,105.7%,61.4%
202602011106,jockey,6,岩田望来,2,0,0,0,2,100%,100%,100%,380%,150%
202602011106,jockey,7,武豊,1,5,1,5,12,8.3%,50%,58.3%,10%,114.2%
202602011106,jockey,8,吉田隼人,1,1,2,8,12,8.3%,16.7%,33.3%,92.5%,106.7%
202602011106,jockey,9,佐々木大,1,1,1,14,17,5.9%,11.8%,17.6%,10.6%,38.8%
202602011106,jockey,10,小沢大仁,1,0,4,8,13,7.7%,7.7%,38.5%,199.2%,206.9%
202602011106,jockey,11,鮫島克駿,1,0,2,10,13,7.7%,7.7%,23.1%,10%,40%
202602011106,jockey,12,池添謙一,1,0,0,5,6,16.7%,16.7%,16.7%,60%,21.7%
202602011106,jockey,13,荻野琢真,0,2,0,1,3,0%,66.7%,66.7%,0%,280%
202602011106,jockey,14,舟山瑠泉,0,1,1,13,15,0%,6.7%,13.3%,0%,102.7%
202602011106,jockey,15,河原田菜,0,1,0,8,9,0%,11.1%,11.1%,0%,182.2%
202602011106,jockey,16,和田陽希,0,0,2,5,7,0%,0%,28.6%,0%,167.1%
202602011106,jockey,17,長浜鴻緒,0,0,1,13,14,0%,0%,7.1%,0%,57.1%
202602011106,jockey,18,横山琉人,0,0,0,12,12,0%,0%,0%,0%,0%
202602011106,jockey,19,岩田康誠,0,0,0,11,11,0%,0%,0%,0%,0%
202602011106,jockey,20,北村友一,0,0,0,9,9,0%,0%,0%,0%,0%
202602011106,sire,1,ウインブライト,2,3,1,7,13,15.4%,38.5%,46.2%,76.2%,67.7%
202602011106,sire,2,レイデオロ,2,2,0,8,12,16.7%,33.3%,33.3%,54.2%,47.5%
202602011106,sire,3,キズナ,2,0,1,6,9,22.2%,22.2%,33.3%,34.4%,44.4%
202602011106,sire,4,シルバーステート,2,0,0,8,10,20%,20%,20%,76%,30%
202602011106,sire,5,サトノクラウン,2,0,0,3,5,40%,40%,40%,246%,104%
202602011106,sire,6,ホークビル,2,0,0,1,3,66.7%,66.7%,66.7%,416.7%,173.3%
202602011106,sire,7,ダノンバラード,1,1,4,7,13,7.7%,15.4%,46.2%,79.2%,210%
202602011106,sire,8,リオンディーズ,1,1,1,2,5,20%,40%,60%,36%,190%
202602011106,sire,9,サトノダイヤモンド,1,0,1,3,5,20%,20%,40%,144%,90%
202602011106,sire,10,エピファネイア,1,0,0,12,13,7.7%,7.7%,7.7%,199.2%,56.9%
202602011106,sire,11,アドマイヤマーズ,1,0,0,2,3,33.3%,33.3%,33.3%,193.3%,63.3%
202602011106,sire,12,グレーターロンドン,1,0,0,1,2,50%,50%,50%,180%,65%
202602011106,sire,13,Flightline,1,0,0,0,1,100%,100%,100%,130%,110%
202602011106,sire,14,ダノンキングリー,1,0,0,0,1,100%,100%,100%,1250%,450%
202602011106,sire,15,トーセンレーヴ,1,0,0,0,1,100%,100%,100%,1940%,480%
202602011106,sire,16,フィレンツェファイア,1,0,0,0,1,100%,100%,100%,1050%,200%
202602011106,sire,17,エフフォーリア,0,3,1,1,5,0%,60%,60%,0%,124%
202602011106,sire,18,ロードカナロア,0,2,0,5,7,0%,28.6%,28.6%,0%,120%
202602011106,sire,19,フィエールマン,0,1,1,6,8,0%,12.5%,25%,0%,68.8%
202602011106,sire,20,コントレイル,0,1,0,11,12,0%,8.3%,8.3%,0%,18.3%
202602011106,trainer,1,上村洋行,2,0,0,3,5,40%,40%,40%,62%,44%
202602011106,trainer,2,田中克典,2,0,0,0,2,100%,100%,100%,625%,260%
202602011106,trainer,3,斎藤誠,1,2,0,1,4,25%,75%,75%,55%,92.5%
202602011106,trainer,4,鈴木慎太,1,1,0,0,2,50%,100%,100%,515%,220%
202602011106,trainer,5,須貝尚介,1,0,1,5,7,14.3%,14.3%,28.6%,17.1%,41.4%
202602011106,trainer,6,加藤征弘,1,0,1,2,4,25%,25%,50%,145%,107.5%
202602011106,trainer,7,辻野泰之,1,0,1,2,4,25%,25%,50%,647.5%,280%
202602011106,trainer,8,池上昌和,1,0,0,5,6,16.7%,16.7%,16.7%,30%,18.3%
202602011106,trainer,9,杉浦宏昭,1,0,0,3,4,25%,25%,25%,107.5%,50%
202602011106,trainer,10,中舘英二,1,0,0,3,4,25%,25%,25%,145%,47.5%
