race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202601010104,jockey,1,佐々木大,3,2,1,9,15,20%,33.3%,40%,50.7%,50%
202601010104,jockey,2,横山武史,3,1,3,7,14,21.4%,28.6%,50%,137.9%,92.1%
202601010104,jockey,3,浜中俊,3,0,5,4,12,25%,25%,66.7%,180%,118.3%
202601010104,jockey,4,丹内祐次,2,2,2,15,21,9.5%,19%,28.6%,51.4%,82.4%
202601010104,jockey,5,横山和生,2,2,0,5,9,22.2%,44.4%,44.4%,63.3%,84.4%
202601010104,jockey,6,小林美駒,1,2,1,10,14,7.1%,21.4%,28.6%,22.1%,55%
202601010104,jockey,7,ルメール,1,1,0,2,4,25%,50%,50%,30%,60%
202601010104,jockey,8,武豊,1,0,1,6,8,12.5%,12.5%,25%,25%,30%
202601010104,jockey,9,キング,1,0,1,5,7,14.3%,14.3%,28.6%,22.9%,32.9%
202601010104,jockey,10,橋木太希,1,0,1,5,7,14.3%,14.3%,28.6%,375.7%,77.1%
202601010104,jockey,11,古川吉洋,1,0,0,5,6,16.7%,16.7%,16.7%,66.7%,28.3%
202601010104,jockey,12,松岡正海,1,0,0,3,4,25%,25%,25%,130%,37.5%
202601010104,jockey,13,バデル,1,0,0,2,3,33.3%,33.3%,33.3%,220%,70%
202601010104,jockey,14,柴田裕一,0,3,0,5,8,0%,37.5%,37.5%,0%,153.8%
202601010104,jockey,15,藤岡佑介,0,2,0,3,5,0%,40%,40%,0%,44%
202601010104,jockey,16,鮫島克駿,0,1,2,8,11,0%,9.1%,27.3%,0%,135.5%
202601010104,jockey,17,黛弘人,0,1,1,4,6,0%,16.7%,33.3%,0%,110%
202601010104,jockey,18,斎藤新,0,1,0,9,10,0%,10%,10%,0%,15%
202601010104,jockey,19,舟山瑠泉,0,1,0,7,8,0%,12.5%,12.5%,0%,155%
202601010104,jockey,20,吉田隼人,0,1,0,4,5,0%,20%,20%,0%,116%
202601010104,sire,1,モーリス,3,1,1,7,12,25%,33.3%,41.7%,54.2%,65.8%
202601010104,sire,2,エピファネイア,2,2,5,10,19,10.5%,21.1%,47.4%,17.9%,76.3%
202601010104,sire,3,フィエールマン,2,0,0,2,4,50%,50%,50%,305%,92.5%
202601010104,sire,4,シルバーステート,1,3,0,10,14,7.1%,28.6%,28.6%,20%,55%
202601010104,sire,5,モズアスコット,1,1,1,7,10,10%,20%,30%,35%,53%
202601010104,sire,6,レッドファルクス,1,1,1,2,5,20%,40%,60%,58%,112%
202601010104,sire,7,グレーターロンドン,1,1,0,0,2,50%,100%,100%,155%,195%
202601010104,sire,8,サトノクラウン,1,0,2,4,7,14.3%,14.3%,42.9%,375.7%,121.4%
202601010104,sire,9,ポエティックフレア,1,0,1,1,3,33.3%,33.3%,66.7%,370%,120%
202601010104,sire,10,ヘンリーバローズ,1,0,1,0,2,50%,50%,100%,330%,230%
202601010104,sire,11,ロードカナロア,1,0,0,7,8,12.5%,12.5%,12.5%,35%,16.2%
202601010104,sire,12,スワーヴリチャード,1,0,0,6,7,14.3%,14.3%,14.3%,28.6%,15.7%
202601010104,sire,13,サトノダイヤモンド,1,0,0,4,5,20%,20%,20%,68%,30%
202601010104,sire,14,リオンディーズ,1,0,0,3,4,25%,25%,25%,100%,42.5%
202601010104,sire,15,タリスマニック,1,0,0,1,2,50%,50%,50%,575%,105%
202601010104,sire,16,ハーツクライ,1,0,0,1,2,50%,50%,50%,260%,75%
202601010104,sire,17,スクリーンヒーロー,1,0,0,0,1,100%,100%,100%,770%,220%
