race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607030111,jockey,1,吉村誠之,5,2,1,12,20,25%,35%,40%,234.5%,121%
202607030111,jockey,2,西村淳也,3,1,2,7,13,23.1%,30.8%,46.2%,38.5%,66.9%
202607030111,jockey,3,コレット,3,0,1,8,12,25%,25%,33.3%,85%,51.7%
202607030111,jockey,4,松山弘平,2,4,1,6,13,15.4%,46.2%,53.8%,95.4%,100.8%
202607030111,jockey,5,団野大成,2,1,2,13,18,11.1%,16.7%,27.8%,121.1%,57.2%
202607030111,jockey,6,西塚洸二,2,0,2,14,18,11.1%,11.1%,22.2%,32.2%,45.6%
202607030111,jockey,7,坂井瑠星,2,0,0,6,8,25%,25%,25%,110%,38.8%
202607030111,jockey,8,ルメール,2,0,0,1,3,66.7%,66.7%,66.7%,233.3%,110%
202607030111,jockey,9,北村友一,2,0,0,0,2,100%,100%,100%,235%,130%
202607030111,jockey,10,川田将雅,1,6,3,1,11,9.1%,63.6%,90.9%,23.6%,127.3%
202607030111,jockey,11,富田暁,1,2,2,15,20,5%,15%,25%,18%,80.5%
202607030111,jockey,12,松若風馬,1,1,4,9,15,6.7%,13.3%,40%,29.3%,120%
202607030111,jockey,13,田口貫太,1,1,1,11,14,7.1%,14.3%,21.4%,453.6%,115.7%
202607030111,jockey,14,岩田望来,1,1,1,7,10,10%,20%,30%,58%,53%
202607030111,jockey,15,岩田康誠,1,1,0,3,5,20%,40%,40%,76%,268%
202607030111,jockey,16,吉田隼人,1,0,2,7,10,10%,10%,30%,90%,146%
202607030111,jockey,17,石神深道,1,0,1,8,10,10%,10%,20%,66%,52%
202607030111,jockey,18,小沢大仁,1,0,0,9,10,10%,10%,10%,72%,29%
202607030111,jockey,19,松本大輝,1,0,0,6,7,14.3%,14.3%,14.3%,201.4%,57.1%
202607030111,jockey,20,荻野極,1,0,0,2,3,33.3%,33.3%,33.3%,103.3%,56.7%
202607030111,sire,1,エピファネイア,4,3,2,25,34,11.8%,20.6%,26.5%,44.1%,67.9%
202607030111,sire,2,キズナ,4,2,2,13,21,19%,28.6%,38.1%,47.1%,64.8%
202607030111,sire,3,ロードカナロア,4,0,1,15,20,20%,20%,25%,172.5%,76.5%
202607030111,sire,4,ミッキーアイル,3,3,1,6,13,23.1%,46.2%,53.8%,81.5%,210%
202607030111,sire,5,シルバーステート,3,0,1,16,20,15%,15%,20%,367%,83.5%
202607030111,sire,6,サートゥルナーリア,2,0,2,14,18,11.1%,11.1%,22.2%,40.6%,60%
202607030111,sire,7,レイデオロ,2,0,1,5,8,25%,25%,37.5%,108.7%,61.3%
202607030111,sire,8,フォーウィールドライブ,2,0,0,3,5,40%,40%,40%,258%,64%
202607030111,sire,9,ブリックスアンドモルタル,1,4,4,12,21,4.8%,23.8%,42.9%,6.7%,99.5%
202607030111,sire,10,コントレイル,1,4,1,9,15,6.7%,33.3%,40%,36.7%,50.7%
202607030111,sire,11,イスラボニータ,1,2,3,6,12,8.3%,25%,50%,56.7%,85%
202607030111,sire,12,アルアイン,1,1,1,4,7,14.3%,28.6%,42.9%,250%,272.9%
202607030111,sire,13,アドマイヤマーズ,1,1,0,4,6,16.7%,33.3%,33.3%,48.3%,48.3%
202607030111,sire,14,スワーヴリチャード,1,0,0,8,9,11.1%,11.1%,11.1%,50%,21.1%
202607030111,sire,15,オルフェーヴル,1,0,0,7,8,12.5%,12.5%,12.5%,160%,37.5%
202607030111,sire,16,アジアエクスプレス,1,0,0,3,4,25%,25%,25%,225%,82.5%
202607030111,sire,17,デクラレーションオブウォー,1,0,0,3,4,25%,25%,25%,172.5%,35%
202607030111,sire,18,ベンバトル,1,0,0,3,4,25%,25%,25%,62.5%,35%
202607030111,sire,19,ノーブルミッション,1,0,0,2,3,33.3%,33.3%,33.3%,470%,133.3%
202607030111,sire,20,ポエティックフレア,1,0,0,1,2,50%,50%,50%,265%,90%
202607030111,trainer,1,宮地貴稔,3,2,1,5,11,27.3%,45.5%,54.5%,150%,120%
202607030111,trainer,2,杉山晴紀,2,0,1,8,11,18.2%,18.2%,27.3%,60.9%,45.5%
202607030111,trainer,3,藤原英昭,2,0,1,5,8,25%,25%,37.5%,105%,68.8%
202607030111,trainer,4,松下武士,2,0,1,2,5,40%,40%,60%,58%,82%
202607030111,trainer,5,吉岡辰弥,2,0,0,4,6,33.3%,33.3%,33.3%,78.3%,43.3%
202607030111,trainer,6,西園翔太,1,4,3,11,19,5.3%,26.3%,42.1%,35.8%,162.6%
202607030111,trainer,7,池江泰寿,1,3,0,2,6,16.7%,66.7%,66.7%,25%,186.7%
202607030111,trainer,8,須貝尚介,1,2,1,3,7,14.3%,42.9%,57.1%,64.3%,108.6%
202607030111,trainer,9,佐藤悠太,1,2,0,3,6,16.7%,50%,50%,233.3%,168.3%
202607030111,trainer,10,前川恭子,1,1,1,1,4,25%,50%,75%,320%,182.5%
202607030111,trainer,11,本田優,1,1,0,4,6,16.7%,33.3%,33.3%,235%,86.7%
202607030111,trainer,12,長谷川浩,1,1,0,1,3,33.3%,66.7%,66.7%,230%,106.7%
202607030111,trainer,13,友道康夫,1,0,2,3,6,16.7%,16.7%,50%,33.3%,100%
202607030111,trainer,14,河嶋宏樹,1,0,1,6,8,12.5%,12.5%,25%,121.2%,106.2%
202607030111,trainer,15,今野貞一,1,0,1,4,6,16.7%,16.7%,33.3%,51.7%,60%
202607030111,trainer,16,安田翔伍,1,0,1,2,4,25%,25%,50%,65%,100%
202607030111,trainer,17,宮田敬介,1,0,1,1,3,33.3%,33.3%,66.7%,143.3%,103.3%
202607030111,trainer,18,武英智,1,0,1,1,3,33.3%,33.3%,66.7%,146.7%,106.7%
202607030111,trainer,19,高橋一哉,1,0,0,7,8,12.5%,12.5%,12.5%,112.5%,41.2%
202607030111,trainer,20,松永幹夫,1,0,0,6,7,14.3%,14.3%,14.3%,230%,65.7%
