race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607030102,jockey,1,松山弘平,7,1,0,11,19,36.8%,42.1%,42.1%,232.1%,101.6%
202607030102,jockey,2,川田将雅,4,3,4,8,19,21.1%,36.8%,57.9%,46.3%,93.7%
202607030102,jockey,3,西塚洸二,4,1,2,15,22,18.2%,22.7%,31.8%,155.5%,73.2%
202607030102,jockey,4,坂井瑠星,4,0,1,6,11,36.4%,36.4%,45.5%,148.2%,75.5%
202607030102,jockey,5,田山旺佑,3,2,1,13,19,15.8%,26.3%,31.6%,222.6%,112.6%
202607030102,jockey,6,高杉吏麒,3,0,2,16,21,14.3%,14.3%,19%,41%,26.2%
202607030102,jockey,7,吉村誠之,2,3,3,14,22,9.1%,22.7%,36.4%,47.7%,115.5%
202607030102,jockey,8,団野大成,2,2,2,18,24,8.3%,16.7%,25%,50.8%,52.9%
202607030102,jockey,9,田口貫太,2,2,2,9,15,13.3%,26.7%,40%,231.3%,219.3%
202607030102,jockey,10,岩田望来,2,2,1,12,17,11.8%,23.5%,29.4%,40.6%,64.7%
202607030102,jockey,11,幸英明,2,0,1,12,15,13.3%,13.3%,20%,44%,39.3%
202607030102,jockey,12,松本大輝,2,0,1,8,11,18.2%,18.2%,27.3%,46.4%,74.5%
202607030102,jockey,13,太宰啓介,2,0,0,10,12,16.7%,16.7%,16.7%,44.2%,24.2%
202607030102,jockey,14,松若風馬,1,2,3,9,15,6.7%,20%,40%,102.7%,145.3%
202607030102,jockey,15,鷲頭虎太,1,2,0,3,6,16.7%,50%,50%,548.3%,333.3%
202607030102,jockey,16,富田暁,1,1,4,23,29,3.4%,6.9%,20.7%,13.1%,46.6%
202607030102,jockey,17,亀田温心,1,1,2,9,13,7.7%,15.4%,30.8%,26.9%,76.2%
202607030102,jockey,18,永島まな,1,1,0,17,19,5.3%,10.5%,10.5%,10.5%,42.6%
202607030102,jockey,19,鮫島克駿,1,1,0,6,8,12.5%,25%,25%,30%,30%
202607030102,jockey,20,古川奈穂,1,1,0,4,6,16.7%,33.3%,33.3%,525%,141.7%
202607030102,sire,1,キズナ,5,3,2,16,26,19.2%,30.8%,38.5%,82.7%,68.5%
202607030102,sire,2,ルヴァンスレーヴ,5,1,5,21,32,15.6%,18.8%,34.4%,86.6%,72.8%
202607030102,sire,3,パイロ,4,0,1,11,16,25%,25%,31.2%,130%,56.9%
202607030102,sire,4,ドレフォン,3,2,4,27,36,8.3%,13.9%,25%,105.6%,132.8%
202607030102,sire,5,ナダル,2,3,0,12,17,11.8%,29.4%,29.4%,210%,102.9%
202607030102,sire,6,キタサンブラック,2,1,2,11,16,12.5%,18.8%,31.2%,31.2%,50.6%
202607030102,sire,7,サートゥルナーリア,2,0,1,10,13,15.4%,15.4%,23.1%,62.3%,47.7%
202607030102,sire,8,エピファネイア,2,0,0,4,6,33.3%,33.3%,33.3%,103.3%,45%
202607030102,sire,9,コパノリッキー,2,0,0,2,4,50%,50%,50%,147.5%,70%
202607030102,sire,10,ホッコータルマエ,1,3,2,21,27,3.7%,14.8%,22.2%,8.5%,60%
202607030102,sire,11,モーリス,1,2,3,4,10,10%,30%,50%,66%,120%
202607030102,sire,12,ブリックスアンドモルタル,1,2,1,11,15,6.7%,20%,26.7%,182.7%,124.7%
202607030102,sire,13,シニスターミニスター,1,1,3,12,17,5.9%,11.8%,29.4%,15.3%,40.6%
202607030102,sire,14,モズアスコット,1,1,1,7,10,10%,20%,30%,47%,174%
202607030102,sire,15,マインドユアビスケッツ,1,1,0,18,20,5%,10%,10%,77%,44.5%
202607030102,sire,16,ヘニーヒューズ,1,1,0,14,16,6.2%,12.5%,12.5%,23.8%,23.1%
202607030102,sire,17,リアルスティール,1,1,0,13,15,6.7%,13.3%,13.3%,193.3%,64%
202607030102,sire,18,サトノアラジン,1,1,0,8,10,10%,20%,20%,103%,40%
202607030102,sire,19,ロードカナロア,1,1,0,8,10,10%,20%,20%,14%,40%
202607030102,sire,20,イスラボニータ,1,1,0,6,8,12.5%,25%,25%,135%,52.5%
202607030102,trainer,1,大久保龍,4,0,2,8,14,28.6%,28.6%,42.9%,109.3%,67.1%
202607030102,trainer,2,藤原英昭,3,0,1,4,8,37.5%,37.5%,50%,233.8%,133.8%
202607030102,trainer,3,本田優,3,0,0,11,14,21.4%,21.4%,21.4%,110.7%,35%
202607030102,trainer,4,高柳大輔,2,2,1,3,8,25%,50%,62.5%,83.8%,95%
202607030102,trainer,5,寺島良,2,1,1,10,14,14.3%,21.4%,28.6%,54.3%,42.1%
