race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202603020702,jockey,1,坂井瑠星,5,1,0,6,12,41.7%,50%,50%,110%,80%
202603020702,jockey,2,木幡巧也,3,0,1,6,10,30%,30%,40%,341%,100%
202603020702,jockey,3,菊沢一樹,2,2,3,13,20,10%,20%,35%,186%,195%
202603020702,jockey,4,戸崎圭太,2,2,2,10,16,12.5%,25%,37.5%,38.1%,53.8%
202603020702,jockey,5,斎藤新,2,2,1,7,12,16.7%,33.3%,41.7%,388.3%,139.2%
202603020702,jockey,6,丸山元気,2,1,0,13,16,12.5%,18.8%,18.8%,91.2%,58.8%
202603020702,jockey,7,田辺裕信,2,0,1,2,5,40%,40%,60%,548%,276%
202603020702,jockey,8,石川裕紀,1,2,1,10,14,7.1%,21.4%,28.6%,33.6%,99.3%
202603020702,jockey,9,舟山瑠泉,1,2,1,5,9,11.1%,33.3%,44.4%,803.3%,280%
202603020702,jockey,10,津村明秀,1,2,0,11,14,7.1%,21.4%,21.4%,38.6%,36.4%
202603020702,jockey,11,長浜鴻緒,1,1,0,2,4,25%,50%,50%,95%,127.5%
202603020702,jockey,12,杉原誠人,1,0,1,12,14,7.1%,7.1%,14.3%,197.1%,127.9%
202603020702,jockey,13,丹内祐次,1,0,1,10,12,8.3%,8.3%,16.7%,30%,29.2%
202603020702,jockey,14,小崎綾也,1,0,1,9,11,9.1%,9.1%,18.2%,125.5%,71.8%
202603020702,jockey,15,亀田温心,1,0,1,3,5,20%,20%,40%,88%,120%
202603020702,jockey,16,上里直汰,1,0,0,8,9,11.1%,11.1%,11.1%,48.9%,20%
202603020702,jockey,17,野中悠太,1,0,0,6,7,14.3%,14.3%,14.3%,1617.1%,408.6%
202603020702,jockey,18,原田和真,1,0,0,3,4,25%,25%,25%,417.5%,135%
202603020702,jockey,19,泉谷楓真,1,0,0,2,3,33.3%,33.3%,33.3%,133.3%,50%
202603020702,jockey,20,佐々木大,1,0,0,1,2,50%,50%,50%,1460%,340%
202603020702,sire,1,ウインブライト,2,1,1,14,18,11.1%,16.7%,22.2%,500.6%,122.2%
202603020702,sire,2,ドゥラメンテ,2,1,0,3,6,33.3%,50%,50%,138.3%,301.7%
202603020702,sire,3,アドマイヤマーズ,2,0,1,5,8,25%,25%,37.5%,66.2%,58.8%
202603020702,sire,4,キタサンブラック,1,2,1,5,9,11.1%,33.3%,44.4%,153.3%,104.4%
202603020702,sire,5,ゴールドシップ,1,2,0,12,15,6.7%,20%,20%,194.7%,83.3%
