race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202604020111,jockey,1,菊沢一樹,4,1,3,14,22,18.2%,22.7%,36.4%,99.5%,68.2%
202604020111,jockey,2,嶋田純次,3,0,2,8,13,23.1%,23.1%,38.5%,160.8%,107.7%
202604020111,jockey,3,斎藤新,2,1,0,5,8,25%,37.5%,37.5%,790%,186.2%
202604020111,jockey,4,今村聖奈,2,0,1,10,13,15.4%,15.4%,23.1%,300%,99.2%
202604020111,jockey,5,ルメール,2,0,0,0,2,100%,100%,100%,325%,160%
202604020111,jockey,6,横山琉人,1,2,0,11,14,7.1%,21.4%,21.4%,70.7%,61.4%
202604020111,jockey,7,富田暁,1,1,0,7,9,11.1%,22.2%,22.2%,701.1%,187.8%
202604020111,jockey,8,三浦皇成,1,1,0,4,6,16.7%,33.3%,33.3%,191.7%,95%
202604020111,jockey,9,小林美駒,1,1,0,3,5,20%,40%,40%,60%,58%
202604020111,jockey,10,戸崎圭太,1,1,0,2,4,25%,50%,50%,182.5%,92.5%
202604020111,jockey,11,津村明秀,1,0,0,6,7,14.3%,14.3%,14.3%,55.7%,24.3%
202604020111,jockey,12,亀田温心,1,0,0,5,6,16.7%,16.7%,16.7%,153.3%,40%
202604020111,jockey,13,小林凌大,1,0,0,5,6,16.7%,16.7%,16.7%,520%,133.3%
202604020111,jockey,14,菅原明良,1,0,0,2,3,33.3%,33.3%,33.3%,96.7%,56.7%
202604020111,jockey,15,武藤雅,0,2,0,10,12,0%,16.7%,16.7%,0%,33.3%
202604020111,jockey,16,丸山元気,0,2,0,8,10,0%,20%,20%,0%,37%
202604020111,jockey,17,丹内祐次,0,1,2,5,8,0%,12.5%,37.5%,0%,85%
202604020111,jockey,18,ゴンサル,0,1,2,3,6,0%,16.7%,50%,0%,138.3%
202604020111,jockey,19,石田拓郎,0,1,1,8,10,0%,10%,20%,0%,72%
202604020111,jockey,20,小崎綾也,0,1,1,2,4,0%,25%,50%,0%,110%
202604020111,sire,1,フォーウィールドライブ,3,0,2,6,11,27.3%,27.3%,45.5%,256.4%,106.4%
202604020111,sire,2,ビッグアーサー,2,1,0,8,11,18.2%,27.3%,27.3%,66.4%,47.3%
202604020111,sire,3,イスラボニータ,2,0,1,4,7,28.6%,28.6%,42.9%,557.1%,184.3%
202604020111,sire,4,アメリカンペイトリオット,2,0,1,2,5,40%,40%,60%,190%,104%
202604020111,sire,5,ミッキーアイル,1,2,0,10,13,7.7%,23.1%,23.1%,22.3%,43.8%
202604020111,sire,6,ロードカナロア,1,1,1,3,6,16.7%,33.3%,50%,520%,243.3%
202604020111,sire,7,アルアイン,1,1,0,7,9,11.1%,22.2%,22.2%,46.7%,42.2%
202604020111,sire,8,サンダースノー,1,0,1,4,6,16.7%,16.7%,33.3%,118.3%,61.7%
202604020111,sire,9,キタサンブラック,1,0,1,2,4,25%,25%,50%,1577.5%,447.5%
202604020111,sire,10,ロジャーバローズ,1,0,1,1,3,33.3%,33.3%,66.7%,100%,106.7%
202604020111,sire,11,エピファネイア,1,0,0,7,8,12.5%,12.5%,12.5%,123.8%,32.5%
202604020111,sire,12,リオンディーズ,1,0,0,7,8,12.5%,12.5%,12.5%,66.2%,18.8%
202604020111,sire,13,キンシャサノキセキ,1,0,0,4,5,20%,20%,20%,1196%,240%
202604020111,sire,14,ダノンスマッシュ,1,0,0,4,5,20%,20%,20%,184%,48%
202604020111,sire,15,アジアエクスプレス,1,0,0,3,4,25%,25%,25%,115%,50%
202604020111,sire,16,Twirling Candy,1,0,0,1,2,50%,50%,50%,95%,60%
202604020111,sire,17,ニューイヤーズデイ,1,0,0,1,2,50%,50%,50%,365%,110%
202604020111,sire,18,シルバーステート,0,3,0,10,13,0%,23.1%,23.1%,0%,153.8%
202604020111,sire,19,ブリックスアンドモルタル,0,1,1,3,5,0%,20%,40%,0%,80%
202604020111,sire,20,ウインブライト,0,1,1,1,3,0%,33.3%,66.7%,0%,153.3%
202604020111,trainer,1,佐藤吉勝,2,1,3,3,9,22.2%,33.3%,66.7%,185.6%,290%
202604020111,trainer,2,菊川正達,2,1,0,4,7,28.6%,42.9%,42.9%,205.7%,98.6%
202604020111,trainer,3,菊沢隆徳,2,0,1,2,5,40%,40%,60%,190%,104%
202604020111,trainer,4,大和田成,2,0,1,2,5,40%,40%,60%,780%,258%
202604020111,trainer,5,長谷川浩,2,0,0,1,3,66.7%,66.7%,66.7%,243.3%,103.3%
202604020111,trainer,6,鈴木慎太,1,1,0,6,8,12.5%,25%,25%,66.2%,47.5%
202604020111,trainer,7,森秀行,1,1,0,5,7,14.3%,28.6%,28.6%,27.1%,47.1%
202604020111,trainer,8,青木孝文,1,0,2,6,9,11.1%,11.1%,33.3%,78.9%,94.4%
202604020111,trainer,9,村田一誠,1,0,1,3,5,20%,20%,40%,60%,64%
202604020111,trainer,10,鈴木伸尋,1,0,0,6,7,14.3%,14.3%,14.3%,141.4%,37.1%
202604020111,trainer,11,蛯名利弘,1,0,0,4,5,20%,20%,20%,624%,160%
202604020111,trainer,12,西田雄一,1,0,0,2,3,33.3%,33.3%,33.3%,243.3%,73.3%
202604020111,trainer,13,吉村圭司,1,0,0,1,2,50%,50%,50%,2990%,600%
202604020111,trainer,14,高柳大輔,1,0,0,1,2,50%,50%,50%,460%,120%
202604020111,trainer,15,清水久詞,1,0,0,1,2,50%,50%,50%,3155%,755%
202604020111,trainer,16,安田翔伍,1,0,0,0,1,100%,100%,100%,460%,200%
202604020111,trainer,17,室井潔,1,0,0,0,1,100%,100%,100%,420%,160%
202604020111,trainer,18,矢野英一,0,2,0,4,6,0%,33.3%,33.3%,0%,78.3%
202604020111,trainer,19,小手川準,0,1,1,3,5,0%,20%,40%,0%,106%
202604020111,trainer,20,盛本信春,0,1,1,0,2,0%,50%,100%,0%,175%
