race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202607020101,jockey,1,高杉吏麒,3,1,2,4,10,30%,40%,60%,96%,102%
202607020101,jockey,2,長岡禎仁,2,1,1,4,8,25%,37.5%,50%,212.5%,147.5%
202607020101,jockey,3,坂井瑠星,2,0,1,2,5,40%,40%,60%,94%,92%
202607020101,jockey,4,川田将雅,2,0,0,3,5,40%,40%,40%,100%,48%
202607020101,jockey,5,菱田裕二,2,0,0,2,4,50%,50%,50%,677.5%,160%
202607020101,jockey,6,岩田望来,2,0,0,0,2,100%,100%,100%,795%,265%
202607020101,jockey,7,田山旺佑,1,2,2,6,11,9.1%,27.3%,45.5%,52.7%,170%
202607020101,jockey,8,石神深道,1,1,0,8,10,10%,20%,20%,34%,30%
202607020101,jockey,9,今村聖奈,1,1,0,3,5,20%,40%,40%,72%,62%
202607020101,jockey,10,大久保友,1,1,0,2,4,25%,50%,50%,185%,165%
202607020101,jockey,11,永島まな,1,0,1,9,11,9.1%,9.1%,18.2%,74.5%,69.1%
202607020101,jockey,12,松本大輝,1,0,1,5,7,14.3%,14.3%,28.6%,18.6%,295.7%
202607020101,jockey,13,和田陽希,1,0,0,7,8,12.5%,12.5%,12.5%,32.5%,21.2%
202607020101,jockey,14,川端海翼,1,0,0,4,5,20%,20%,20%,410%,90%
202607020101,jockey,15,田口貫太,1,0,0,4,5,20%,20%,20%,172%,50%
202607020101,jockey,16,国分恭介,1,0,0,3,4,25%,25%,25%,327.5%,67.5%
202607020101,jockey,17,斎藤新,1,0,0,2,3,33.3%,33.3%,33.3%,176.7%,66.7%
202607020101,jockey,18,吉村誠之,0,4,2,6,12,0%,33.3%,50%,0%,90.8%
202607020101,jockey,19,団野大成,0,3,1,10,14,0%,21.4%,28.6%,0%,55.7%
202607020101,jockey,20,藤岡佑介,0,2,0,0,2,0%,100%,100%,0%,170%
202607020101,sire,1,ニューイヤーズデイ,2,1,2,4,9,22.2%,33.3%,55.6%,241.1%,123.3%
202607020101,sire,2,サンダースノー,2,1,1,5,9,22.2%,33.3%,44.4%,78.9%,85.6%
202607020101,sire,3,ドレフォン,1,2,1,10,14,7.1%,21.4%,28.6%,52.9%,79.3%
202607020101,sire,4,シルバーステート,1,1,1,2,5,20%,40%,60%,68%,348%
202607020101,sire,5,タワーオブロンドン,1,1,0,7,9,11.1%,22.2%,22.2%,17.8%,45.6%
202607020101,sire,6,Into Mischief,1,1,0,0,2,50%,100%,100%,180%,155%
202607020101,sire,7,ホッコータルマエ,1,0,0,8,9,11.1%,11.1%,11.1%,61.1%,18.9%
202607020101,sire,8,モーリス,1,0,0,8,9,11.1%,11.1%,11.1%,140%,35.6%
202607020101,sire,9,オルフェーヴル,1,0,0,5,6,16.7%,16.7%,16.7%,88.3%,33.3%
202607020101,sire,10,ミッキーアイル,1,0,0,5,6,16.7%,16.7%,16.7%,60%,33.3%
202607020101,sire,11,ルヴァンスレーヴ,1,0,0,5,6,16.7%,16.7%,16.7%,43.3%,25%
