race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202603020706,jockey,1,斎藤新,7,3,1,14,25,28%,40%,44%,160%,107.6%
202603020706,jockey,2,荻野極,6,2,1,12,21,28.6%,38.1%,42.9%,199.5%,92.9%
202603020706,jockey,3,小林美駒,5,0,1,4,10,50%,50%,60%,706%,164%
202603020706,jockey,4,石川裕紀,3,5,1,12,21,14.3%,38.1%,42.9%,146.2%,159.5%
202603020706,jockey,5,坂井瑠星,3,2,1,8,14,21.4%,35.7%,42.9%,73.6%,65%
202603020706,jockey,6,津村明秀,3,1,0,9,13,23.1%,30.8%,30.8%,76.9%,49.2%
202603020706,jockey,7,嶋田純次,2,1,2,6,11,18.2%,27.3%,45.5%,55.5%,87.3%
202603020706,jockey,8,横山典弘,2,1,1,7,11,18.2%,27.3%,36.4%,90.9%,77.3%
202603020706,jockey,9,長岡禎仁,2,1,0,0,3,66.7%,100%,100%,523.3%,280%
202603020706,jockey,10,石田拓郎,2,0,1,29,32,6.2%,6.2%,9.4%,29.1%,59.1%
202603020706,jockey,11,富田暁,2,0,1,14,17,11.8%,11.8%,17.6%,502.9%,137.6%
202603020706,jockey,12,丹内祐次,1,5,3,17,26,3.8%,23.1%,34.6%,31.2%,74.2%
202603020706,jockey,13,戸崎圭太,1,3,3,4,11,9.1%,36.4%,63.6%,15.5%,97.3%
202603020706,jockey,14,小崎綾也,1,3,2,16,22,4.5%,18.2%,27.3%,44.1%,99.1%
202603020706,jockey,15,国分恭介,1,2,1,8,12,8.3%,25%,33.3%,207.5%,126.7%
202603020706,jockey,16,佐藤翔馬,1,2,0,8,11,9.1%,27.3%,27.3%,24.5%,55.5%
202603020706,jockey,17,吉田隼人,1,2,0,7,10,10%,30%,30%,507%,199%
202603020706,jockey,18,石神深道,1,1,4,16,22,4.5%,9.1%,27.3%,12.7%,62.7%
202603020706,jockey,19,三浦皇成,1,1,4,9,15,6.7%,13.3%,40%,32.7%,72.7%
202603020706,jockey,20,舟山瑠泉,1,1,3,13,18,5.6%,11.1%,27.8%,28.9%,69.4%
202603020706,sire,1,シニスターミニスター,5,2,0,12,19,26.3%,36.8%,36.8%,487.4%,162.1%
202603020706,sire,2,ナダル,4,1,0,9,14,28.6%,35.7%,35.7%,79.3%,51.4%
202603020706,sire,3,ホッコータルマエ,4,0,4,13,21,19%,19%,38.1%,161.9%,111%
202603020706,sire,4,レイデオロ,3,3,5,8,19,15.8%,31.6%,57.9%,46.3%,210.5%
202603020706,sire,5,ニューイヤーズデイ,3,2,2,10,17,17.6%,29.4%,41.2%,72.9%,154.1%
202603020706,sire,6,リアルスティール,3,2,1,11,17,17.6%,29.4%,35.3%,107.6%,67.1%
202603020706,sire,7,ルヴァンスレーヴ,2,3,4,19,28,7.1%,17.9%,32.1%,36.4%,137.1%
202603020706,sire,8,マインドユアビスケッツ,2,3,3,17,25,8%,20%,32%,79.2%,110%
202603020706,sire,9,マジェスティックウォリアー,2,2,1,17,22,9.1%,18.2%,22.7%,46.4%,69.1%
202603020706,sire,10,モーニン,2,2,0,10,14,14.3%,28.6%,28.6%,165.7%,78.6%
202603020706,sire,11,ゴールドドリーム,2,1,2,10,15,13.3%,20%,33.3%,56%,66.7%
202603020706,sire,12,リオンディーズ,2,0,2,10,14,14.3%,14.3%,28.6%,147.1%,76.4%
202603020706,sire,13,アドマイヤマーズ,2,0,2,6,10,20%,20%,40%,103%,107%
202603020706,sire,14,キタサンブラック,1,3,0,8,12,8.3%,33.3%,33.3%,42.5%,71.7%
202603020706,sire,15,ドゥラメンテ,1,2,2,4,9,11.1%,33.3%,55.6%,38.9%,112.2%
202603020706,sire,16,モズアスコット,1,2,1,11,15,6.7%,20%,26.7%,40.7%,90%
202603020706,sire,17,ロードカナロア,1,2,0,16,19,5.3%,15.8%,15.8%,587.9%,132.6%
202603020706,sire,18,パイロ,1,1,2,11,15,6.7%,13.3%,26.7%,48%,93.3%
202603020706,sire,19,タワーオブロンドン,1,1,2,7,11,9.1%,18.2%,36.4%,46.4%,90.9%
202603020706,sire,20,サンダースノー,1,1,0,12,14,7.1%,14.3%,14.3%,43.6%,26.4%
202603020706,trainer,1,斎藤誠,5,1,2,12,20,25%,30%,40%,92.5%,91.5%
202603020706,trainer,2,中舘英二,3,0,2,10,15,20%,20%,33.3%,74%,54%
202603020706,trainer,3,手塚貴久,2,2,3,5,12,16.7%,33.3%,58.3%,50.8%,138.3%
202603020706,trainer,4,金成貴史,2,2,0,7,11,18.2%,36.4%,36.4%,104.5%,68.2%
202603020706,trainer,5,大竹正博,2,1,2,8,13,15.4%,23.1%,38.5%,46.2%,50.8%
202603020706,trainer,6,橋口慎介,2,1,2,1,6,33.3%,50%,83.3%,250%,225%
202603020706,trainer,7,鈴木伸尋,2,1,0,7,10,20%,30%,30%,288%,103%
202603020706,trainer,8,角田晃一,2,1,0,1,4,50%,75%,75%,255%,242.5%
202603020706,trainer,9,加藤征弘,2,0,3,4,9,22.2%,22.2%,55.6%,127.8%,115.6%
202603020706,trainer,10,宮徹,2,0,0,0,2,100%,100%,100%,1145%,380%
202603020706,trainer,11,高橋亮,1,3,0,1,5,20%,80%,80%,48%,302%
202603020706,trainer,12,松山将樹,1,2,3,5,11,9.1%,27.3%,54.5%,88.2%,337.3%
202603020706,trainer,13,相沢郁,1,2,1,10,14,7.1%,21.4%,28.6%,19.3%,73.6%
202603020706,trainer,14,渡辺薫彦,1,1,1,3,6,16.7%,33.3%,50%,75%,158.3%
202603020706,trainer,15,高橋義忠,1,1,0,9,11,9.1%,18.2%,18.2%,226.4%,78.2%
202603020706,trainer,16,上原博之,1,1,0,8,10,10%,20%,20%,15%,22%
202603020706,trainer,17,浅利英明,1,1,0,6,8,12.5%,25%,25%,67.5%,61.3%
202603020706,trainer,18,栗田徹,1,1,0,5,7,14.3%,28.6%,28.6%,417.1%,117.1%
202603020706,trainer,19,田中博康,1,1,0,4,6,16.7%,33.3%,33.3%,28.3%,40%
202603020706,trainer,20,久保田貴,1,1,0,2,4,25%,50%,50%,1267.5%,410%
