race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202610020704,jockey,1,難波剛健,2,0,0,1,3,66.7%,66.7%,66.7%,176.7%,80%
202610020704,jockey,2,小牧加矢,1,0,1,1,3,33.3%,33.3%,66.7%,2753.3%,323.3%
202610020704,jockey,3,上野翔,1,0,0,3,4,25%,25%,25%,382.5%,62.5%
202610020704,jockey,4,坂口智康,0,2,0,1,3,0%,66.7%,66.7%,0%,160%
202610020704,jockey,5,高田潤,0,1,1,0,2,0%,50%,100%,0%,110%
202610020704,jockey,6,五十嵐雄,0,1,0,2,3,0%,33.3%,33.3%,0%,43.3%
202610020704,jockey,7,石神深一,0,0,1,2,3,0%,0%,33.3%,0%,70%
202610020704,jockey,8,草野太郎,0,0,1,1,2,0%,0%,50%,0%,665%
202610020704,jockey,9,森一馬,0,0,0,4,4,0%,0%,0%,0%,0%
202610020704,jockey,10,小野寺祐,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,jockey,11,伴啓太,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,jockey,12,鷲頭虎太,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,jockey,13,水沼元輝,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,jockey,14,井上敏樹,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,15,金子光希,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,16,江田勇亮,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,17,黒岩悠,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,18,西谷誠,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,19,大江原圭,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,jockey,20,中村将之,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,sire,1,ハービンジャー,1,0,0,1,2,50%,50%,50%,105%,55%
202610020704,sire,2,マジェスティックウォリアー,1,0,0,1,2,50%,50%,50%,160%,65%
202610020704,sire,3,ジョーカプチーノ,1,0,0,0,1,100%,100%,100%,1530%,250%
202610020704,sire,4,ミッキーアイル,1,0,0,0,1,100%,100%,100%,8260%,810%
202610020704,sire,5,キズナ,0,1,0,3,4,0%,25%,25%,0%,32.5%
202610020704,sire,6,リオンディーズ,0,1,0,1,2,0%,50%,50%,0%,110%
202610020704,sire,7,ロードカナロア,0,1,0,0,1,0%,100%,100%,0%,110%
202610020704,sire,8,ワンアンドオンリー,0,1,0,0,1,0%,100%,100%,0%,260%
202610020704,sire,9,タリスマニック,0,0,1,2,3,0%,0%,33.3%,0%,70%
202610020704,sire,10,デクラレーションオブウォー,0,0,1,1,2,0%,0%,50%,0%,665%
202610020704,sire,11,コパノリッキー,0,0,1,0,1,0%,0%,100%,0%,160%
202610020704,sire,12,ルーラーシップ,0,0,1,0,1,0%,0%,100%,0%,110%
202610020704,sire,13,ゴールドシップ,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,sire,14,サトノダイヤモンド,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,sire,15,エイシンヒカリ,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,sire,16,ハーツクライ,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,sire,17,ブラックタイド,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,sire,18,ヴィクトワールピサ,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,sire,19,エスケンデレヤ,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,sire,20,エピファネイア,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,trainer,1,鈴木孝志,1,0,0,1,2,50%,50%,50%,160%,65%
202610020704,trainer,2,高橋義忠,1,0,0,0,1,100%,100%,100%,210%,110%
202610020704,trainer,3,村田一誠,1,0,0,0,1,100%,100%,100%,1530%,250%
202610020704,trainer,4,藤野健太,1,0,0,0,1,100%,100%,100%,8260%,810%
202610020704,trainer,5,大竹正博,0,1,0,0,1,0%,100%,100%,0%,130%
202610020704,trainer,6,谷潔,0,1,0,0,1,0%,100%,100%,0%,220%
202610020704,trainer,7,武英智,0,1,0,0,1,0%,100%,100%,0%,110%
202610020704,trainer,8,武藤善則,0,1,0,0,1,0%,100%,100%,0%,260%
202610020704,trainer,9,辻哲英,0,0,1,2,3,0%,0%,33.3%,0%,70%
202610020704,trainer,10,宮徹,0,0,1,0,1,0%,0%,100%,0%,160%
202610020704,trainer,11,新開幸一,0,0,1,0,1,0%,0%,100%,0%,1330%
202610020704,trainer,12,斉藤崇史,0,0,1,0,1,0%,0%,100%,0%,110%
202610020704,trainer,13,清水久詞,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,trainer,14,中竹和也,0,0,0,3,3,0%,0%,0%,0%,0%
202610020704,trainer,15,古賀慎明,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,trainer,16,松永康利,0,0,0,2,2,0%,0%,0%,0%,0%
202610020704,trainer,17,加藤公太,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,trainer,18,加藤和宏,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,trainer,19,宮田敬介,0,0,0,1,1,0%,0%,0%,0%,0%
202610020704,trainer,20,宮本博,0,0,0,1,1,0%,0%,0%,0%,0%
