race_id,ranking_type,rank,name,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate
202604020104,jockey,1,舟山瑠泉,6,1,5,10,22,27.3%,31.8%,54.5%,126.8%,133.6%
202604020104,jockey,2,丸山元気,5,1,3,8,17,29.4%,35.3%,52.9%,168.8%,112.4%
202604020104,jockey,3,今村聖奈,3,3,4,21,31,9.7%,19.4%,32.3%,53.9%,122.3%
202604020104,jockey,4,戸崎圭太,3,1,1,6,11,27.3%,36.4%,45.5%,69.1%,80%
202604020104,jockey,5,佐藤翔馬,3,1,0,10,14,21.4%,28.6%,28.6%,77.1%,52.1%
202604020104,jockey,6,丹内祐次,3,0,1,9,13,23.1%,23.1%,30.8%,228.5%,83.8%
202604020104,jockey,7,菊沢一樹,2,3,2,32,39,5.1%,12.8%,17.9%,32.3%,55.4%
202604020104,jockey,8,三浦皇成,2,3,2,8,15,13.3%,33.3%,46.7%,47.3%,79.3%
202604020104,jockey,9,斎藤新,2,2,2,8,14,14.3%,28.6%,42.9%,130%,110.7%
202604020104,jockey,10,杉原誠人,2,0,0,16,18,11.1%,11.1%,11.1%,462.2%,62.2%
202604020104,jockey,11,亀田温心,2,0,0,7,9,22.2%,22.2%,22.2%,70%,33.3%
202604020104,jockey,12,荻野極,1,6,2,10,19,5.3%,36.8%,47.4%,205.8%,117.4%
202604020104,jockey,13,原優介,1,2,2,10,15,6.7%,20%,33.3%,35.3%,168%
202604020104,jockey,14,小林美駒,1,2,0,8,11,9.1%,27.3%,27.3%,15.5%,35.5%
202604020104,jockey,15,吉田豊,1,1,2,6,10,10%,20%,40%,358%,130%
202604020104,jockey,16,石神深道,1,1,0,19,21,4.8%,9.5%,9.5%,24.8%,17.6%
202604020104,jockey,17,石橋脩,1,1,0,7,9,11.1%,22.2%,22.2%,53.3%,51.1%
202604020104,jockey,18,石川裕紀,1,1,0,7,9,11.1%,22.2%,22.2%,103.3%,38.9%
202604020104,jockey,19,森田誠也,1,0,2,8,11,9.1%,9.1%,27.3%,124.5%,100%
202604020104,jockey,20,ゴンサル,1,0,2,6,9,11.1%,11.1%,33.3%,37.8%,165.6%
202604020104,sire,1,ナダル,3,3,0,6,12,25%,50%,50%,85%,75%
202604020104,sire,2,ドレフォン,3,1,2,21,27,11.1%,14.8%,22.2%,124.4%,93.3%
202604020104,sire,3,ルヴァンスレーヴ,3,1,1,9,14,21.4%,28.6%,35.7%,115.7%,71.4%
202604020104,sire,4,サンダースノー,3,0,0,9,12,25%,25%,25%,385%,79.2%
202604020104,sire,5,パイロ,3,0,0,6,9,33.3%,33.3%,33.3%,120%,61.1%
202604020104,sire,6,ルーラーシップ,2,2,0,7,11,18.2%,36.4%,36.4%,62.7%,53.6%
202604020104,sire,7,フォーウィールドライブ,2,1,3,14,20,10%,15%,30%,43%,128.5%
202604020104,sire,8,ゴールドドリーム,2,1,2,12,17,11.8%,17.6%,29.4%,111.2%,106.5%
202604020104,sire,9,ロードカナロア,2,1,2,12,17,11.8%,17.6%,29.4%,314.7%,153.5%
202604020104,sire,10,ミスチヴィアスアレックス,2,0,0,7,9,22.2%,22.2%,22.2%,107.8%,36.7%
202604020104,sire,11,シニスターミニスター,1,2,1,9,13,7.7%,23.1%,30.8%,30%,123.1%
202604020104,sire,12,アドマイヤマーズ,1,2,0,0,3,33.3%,100%,100%,170%,150%
202604020104,sire,13,ディスクリートキャット,1,1,3,16,21,4.8%,9.5%,23.8%,37.1%,70.5%
202604020104,sire,14,Into Mischief,1,1,1,3,6,16.7%,33.3%,50%,31.7%,75%
202604020104,sire,15,Justify,1,1,1,2,5,20%,40%,60%,44%,80%
202604020104,sire,16,リオンディーズ,1,1,0,5,7,14.3%,28.6%,28.6%,55.7%,144.3%
202604020104,sire,17,ジャスタウェイ,1,1,0,4,6,16.7%,33.3%,33.3%,51.7%,55%
202604020104,sire,18,ドゥラメンテ,1,1,0,2,4,25%,50%,50%,62.5%,92.5%
202604020104,sire,19,シルバーステート,1,0,2,6,9,11.1%,11.1%,33.3%,26.7%,62.2%
202604020104,sire,20,リアルインパクト,1,0,2,2,5,20%,20%,60%,106%,142%
202604020104,trainer,1,森秀行,2,1,1,4,8,25%,37.5%,50%,128.8%,78.8%
202604020104,trainer,2,伊藤圭三,2,1,0,7,10,20%,30%,30%,69%,57%
202604020104,trainer,3,菊沢隆徳,2,0,1,5,8,25%,25%,37.5%,157.5%,108.7%
202604020104,trainer,4,武藤善則,2,0,0,6,8,25%,25%,25%,73.8%,33.8%
202604020104,trainer,5,田中博康,2,0,0,0,2,100%,100%,100%,275%,130%
202604020104,trainer,6,小手川準,1,3,0,6,10,10%,40%,40%,21%,55%
202604020104,trainer,7,上原佑紀,1,1,2,2,6,16.7%,33.3%,66.7%,36.7%,93.3%
202604020104,trainer,8,水野貴広,1,1,1,2,5,20%,40%,60%,62%,112%
202604020104,trainer,9,尾形和幸,1,1,1,1,4,25%,50%,75%,342.5%,255%
202604020104,trainer,10,田島俊明,1,1,0,3,5,20%,40%,40%,34%,50%
202604020104,trainer,11,角田晃一,1,1,0,2,4,25%,50%,50%,132.5%,110%
202604020104,trainer,12,伊坂重信,1,1,0,1,3,33.3%,66.7%,66.7%,476.7%,216.7%
202604020104,trainer,13,渡辺薫彦,1,1,0,1,3,33.3%,66.7%,66.7%,170%,113.3%
202604020104,trainer,14,牧光二,1,1,0,1,3,33.3%,66.7%,66.7%,160%,96.7%
202604020104,trainer,15,宮本博,1,1,0,0,2,50%,100%,100%,170%,290%
202604020104,trainer,16,佐藤吉勝,1,0,1,5,7,14.3%,14.3%,28.6%,1072.9%,164.3%
202604020104,trainer,17,小笠倫弘,1,0,1,5,7,14.3%,14.3%,28.6%,161.4%,74.3%
202604020104,trainer,18,粕谷昌央,1,0,1,4,6,16.7%,16.7%,33.3%,408.3%,255%
202604020104,trainer,19,中竹和也,1,0,1,2,4,25%,25%,50%,60%,135%
202604020104,trainer,20,高木登,1,0,1,1,3,33.3%,33.3%,66.7%,1303.3%,326.7%
