race_id,segment_index,lap_time_sec
202403020701,1,9.6
202403020701,2,10.9
202403020701,3,11.4
202403020701,4,12.2
202403020701,5,12.3
202403020701,6,13.0
202403020702,1,12.4
202403020702,2,11.4
202403020702,3,12.1
202403020702,4,13.0
202403020702,5,12.5
202403020702,6,12.2
202403020702,7,12.2
202403020702,8,12.2
202403020702,9,12.0
202403020703,1,12.5
202403020703,2,11.3
202403020703,3,12.2
202403020703,4,12.4
202403020703,5,13.1
202403020703,6,12.9
202403020703,7,12.0
202403020703,8,11.7
202403020703,9,11.8
202403020703,10,11.9
202403020704,1,7.1
202403020704,2,10.6
202403020704,3,11.3
202403020704,4,12.6
202403020704,5,13.0
202403020704,6,12.9
202403020704,7,12.9
202403020704,8,13.2
202403020704,9,12.8
202403020705,1,13.2
202403020705,2,11.7
202403020705,3,12.3
202403020705,4,13.1
202403020705,5,13.4
202403020705,6,12.7
202403020705,7,12.2
202403020705,8,11.9
202403020705,9,11.8
202403020705,10,11.3
202403020706,1,12.7
202403020706,2,10.8
202403020706,3,11.5
202403020706,4,11.8
202403020706,5,12.0
202403020706,6,11.8
202403020707,1,12.6
202403020707,2,11.0
202403020707,3,11.6
202403020707,4,11.9
202403020707,5,11.4
202403020707,6,11.6
202403020708,1,7.1
202403020708,2,10.7
202403020708,3,11.7
202403020708,4,12.4
202403020708,5,12.5
202403020708,6,12.7
202403020708,7,13.0
202403020708,8,13.4
202403020708,9,13.0
202403020709,1,12.2
202403020709,2,10.9
202403020709,3,11.1
202403020709,4,11.3
202403020709,5,11.4
202403020709,6,11.8
202403020710,1,12.8
202403020710,2,11.5
202403020710,3,11.8
202403020710,4,12.6
202403020710,5,12.2
202403020710,6,11.6
202403020710,7,11.7
202403020710,8,11.8
202403020710,9,12.0
202403020711,1,9.6
202403020711,2,10.5
202403020711,3,11.0
202403020711,4,11.6
202403020711,5,12.0
202403020711,6,12.6
202403020712,1,7.3
202403020712,2,10.8
202403020712,3,11.8
202403020712,4,12.6
202403020712,5,13.0
202403020712,6,13.2
202403020712,7,12.9
202403020712,8,12.6
202403020712,9,12.1
202410030702,1,12.4
202410030702,2,10.9
202410030702,3,12.0
202410030702,4,11.8
202410030702,5,11.6
202410030702,6,12.0
202410030702,7,12.4
202410030702,8,12.7
202410030702,9,13.1
202410030703,1,12.1
202410030703,2,10.6
202410030703,3,11.4
202410030703,4,11.8
202410030703,5,12.0
202410030705,1,13.3
202410030705,2,12.0
202410030705,3,13.0
202410030705,4,12.9
202410030705,5,12.2
202410030705,6,12.6
202410030705,7,12.1
202410030705,8,12.0
202410030705,9,12.0
202410030706,1,7.0
202410030706,2,11.1
202410030706,3,11.8
202410030706,4,13.0
202410030706,5,12.4
202410030706,6,12.4
202410030706,7,12.5
202410030706,8,12.6
202410030706,9,13.0
202410030707,1,12.6
202410030707,2,11.1
202410030707,3,11.6
202410030707,4,12.7
202410030707,5,12.1
202410030707,6,12.0
202410030707,7,12.2
202410030707,8,12.0
202410030707,9,11.8
202410030707,10,12.2
202410030708,1,7.2
202410030708,2,10.9
202410030708,3,11.4
202410030708,4,12.9
202410030708,5,12.3
202410030708,6,12.0
202410030708,7,12.1
202410030708,8,12.4
202410030708,9,13.0
202410030709,1,12.0
202410030709,2,10.5
202410030709,3,11.0
202410030709,4,11.7
202410030709,5,12.6
202410030709,6,12.9
202410030710,1,6.9
202410030710,2,11.5
202410030710,3,12.4
202410030710,4,13.1
202410030710,5,11.9
202410030710,6,11.1
202410030710,7,11.8
202410030710,8,12.6
202410030710,9,13.2
202410030711,1,12.5
202410030711,2,11.4
202410030711,3,11.6
202410030711,4,12.7
202410030711,5,12.0
202410030711,6,11.8
202410030711,7,11.9
202410030711,8,12.1
202410030711,9,12.3
202410030711,10,11.9
202410030712,1,12.0
202410030712,2,10.4
202410030712,3,11.1
202410030712,4,11.3
202410030712,5,11.7
202410030712,6,11.9
202401010101,1,12.3
202401010101,2,11.4
202401010101,3,11.2
202401010101,4,11.2
202401010101,5,11.1
202401010101,6,11.6
202401010102,1,12.6
202401010102,2,11.2
202401010102,3,11.6
202401010102,4,11.9
202401010102,5,12.2
202401010103,1,6.9
202401010103,2,11.3
202401010103,3,12.2
202401010103,4,12.7
202401010103,5,12.6
202401010103,6,12.4
202401010103,7,12.8
202401010103,8,13.2
202401010103,9,12.8
202401010104,1,6.6
202401010104,2,11.2
202401010104,3,11.6
202401010104,4,12.0
202401010104,5,12.1
202401010104,6,11.8
202401010104,7,11.5
202401010104,8,11.8
202401010105,1,6.9
202401010105,2,11.4
202401010105,3,12.5
202401010105,4,12.5
202401010105,5,12.4
202401010105,6,12.7
202401010105,7,12.7
202401010105,8,12.3
202401010105,9,12.3
202401010106,1,12.7
202401010106,2,11.9
202401010106,3,12.2
202401010106,4,12.5
202401010106,5,12.4
202401010106,6,11.6
202401010106,7,11.6
202401010106,8,12.1
202401010106,9,11.7
202401010107,1,12.0
202401010107,2,10.3
202401010107,3,11.2
202401010107,4,11.5
202401010107,5,11.5
202401010107,6,12.2
202401010108,1,7.0
202401010108,2,11.1
202401010108,3,12.1
202401010108,4,12.4
202401010108,5,12.3
202401010108,6,12.4
202401010108,7,12.5
202401010108,8,13.1
202401010108,9,13.6
202401010109,1,12.4
202401010109,2,11.6
202401010109,3,12.5
202401010109,4,12.3
202401010109,5,11.5
202401010109,6,11.7
202401010109,7,11.6
202401010109,8,11.6
202401010109,9,12.2
202401010110,1,12.7
202401010110,2,11.1
202401010110,3,11.5
202401010110,4,11.9
202401010110,5,12.0
202401010110,6,11.8
202401010110,7,11.8
202401010110,8,12.1
202401010110,9,12.5
202401010110,10,12.2
202401010111,1,12.0
202401010111,2,10.6
202401010111,3,11.3
202401010111,4,11.4
202401010111,5,11.4
202401010111,6,11.6
202401010112,1,7.0
202401010112,2,11.0
202401010112,3,12.2
202401010112,4,12.1
202401010112,5,12.2
202401010112,6,12.4
202401010112,7,12.7
202401010112,8,13.4
202401010112,9,13.8
