id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01158,寺島良,テラシマリョウ,1981/06/27,栗東,,岐阜県,,2016,2026,9,235,28,11.9％,"3,234",282,8.7％,2026,485,1,0,0.0％,46,6,13.0％
