id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01208,柄崎将寿,ツカザキマサトシ,1982/12/27,美浦 ( 騎手成績 ),,-,,2024,2026,163,123,4,3.3％,226,10,4.4％,2026,407,8,2,25.0％,11,3,27.3％
