id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01144,池添学,イケゾエマナブ,1980/09/02,栗東,,滋賀県,,2014,2026,41,178,17,9.6％,"2,958",330,11.2％,2026,485,1,0,0.0％,12,3,25.0％
