id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
01101,吉田直弘,ヨシダナオヒロ,1971/06/14,栗東,,千葉県,,2007,2026,94,155,11,7.1％,"4,750",329,6.9％,2026,429,8,1,12.5％,211,31,14.7％
