id,name,name_kana,birth_date,affiliation_area,affiliation_type,hometown,blood_type,debut_year,jra_season,jra_season_rank,jra_season_starts,jra_season_wins,jra_season_win_rate,jra_career_starts,jra_career_wins,jra_career_win_rate,nar_season,nar_season_rank,nar_season_starts,nar_season_wins,nar_season_win_rate,nar_career_starts,nar_career_wins,nar_career_win_rate
00409,二ノ宮敬宇,ニノミヤヨシタカ,1952/09/05,美浦,,神奈川県,,1990,2018,186,47,2,4.3％,"6,959",676,9.7％,2015,552,2,0,0.0％,29,2,6.9％
