race_id,bet_type,rank,combination,payout,popularity
202006050601,単勝,1,10,1750,7
202006050601,複勝,1,10,380,7
202006050601,複勝,2,5,180,3
202006050601,複勝,3,1,170,2
202006050601,枠連,1,3-5,4460,16
202006050601,馬連,1,5-10,4230,18
202006050601,ワイド,1,5-10,1340,17
202006050601,ワイド,2,1-10,1370,19
202006050601,ワイド,3,1-5,440,3
202006050601,馬単,1,10-5,9510,38
202006050601,3連複,1,1-5-10,5170,20
202006050601,3連単,1,10-5-1,55600,175
202006050602,単勝,1,4,200,1
202006050602,複勝,1,4,110,1
202006050602,複勝,2,3,370,6
202006050602,複勝,3,11,490,8
202006050602,枠連,1,2-2,1470,4
202006050602,馬連,1,3-4,1450,4
202006050602,ワイド,1,3-4,670,7
202006050602,ワイド,2,4-11,1440,13
202006050602,ワイド,3,3-11,6120,42
202006050602,馬単,1,4-3,2060,6
202006050602,3連複,1,3-4-11,13130,36
202006050602,3連単,1,4-3-11,42360,116
202006050603,単勝,1,6,490,3
202006050603,複勝,1,6,190,4
202006050603,複勝,2,5,170,2
202006050603,複勝,3,10,510,6
202006050603,枠連,1,3-3,1080,4
202006050603,馬連,1,5-6,880,2
202006050603,ワイド,1,5-6,480,5
202006050603,ワイド,2,6-10,1980,19
202006050603,ワイド,3,5-10,1580,13
202006050603,馬単,1,6-5,2060,8
202006050603,3連複,1,5-6-10,8320,20
202006050603,3連単,1,6-5-10,34780,88
202006050604,単勝,1,9,580,4
202006050604,複勝,1,9,180,3
202006050604,複勝,2,2,290,5
202006050604,複勝,3,16,190,4
202006050604,枠連,1,1-5,3740,13
202006050604,馬連,1,2-9,3690,16
202006050604,ワイド,1,2-9,1160,13
202006050604,ワイド,2,9-16,940,9
202006050604,ワイド,3,2-16,1550,21
202006050604,馬単,1,9-2,7230,33
202006050604,3連複,1,2-9-16,9490,32
202006050604,3連単,1,9-2-16,64350,208
202006050605,単勝,1,7,1140,4
202006050605,複勝,1,7,270,4
202006050605,複勝,2,11,390,7
202006050605,複勝,3,8,140,1
202006050605,枠連,1,4-6,1210,4
202006050605,馬連,1,7-11,7560,23
202006050605,ワイド,1,7-11,1950,22
202006050605,ワイド,2,7-8,590,4
202006050605,ワイド,3,8-11,810,8
202006050605,馬単,1,7-11,16700,50
202006050605,3連複,1,7-8-11,6370,19
202006050605,3連単,1,7-11-8,58670,165
202006050606,単勝,1,12,180,1
202006050606,複勝,1,12,110,1
202006050606,複勝,2,13,150,2
202006050606,複勝,3,11,420,7
202006050606,枠連,1,7-7,490,2
202006050606,馬連,1,12-13,500,1
202006050606,ワイド,1,12-13,270,1
202006050606,ワイド,2,11-12,1010,13
202006050606,ワイド,3,11-13,2170,21
202006050606,馬単,1,12-13,740,1
202006050606,3連複,1,11-12-13,4920,14
202006050606,3連単,1,12-13-11,11180,24
202006050607,単勝,1,10,800,4
202006050607,複勝,1,10,220,4
202006050607,複勝,2,13,290,5
202006050607,複勝,3,1,190,2
202006050607,枠連,1,5-7,1360,6
202006050607,馬連,1,10-13,4940,18
202006050607,ワイド,1,10-13,1910,24
202006050607,ワイド,2,1-10,950,9
202006050607,ワイド,3,1-13,1760,21
202006050607,馬単,1,10-13,9650,34
202006050607,3連複,1,1-10-13,10750,37
202006050607,3連単,1,10-13-1,82990,263
202006050608,単勝,1,4,370,2
202006050608,複勝,1,4,140,2
