race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202601010104,waku,1,1枠,6,5,2,46,59,10%,18%,22%,124%,54%,2023103559,レイナデルアイレ
202601010104,waku,2,2枠,5,7,7,41,60,8%,20%,31%,114%,102%,2023101315,サンエンジェルス
202601010104,waku,3,3枠,6,6,5,73,90,6%,13%,18%,24%,48%,2023106115,アロハ
202601010104,waku,4,3枠,6,6,5,73,90,6%,13%,18%,24%,48%,2023106910,エアヴァイブス
202601010104,waku,5,4枠,6,8,11,69,94,6%,14%,26%,30%,65%,2023100777,スパークルレイ
202601010104,waku,6,4枠,6,8,11,69,94,6%,14%,26%,30%,65%,2023106578,ペカリーナ
202601010104,waku,7,5枠,8,12,4,76,100,8%,20%,24%,48%,64%,2023102511,ビップジョワ
202601010104,waku,8,5枠,8,12,4,76,100,8%,20%,24%,48%,64%,2023107068,サンセリテ
202601010104,waku,9,6枠,12,6,11,76,105,11%,17%,27%,100%,80%,2023106508,イノリ
202601010104,waku,10,6枠,12,6,11,76,105,11%,17%,27%,100%,80%,2023105785,フローズンクイーン
202601010104,waku,11,7枠,10,6,8,85,109,9%,14%,22%,36%,106%,2023103394,フレッチャアズーラ
202601010104,waku,12,7枠,10,6,8,85,109,9%,14%,22%,36%,106%,2023102495,イヌボウノシオカゼ
202601010104,waku,13,8枠,8,11,13,82,114,7%,16%,28%,34%,95%,2023105775,カスタニッチャ
202601010104,waku,14,8枠,8,11,13,82,114,7%,16%,28%,34%,95%,2023107361,ロジマギー
202601010104,running_style,1,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023103559,レイナデルアイレ
202601010104,running_style,2,差,9,18,19,184,230,3%,11%,20%,38%,58%,2023101315,サンエンジェルス
202601010104,running_style,3,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023106115,アロハ
202601010104,running_style,4,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023106910,エアヴァイブス
202601010104,running_style,5,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023100777,スパークルレイ
202601010104,running_style,6,逃,15,8,8,34,65,23%,35%,47%,226%,137%,2023106578,ペカリーナ
202601010104,running_style,7,差,9,18,19,184,230,3%,11%,20%,38%,58%,2023102511,ビップジョワ
202601010104,running_style,8,差,9,18,19,184,230,3%,11%,20%,38%,58%,2023107068,サンセリテ
202601010104,running_style,9,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023106508,イノリ
202601010104,running_style,10,先,0,0,0,0,0,0%,0%,0%,0%,0%,2023105785,フローズンクイーン
202601010104,running_style,11,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023103394,フレッチャアズーラ
202601010104,running_style,12,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023102495,イヌボウノシオカゼ
202601010104,running_style,13,差,9,18,19,184,230,3%,11%,20%,38%,58%,2023105775,カスタニッチャ
202601010104,running_style,14,先,35,26,27,125,213,16%,28%,41%,82%,113%,2023107361,ロジマギー
202601010104,jockey,1,石川倭,0,0,0,6,6,0%,0%,0%,0%,0%,2023103559,レイナデルアイレ
202601010104,jockey,2,浜中俊,5,6,6,15,32,15%,34%,53%,103%,108%,2023101315,サンエンジェルス
202601010104,jockey,3,丹内祐次,3,6,5,43,57,5%,15%,24%,32%,59%,2023106115,アロハ
202601010104,jockey,4,武豊,9,1,2,25,37,24%,27%,32%,95%,50%,2023106910,エアヴァイブス
202601010104,jockey,5,松本大輝,0,0,1,6,7,0%,0%,14%,0%,61%,2023100777,スパークルレイ
202601010104,jockey,6,小林美駒,1,2,1,10,14,7%,21%,28%,22%,55%,2023106578,ペカリーナ
202601010104,jockey,7,遠藤汰月,0,0,0,0,0,0%,0%,0%,0%,0%,2023102511,ビップジョワ
202601010104,jockey,8,舟山瑠泉,0,1,0,7,8,0%,12%,12%,0%,155%,2023107068,サンセリテ
202601010104,jockey,9,和田陽希,0,0,1,4,5,0%,0%,20%,0%,474%,2023106508,イノリ
202601010104,jockey,10,鮫島克駿,0,2,4,32,38,0%,5%,15%,0%,62%,2023105785,フローズンクイーン
202601010104,jockey,11,横山和生,3,2,0,17,22,13%,22%,22%,61%,42%,2023103394,フレッチャアズーラ
202601010104,jockey,12,横山琉人,0,0,0,9,9,0%,0%,0%,0%,0%,2023102495,イヌボウノシオカゼ
202601010104,jockey,13,小沢大仁,0,0,0,4,4,0%,0%,0%,0%,0%,2023105775,カスタニッチャ
202601010104,jockey,14,佐々木大輔,6,3,4,29,42,14%,21%,30%,46%,54%,2023107361,ロジマギー
202601010104,trainer,1,矢嶋大樹,1,2,1,6,10,10%,30%,40%,29%,98%,2023103559,レイナデルアイレ
202601010104,trainer,2,谷潔,0,0,0,4,4,0%,0%,0%,0%,0%,2023101315,サンエンジェルス
202601010104,trainer,3,橋田,0,0,0,0,0,0%,0%,0%,0%,0%,2023106115,アロハ
202601010104,trainer,4,福永祐一,0,0,0,1,1,0%,0%,0%,0%,0%,2023106910,エアヴァイブス
202601010104,trainer,5,的場均,0,0,0,2,2,0%,0%,0%,0%,0%,2023100777,スパークルレイ
202601010104,trainer,6,竹内正洋,1,1,0,1,3,33%,66%,66%,103%,130%,2023106578,ペカリーナ
202601010104,trainer,7,高柳瑞,0,0,0,0,0,0%,0%,0%,0%,0%,2023102511,ビップジョワ
202601010104,trainer,8,鹿戸雄一,2,0,0,4,6,33%,33%,33%,182%,63%,2023107068,サンセリテ
202601010104,trainer,9,高橋康之,1,0,1,5,7,14%,14%,28%,376%,77%,2023106508,イノリ
202601010104,trainer,10,藤岡健一,1,0,0,7,8,12%,12%,12%,725%,171%,2023105785,フローズンクイーン
202601010104,trainer,11,四位洋文,0,0,0,1,1,0%,0%,0%,0%,0%,2023103394,フレッチャアズーラ
202601010104,trainer,12,大和田成,0,0,1,0,1,0%,0%,100%,0%,160%,2023102495,イヌボウノシオカゼ
202601010104,trainer,13,高柳大輔,1,1,0,8,10,10%,20%,20%,17%,26%,2023105775,カスタニッチャ
202601010104,trainer,14,宮田敬介,1,0,0,1,2,50%,50%,50%,60%,50%,2023107361,ロジマギー
202601010104,sire,1,レイデオロ,0,1,0,3,4,0%,25%,25%,0%,48%,2023103559,レイナデルアイレ
202601010104,sire,2,カリフォルニアクローム,1,0,0,7,8,12%,12%,12%,391%,83%,2023101315,サンエンジェルス
202601010104,sire,3,エピファネイア,5,4,6,24,39,12%,23%,38%,40%,65%,2023106115,アロハ
202601010104,sire,4,コントレイル,0,0,0,0,0,0%,0%,0%,0%,0%,2023106910,エアヴァイブス
202601010104,sire,5,ディープブリランテ,0,0,0,2,2,0%,0%,0%,0%,0%,2023100777,スパークルレイ
202601010104,sire,6,ルーラーシップ,0,1,0,7,8,0%,12%,12%,0%,129%,2023106578,ペカリーナ
202601010104,sire,7,サトノダイヤモンド,3,0,2,9,14,21%,21%,35%,486%,157%,2023102511,ビップジョワ
202601010104,sire,8,コントレイル,0,0,0,0,0,0%,0%,0%,0%,0%,2023107068,サンセリテ
202601010104,sire,9,キセキ,0,0,0,1,1,0%,0%,0%,0%,0%,2023106508,イノリ
202601010104,sire,10,ダノンプレミアム,0,0,0,1,1,0%,0%,0%,0%,0%,2023105785,フローズンクイーン
202601010104,sire,11,イスラボニータ,0,1,1,9,11,0%,9%,18%,0%,16%,2023103394,フレッチャアズーラ
202601010104,sire,12,ベンバトル,0,0,0,0,0,0%,0%,0%,0%,0%,2023102495,イヌボウノシオカゼ
202601010104,sire,13,ミッキーアイル,2,0,0,3,5,40%,40%,40%,200%,56%,2023105775,カスタニッチャ
202601010104,sire,14,ハービンジャー,0,4,1,11,16,0%,25%,31%,0%,80%,2023107361,ロジマギー
202601010104,broodmare_sire,1,サクラバクシンオー,0,0,1,5,6,0%,0%,16%,0%,72%,2023103559,レイナデルアイレ
202601010104,broodmare_sire,2,ダイワメジャー,2,5,2,17,26,7%,26%,34%,20%,50%,2023101315,サンエンジェルス
202601010104,broodmare_sire,3,ディープインパクト,3,8,4,42,57,5%,19%,26%,70%,119%,2023106115,アロハ
202601010104,broodmare_sire,4,ハービンジャー,2,1,0,4,7,28%,42%,42%,71%,53%,2023106910,エアヴァイブス
202601010104,broodmare_sire,5,Dashing Blade,0,0,0,0,0,0%,0%,0%,0%,0%,2023100777,スパークルレイ
202601010104,broodmare_sire,6,ブラックタイド,0,0,2,3,5,0%,0%,40%,0%,90%,2023106578,ペカリーナ
202601010104,broodmare_sire,7,ファスリエフ,0,0,0,2,2,0%,0%,0%,0%,0%,2023102511,ビップジョワ
202601010104,broodmare_sire,8,ストリートセンス,0,0,0,3,3,0%,0%,0%,0%,0%,2023107068,サンセリテ
202601010104,broodmare_sire,9,ダンスインザダーク,0,0,2,6,8,0%,0%,25%,0%,386%,2023106508,イノリ
202601010104,broodmare_sire,10,キンシャサノキセキ,0,0,0,3,3,0%,0%,0%,0%,0%,2023105785,フローズンクイーン
202601010104,broodmare_sire,11,Yesbyjimminy,0,0,0,0,0,0%,0%,0%,0%,0%,2023103394,フレッチャアズーラ
202601010104,broodmare_sire,12,ディープインパクト,3,8,4,42,57,5%,19%,26%,70%,119%,2023102495,イヌボウノシオカゼ
202601010104,broodmare_sire,13,バトルプラン,0,0,0,0,0,0%,0%,0%,0%,0%,2023105775,カスタニッチャ
202601010104,broodmare_sire,14,ハーツクライ,1,1,5,14,21,4%,9%,33%,66%,73%,2023107361,ロジマギー
202601010104,speed_index,1,指数偏差値50,3,3,9,102,117,3%,5%,13%,46%,45%,2023103559,レイナデルアイレ
202601010104,speed_index,2,指数偏差値60,26,26,21,112,185,14%,28%,40%,77%,82%,2023101315,サンエンジェルス
