race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202607020106,waku,1,1枠,13,14,13,190,230,5%,11%,17%,42%,53%,2022103733,スーパージョック
202607020106,waku,2,1枠,13,14,13,190,230,5%,11%,17%,42%,53%,2022102127,モズケイスター
202607020106,waku,3,2枠,18,20,10,194,242,7%,15%,19%,174%,85%,2022106609,ヤマニンバロネス
202607020106,waku,4,2枠,18,20,10,194,242,7%,15%,19%,174%,85%,2021105604,ステラスプレンダー
202607020106,waku,5,3枠,18,13,16,197,244,7%,12%,19%,75%,68%,2021101468,アリエスキング
202607020106,waku,6,3枠,18,13,16,197,244,7%,12%,19%,75%,68%,2023101157,ゼロヴィジビリティ
202607020106,waku,7,4枠,19,13,11,208,251,7%,12%,17%,70%,55%,2022106011,ホウオウゴールド
202607020106,waku,8,4枠,19,13,11,208,251,7%,12%,17%,70%,55%,2022100327,ジェミート
202607020106,waku,9,5枠,16,10,25,206,257,6%,10%,19%,74%,54%,2022105963,ポートデラメール
202607020106,waku,10,5枠,16,10,25,206,257,6%,10%,19%,74%,54%,2022106010,モズタチアガレ
202607020106,waku,11,6枠,18,21,18,202,259,6%,15%,22%,55%,61%,2022110117,チュウワチーフ
202607020106,waku,12,6枠,18,21,18,202,259,6%,15%,22%,55%,61%,2023106940,エブリーポッシブル
202607020106,waku,13,7枠,19,19,21,204,263,7%,14%,22%,55%,71%,2023103365,ヘリテージブルーム
202607020106,waku,14,7枠,19,19,21,204,263,7%,14%,22%,55%,71%,2022100476,ザックザク
202607020106,waku,15,8枠,13,24,22,207,266,4%,13%,22%,29%,85%,2020103625,ゴルデールスカー
202607020106,waku,16,8枠,13,24,22,207,266,4%,13%,22%,29%,85%,2021103287,アレ
202607020106,running_style,1,先,69,56,51,297,473,14%,26%,37%,168%,111%,2022103733,スーパージョック
202607020106,running_style,2,差,31,41,52,605,729,4%,9%,17%,47%,64%,2022102127,モズケイスター
