race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202610020703,waku,1,1枠,4,10,12,59,85,4%,16%,30%,213%,113%,2023106662,シュタルク
202610020703,waku,2,2枠,8,10,8,58,84,9%,21%,30%,53%,73%,2023107009,サトノロザリー
202610020703,waku,3,3枠,12,12,13,113,150,8%,16%,24%,90%,118%,2023104930,スズカローズキング
202610020703,waku,4,3枠,12,12,13,113,150,8%,16%,24%,90%,118%,2023102020,ノボリスマイル
202610020703,waku,5,4枠,10,16,10,120,156,6%,16%,23%,60%,69%,2023101523,モズオサキニ
202610020703,waku,6,4枠,10,16,10,120,156,6%,16%,23%,60%,69%,2023100309,ハーブドーレ
202610020703,waku,7,5枠,13,12,11,125,161,8%,15%,22%,120%,82%,2023104999,メイショウマドンナ
202610020703,waku,8,5枠,13,12,11,125,161,8%,15%,22%,120%,82%,2023104982,トラステッド
202610020703,waku,9,6枠,15,7,13,127,162,9%,13%,21%,47%,62%,2023107503,ワカワカ
202610020703,waku,10,6枠,15,7,13,127,162,9%,13%,21%,47%,62%,2023106572,メイショウボンテン
202610020703,waku,11,7枠,11,11,6,137,165,6%,13%,16%,108%,70%,2023104328,アルムアポジェ
202610020703,waku,12,7枠,11,11,6,137,165,6%,13%,16%,108%,70%,2023101439,アルウラメファ
202610020703,waku,13,8枠,12,7,13,132,164,7%,11%,19%,66%,50%,2023103285,ディアデムドール
202610020703,waku,14,8枠,12,7,13,132,164,7%,11%,19%,66%,50%,2023103746,メイワキラリ
202610020703,running_style,1,逃,38,12,5,30,85,44%,58%,64%,450%,161%,2023106662,シュタルク
202610020703,running_style,2,逃,38,12,5,30,85,44%,58%,64%,450%,161%,2023107009,サトノロザリー
202610020703,running_style,3,先,38,49,44,164,295,12%,29%,44%,141%,142%,2023104930,スズカローズキング
202610020703,running_style,4,追,2,5,5,338,350,0%,2%,3%,46%,24%,2023102020,ノボリスマイル
202610020703,running_style,5,差,7,19,32,339,397,1%,6%,14%,12%,58%,2023101523,モズオサキニ
202610020703,running_style,6,差,0,0,0,0,0,0%,0%,0%,0%,0%,2023100309,ハーブドーレ
202610020703,running_style,7,先,38,49,44,164,295,12%,29%,44%,141%,142%,2023104999,メイショウマドンナ
202610020703,running_style,8,追,2,5,5,338,350,0%,2%,3%,46%,24%,2023104982,トラステッド
202610020703,running_style,9,追,2,5,5,338,350,0%,2%,3%,46%,24%,2023107503,ワカワカ
202610020703,running_style,10,差,7,19,32,339,397,1%,6%,14%,12%,58%,2023106572,メイショウボンテン
202610020703,running_style,11,先,38,49,44,164,295,12%,29%,44%,141%,142%,2023104328,アルムアポジェ
202610020703,running_style,12,差,7,19,32,339,397,1%,6%,14%,12%,58%,2023101439,アルウラメファ
202610020703,running_style,13,差,7,19,32,339,397,1%,6%,14%,12%,58%,2023103285,ディアデムドール
202610020703,running_style,14,先,38,49,44,164,295,12%,29%,44%,141%,142%,2023103746,メイワキラリ
202610020703,jockey,1,田口貫太,5,2,4,20,31,16%,22%,35%,86%,84%,2023106662,シュタルク
202610020703,jockey,2,団野大成,3,2,1,16,22,13%,22%,27%,44%,43%,2023107009,サトノロザリー
202610020703,jockey,3,飛田愛斗,0,0,0,0,0,0%,0%,0%,0%,0%,2023104930,スズカローズキング
202610020703,jockey,4,太宰啓介,0,0,0,10,10,0%,0%,0%,0%,0%,2023102020,ノボリスマイル
202610020703,jockey,5,吉村誠之助,3,3,1,12,19,15%,31%,36%,33%,70%,2023101523,モズオサキニ
202610020703,jockey,6,城戸義政,0,0,0,4,4,0%,0%,0%,0%,0%,2023100309,ハーブドーレ
202610020703,jockey,7,森田誠也,2,1,1,4,8,25%,37%,50%,131%,245%,2023104999,メイショウマドンナ
202610020703,jockey,8,永島まなみ,2,3,3,33,41,4%,12%,19%,122%,104%,2023104982,トラステッド
202610020703,jockey,9,藤懸貴志,1,1,2,19,23,4%,8%,17%,69%,39%,2023107503,ワカワカ
202610020703,jockey,10,柴田裕一郎,0,0,3,12,15,0%,0%,20%,0%,73%,2023106572,メイショウボンテン
202610020703,jockey,11,今村聖奈,0,2,0,11,13,0%,15%,15%,0%,36%,2023104328,アルムアポジェ
202610020703,jockey,12,田山旺佑,2,0,0,13,15,13%,13%,13%,52%,21%,2023101439,アルウラメファ
202610020703,jockey,13,松若風馬,2,5,2,23,32,6%,21%,28%,17%,169%,2023103285,ディアデムドール
202610020703,jockey,14,鮫島良太,0,1,1,0,2,0%,50%,100%,0%,935%,2023103746,メイワキラリ
202610020703,trainer,1,河嶋宏樹,1,2,3,6,12,8%,25%,50%,58%,251%,2023106662,シュタルク
202610020703,trainer,2,斉藤崇史,4,2,2,9,17,23%,35%,47%,92%,84%,2023107009,サトノロザリー
202610020703,trainer,3,橋田宜長,0,0,1,1,2,0%,0%,50%,0%,265%,2023104930,スズカローズキング
202610020703,trainer,4,石橋守,1,0,1,11,13,7%,7%,15%,689%,62%,2023102020,ノボリスマイル
202610020703,trainer,5,杉山佳明,3,1,0,16,20,15%,20%,20%,42%,28%,2023101523,モズオサキニ
202610020703,trainer,6,荒川義之,0,1,1,9,11,0%,9%,18%,0%,138%,2023100309,ハーブドーレ
202610020703,trainer,7,荒川義之,0,1,1,9,11,0%,9%,18%,0%,138%,2023104999,メイショウマドンナ
202610020703,trainer,8,宮本博,0,2,3,9,14,0%,14%,35%,0%,85%,2023104982,トラステッド
202610020703,trainer,9,牧田和弥,0,1,0,10,11,0%,9%,9%,0%,14%,2023107503,ワカワカ
202610020703,trainer,10,飯田祐史,1,3,2,21,27,3%,14%,22%,6%,62%,2023106572,メイショウボンテン
202610020703,trainer,11,北出成人,2,2,0,18,22,9%,18%,18%,94%,51%,2023104328,アルムアポジェ
202610020703,trainer,12,牧浦充徳,1,0,0,5,6,16%,16%,16%,95%,35%,2023101439,アルウラメファ
202610020703,trainer,13,今野貞一,0,0,0,4,4,0%,0%,0%,0%,0%,2023103285,ディアデムドール
202610020703,trainer,14,河嶋宏樹,1,2,3,6,12,8%,25%,50%,58%,251%,2023103746,メイワキラリ
202610020703,sire,1,タワーオブロンドン,2,1,2,12,17,11%,17%,29%,38%,70%,2023106662,シュタルク
202610020703,sire,2,ロードカナロア,4,2,3,39,48,8%,12%,18%,111%,60%,2023107009,サトノロザリー
202610020703,sire,3,スズカコーズウェイ,0,0,0,1,1,0%,0%,0%,0%,0%,2023104930,スズカローズキング
202610020703,sire,4,ナダル,1,0,1,1,3,33%,33%,66%,190%,163%,2023102020,ノボリスマイル
202610020703,sire,5,モズアスコット,3,0,2,7,12,25%,25%,41%,273%,138%,2023101523,モズオサキニ
202610020703,sire,6,カリフォルニアクローム,4,3,0,8,15,26%,46%,46%,167%,167%,2023100309,ハーブドーレ
202610020703,sire,7,フィレンツェファイア,0,1,0,2,3,0%,33%,33%,0%,437%,2023104999,メイショウマドンナ
202610020703,sire,8,マクフィ,0,1,0,15,16,0%,6%,6%,0%,20%,2023104982,トラステッド
202610020703,sire,9,オーヴァルエース,1,0,0,5,6,16%,16%,16%,70%,28%,2023107503,ワカワカ
202610020703,sire,10,キセキ,0,0,0,0,0,0%,0%,0%,0%,0%,2023106572,メイショウボンテン
202610020703,sire,11,アメリカンペイトリオット,0,1,1,9,11,0%,9%,18%,0%,65%,2023104328,アルムアポジェ
202610020703,sire,12,カリフォルニアクローム,4,3,0,8,15,26%,46%,46%,167%,167%,2023101439,アルウラメファ
202610020703,sire,13,サートゥルナーリア,0,0,0,3,3,0%,0%,0%,0%,0%,2023103285,ディアデムドール
202610020703,sire,14,ミスターメロディ,1,1,1,6,9,11%,22%,33%,78%,234%,2023103746,メイワキラリ
202610020703,broodmare_sire,1,キズナ,0,0,0,2,2,0%,0%,0%,0%,0%,2023106662,シュタルク
202610020703,broodmare_sire,2,ディープインパクト,1,3,3,26,33,3%,12%,21%,10%,56%,2023107009,サトノロザリー
202610020703,broodmare_sire,3,サンデーサイレンス,0,1,0,8,9,0%,11%,11%,0%,72%,2023104930,スズカローズキング
202610020703,broodmare_sire,4,ロードカナロア,0,0,1,7,8,0%,0%,12%,0%,308%,2023102020,ノボリスマイル
202610020703,broodmare_sire,5,Uncle Mo,0,0,0,0,0,0%,0%,0%,0%,0%,2023101523,モズオサキニ
202610020703,broodmare_sire,6,ヴァーミリアン,1,0,0,1,2,50%,50%,50%,285%,105%,2023100309,ハーブドーレ
202610020703,broodmare_sire,7,ハーツクライ,1,1,2,14,18,5%,11%,22%,16%,109%,2023104999,メイショウマドンナ
202610020703,broodmare_sire,8,ルーラーシップ,0,0,0,3,3,0%,0%,0%,0%,0%,2023104982,トラステッド
202610020703,broodmare_sire,9,ゴールドアリュール,5,1,1,24,31,16%,19%,22%,578%,108%,2023107503,ワカワカ
202610020703,broodmare_sire,10,メイショウボーラー,2,0,0,3,5,40%,40%,40%,532%,146%,2023106572,メイショウボンテン
202610020703,broodmare_sire,11,キングカメハメハ,2,5,3,41,51,3%,13%,19%,35%,82%,2023104328,アルムアポジェ
202610020703,broodmare_sire,12,ケイムホーム,0,0,0,1,1,0%,0%,0%,0%,0%,2023101439,アルウラメファ
202610020703,broodmare_sire,13,オルフェーヴル,1,1,0,8,10,10%,20%,20%,48%,37%,2023103285,ディアデムドール
202610020703,broodmare_sire,14,コロナドズクエスト,0,1,1,4,6,0%,16%,33%,0%,312%,2023103746,メイワキラリ
202610020703,speed_index,1,指数偏差値50,5,4,10,159,178,3%,5%,11%,32%,55%,2023106662,シュタルク
202610020703,speed_index,2,指数偏差値65,20,8,21,82,131,15%,21%,37%,64%,82%,2023107009,サトノロザリー
202610020703,speed_index,3,指数偏差値45,4,2,4,118,128,3%,5%,8%,23%,33%,2023104930,スズカローズキング
202610020703,speed_index,4,指数偏差値45,4,2,4,118,128,3%,5%,8%,23%,33%,2023102020,ノボリスマイル
202610020703,speed_index,5,指数偏差値65,20,8,21,82,131,15%,21%,37%,64%,82%,2023101523,モズオサキニ
202610020703,speed_index,6,-,-,-,-,-,-,-,-,-,-,-,2023100309,ハーブドーレ
202610020703,speed_index,7,指数偏差値65,20,8,21,82,131,15%,21%,37%,64%,82%,2023104999,メイショウマドンナ
202610020703,speed_index,8,指数偏差値50,5,4,10,159,178,3%,5%,11%,32%,55%,2023104982,トラステッド
202610020703,speed_index,9,指数偏差値50,5,4,10,159,178,3%,5%,11%,32%,55%,2023107503,ワカワカ
202610020703,speed_index,10,指数偏差値45,4,2,4,118,128,3%,5%,8%,23%,33%,2023106572,メイショウボンテン
202610020703,speed_index,11,指数偏差値70,15,8,3,14,40,38%,58%,65%,141%,98%,2023104328,アルムアポジェ
202610020703,speed_index,12,指数偏差値60,21,29,24,181,255,8%,20%,29%,63%,100%,2023101439,アルウラメファ
202610020703,speed_index,13,指数偏差値45,4,2,4,118,128,3%,5%,8%,23%,33%,2023103285,ディアデムドール
202610020703,speed_index,14,指数偏差値65,20,8,21,82,131,15%,21%,37%,64%,82%,2023103746,メイワキラリ
