race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202607030109,waku,1,1枠,1,1,0,0,2,50%,100%,100%,220%,515%,2020103053,シャンドゥレール
202607030109,waku,2,2枠,0,1,1,0,2,0%,50%,100%,0%,70%,2020103537,ジーククローネ
202607030109,waku,3,3枠,0,0,1,1,2,0%,0%,50%,0%,55%,2019105336,ライラスター
202607030109,waku,4,4枠,0,0,0,2,2,0%,0%,0%,0%,0%,2021100148,ロードオールライト
202607030109,waku,5,5枠,1,0,0,2,3,33%,33%,33%,90%,63%,2021105885,キャネル
202607030109,waku,6,6枠,0,0,0,3,3,0%,0%,0%,0%,0%,2019105578,ヴラディア
202607030109,running_style,1,差,0,1,1,3,5,0%,20%,40%,0%,50%,2020103053,シャンドゥレール
202607030109,running_style,2,差,0,1,1,3,5,0%,20%,40%,0%,50%,2020103537,ジーククローネ
202607030109,running_style,3,差,0,1,1,3,5,0%,20%,40%,0%,50%,2019105336,ライラスター
202607030109,running_style,4,差,0,1,1,3,5,0%,20%,40%,0%,50%,2021100148,ロードオールライト
202607030109,running_style,5,逃,2,0,0,2,4,50%,50%,50%,178%,85%,2021105885,キャネル
202607030109,running_style,6,差,0,1,1,3,5,0%,20%,40%,0%,50%,2019105578,ヴラディア
202607030109,jockey,1,井上敏樹,0,0,0,0,0,0%,0%,0%,0%,0%,2020103053,シャンドゥレール
202607030109,jockey,2,草野太郎,0,0,0,0,0,0%,0%,0%,0%,0%,2020103537,ジーククローネ
202607030109,jockey,3,上野翔,0,0,0,1,1,0%,0%,0%,0%,0%,2019105336,ライラスター
202607030109,jockey,4,小牧加矢太,0,0,1,0,1,0%,0%,100%,0%,110%,2021100148,ロードオールライト
202607030109,jockey,5,坂口智康,0,0,0,1,1,0%,0%,0%,0%,0%,2021105885,キャネル
202607030109,jockey,6,大江原圭,0,0,0,0,0,0%,0%,0%,0%,0%,2019105578,ヴラディア
202607030109,trainer,1,手塚徳,0,0,0,0,0,0%,0%,0%,0%,0%,2020103053,シャンドゥレール
202607030109,trainer,2,宮田,0,0,0,0,0,0%,0%,0%,0%,0%,2020103537,ジーククローネ
202607030109,trainer,3,田中剛,0,0,0,0,0,0%,0%,0%,0%,0%,2019105336,ライラスター
202607030109,trainer,4,中内田,0,0,0,0,0,0%,0%,0%,0%,0%,2021100148,ロードオールライト
202607030109,trainer,5,手塚久,0,0,0,0,0,0%,0%,0%,0%,0%,2021105885,キャネル
202607030109,trainer,6,松尾,0,0,0,0,0,0%,0%,0%,0%,0%,2019105578,ヴラディア
202607030109,sire,1,エピファネイア,0,0,0,0,0,0%,0%,0%,0%,0%,2020103053,シャンドゥレール
202607030109,sire,2,サトノクラウン,0,0,0,0,0,0%,0%,0%,0%,0%,2020103537,ジーククローネ
202607030109,sire,3,ロードカナロア,0,0,0,1,1,0%,0%,0%,0%,0%,2019105336,ライラスター
202607030109,sire,4,ハーツクライ,0,0,0,0,0,0%,0%,0%,0%,0%,2021100148,ロードオールライト
202607030109,sire,5,ブリックスアンドモルタル,0,0,0,0,0,0%,0%,0%,0%,0%,2021105885,キャネル
202607030109,sire,6,ラブリーデイ,0,0,0,0,0,0%,0%,0%,0%,0%,2019105578,ヴラディア
202607030109,broodmare_sire,1,Quality Road,0,0,0,0,0,0%,0%,0%,0%,0%,2020103053,シャンドゥレール
202607030109,broodmare_sire,2,サンデーサイレンス,0,0,0,0,0,0%,0%,0%,0%,0%,2020103537,ジーククローネ
202607030109,broodmare_sire,3,ディープインパクト,0,0,0,1,1,0%,0%,0%,0%,0%,2019105336,ライラスター
202607030109,broodmare_sire,4,Hard Spun,0,0,0,0,0,0%,0%,0%,0%,0%,2021100148,ロードオールライト
202607030109,broodmare_sire,5,スペシャルウィーク,0,0,0,0,0,0%,0%,0%,0%,0%,2021105885,キャネル
202607030109,broodmare_sire,6,マーベラスサンデー,0,0,0,0,0,0%,0%,0%,0%,0%,2019105578,ヴラディア
202607030109,speed_index,1,-,-,-,-,-,-,-,-,-,-,-,2020103053,シャンドゥレール
202607030109,speed_index,2,-,-,-,-,-,-,-,-,-,-,-,2020103537,ジーククローネ
202607030109,speed_index,3,-,-,-,-,-,-,-,-,-,-,-,2019105336,ライラスター
202607030109,speed_index,4,-,-,-,-,-,-,-,-,-,-,-,2021100148,ロードオールライト
202607030109,speed_index,5,-,-,-,-,-,-,-,-,-,-,-,2021105885,キャネル
202607030109,speed_index,6,-,-,-,-,-,-,-,-,-,-,-,2019105578,ヴラディア
