race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202610020702,waku,1,1枠,11,15,20,120,166,6%,15%,27%,90%,111%,2024104857,パーセンタイル
202610020702,waku,2,2枠,16,14,9,136,175,9%,17%,22%,181%,87%,2024104426,イザベル
202610020702,waku,3,3枠,15,13,16,140,184,8%,15%,23%,57%,78%,2024105099,アイルエクラ
202610020702,waku,4,4枠,11,15,17,151,194,5%,13%,22%,61%,61%,2024103554,プリメラエストレラ
202610020702,waku,5,5枠,21,13,16,160,210,10%,16%,23%,36%,53%,2024106674,ブレイクガール
202610020702,waku,6,6枠,15,14,15,169,213,7%,13%,20%,79%,63%,2024106922,フランヴィア
202610020702,waku,7,6枠,15,14,15,169,213,7%,13%,20%,79%,63%,2024103516,アシャカブラーヴ
202610020702,waku,8,7枠,14,24,16,166,220,6%,17%,24%,93%,96%,2024105823,スピークロウ
202610020702,waku,9,7枠,14,24,16,166,220,6%,17%,24%,93%,96%,2024100190,プリマアルバ
202610020702,waku,10,8枠,16,11,11,187,225,7%,12%,16%,34%,50%,2024103936,ニシノフランケン
202610020702,waku,11,8枠,16,11,11,187,225,7%,12%,16%,34%,50%,2024108020,ドナズエクリプス
202610020702,running_style,1,逃,17,27,17,75,136,12%,32%,44%,98%,141%,2024104857,パーセンタイル
202610020702,running_style,2,先,67,52,49,268,436,15%,27%,38%,107%,103%,2024104426,イザベル
202610020702,running_style,3,追,4,5,13,464,486,0%,1%,4%,18%,21%,2024105099,アイルエクラ
202610020702,running_style,4,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024103554,プリメラエストレラ
202610020702,running_style,5,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024106674,ブレイクガール
202610020702,running_style,6,追,4,5,13,464,486,0%,1%,4%,18%,21%,2024106922,フランヴィア
202610020702,running_style,7,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024103516,アシャカブラーヴ
202610020702,running_style,8,追,4,5,13,464,486,0%,1%,4%,18%,21%,2024105823,スピークロウ
202610020702,running_style,9,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024100190,プリマアルバ
202610020702,running_style,10,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024103936,ニシノフランケン
202610020702,running_style,11,差,31,35,41,420,527,5%,12%,20%,100%,81%,2024108020,ドナズエクリプス
202610020702,jockey,1,森田誠也,0,0,0,6,6,0%,0%,0%,0%,0%,2024104857,パーセンタイル
202610020702,jockey,2,松若風馬,3,9,5,32,49,6%,24%,34%,16%,113%,2024104426,イザベル
202610020702,jockey,3,飛田愛斗,0,0,0,2,2,0%,0%,0%,0%,0%,2024105099,アイルエクラ
202610020702,jockey,4,Ｊ．コレット,0,1,0,2,3,0%,33%,33%,0%,253%,2024103554,プリメラエストレラ
202610020702,jockey,5,松山弘平,9,4,4,27,44,20%,29%,38%,78%,56%,2024106674,ブレイクガール
202610020702,jockey,6,高杉吏麒,1,2,1,14,18,5%,16%,22%,19%,55%,2024106922,フランヴィア
202610020702,jockey,7,幸英明,1,7,3,43,54,1%,14%,20%,11%,56%,2024103516,アシャカブラーヴ
202610020702,jockey,8,田山旺佑,0,1,0,19,20,0%,5%,5%,0%,7%,2024105823,スピークロウ
202610020702,jockey,9,西村淳也,5,2,3,18,28,17%,25%,35%,94%,64%,2024100190,プリマアルバ
202610020702,jockey,10,亀田温心,1,2,1,15,19,5%,15%,21%,20%,133%,2024103936,ニシノフランケン
202610020702,jockey,11,吉村誠之助,1,5,5,21,32,3%,18%,34%,19%,104%,2024108020,ドナズエクリプス
202610020702,trainer,1,前川恭子,1,0,0,3,4,25%,25%,25%,50%,35%,2024104857,パーセンタイル
202610020702,trainer,2,藤野健太,0,0,0,7,7,0%,0%,0%,0%,0%,2024104426,イザベル
202610020702,trainer,3,新谷功一,0,0,1,8,9,0%,0%,11%,0%,24%,2024105099,アイルエクラ
202610020702,trainer,4,橋田,0,0,0,0,0,0%,0%,0%,0%,0%,2024103554,プリメラエストレラ
202610020702,trainer,5,武幸四郎,1,1,5,16,23,4%,8%,30%,19%,73%,2024106674,ブレイクガール
