race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202607030107,waku,1,1枠,15,16,14,209,254,5%,12%,17%,42%,54%,2020110100,シゲルソロソロ
202607030107,waku,2,1枠,15,16,14,209,254,5%,12%,17%,42%,54%,2020102724,クールブロン
202607030107,waku,3,2枠,19,20,10,217,266,7%,14%,18%,159%,78%,2022100204,ピエマンソン
202607030107,waku,4,2枠,19,20,10,217,266,7%,14%,18%,159%,78%,2022102202,ヨリノレジェンド
202607030107,waku,5,3枠,19,16,16,218,269,7%,13%,18%,70%,76%,2020103902,ジャーヴィス
202607030107,waku,6,3枠,19,16,16,218,269,7%,13%,18%,70%,76%,2022106453,ハリーケーン
202607030107,waku,7,4枠,21,16,13,226,276,7%,13%,18%,98%,60%,2020101641,エムズマインド
202607030107,waku,8,4枠,21,16,13,226,276,7%,13%,18%,98%,60%,2021106105,クアトロジャック
202607030107,waku,9,5枠,18,11,27,227,283,6%,10%,19%,85%,63%,2022105775,ルグランヴァン
202607030107,waku,10,5枠,18,11,27,227,283,6%,10%,19%,85%,63%,2021110127,テリフィックプラン
202607030107,waku,11,6枠,19,21,21,224,285,6%,14%,21%,51%,65%,2021103582,サンダーバース
202607030107,waku,12,6枠,19,21,21,224,285,6%,14%,21%,51%,65%,2021105054,モンシュマン
202607030107,waku,13,7枠,19,22,26,222,289,6%,14%,23%,50%,74%,2020104893,セミマル
202607030107,waku,14,7枠,19,22,26,222,289,6%,14%,23%,50%,74%,2019100110,ナッカーフェイス
202607030107,waku,15,8枠,17,25,22,228,292,5%,14%,21%,51%,84%,2020104845,ギーロカスタル
202607030107,waku,16,8枠,17,25,22,228,292,5%,14%,21%,51%,84%,2021103154,メイショウカシワデ
202607030107,running_style,1,追,13,19,28,687,747,1%,4%,8%,19%,33%,2020110100,シゲルソロソロ
202607030107,running_style,2,差,32,44,57,667,800,4%,9%,16%,43%,60%,2020102724,クールブロン
202607030107,running_style,3,差,32,44,57,667,800,4%,9%,16%,43%,60%,2022100204,ピエマンソン
202607030107,running_style,4,差,32,44,57,667,800,4%,9%,16%,43%,60%,2022102202,ヨリノレジェンド
202607030107,running_style,5,差,32,44,57,667,800,4%,9%,16%,43%,60%,2020103902,ジャーヴィス
202607030107,running_style,6,逃,24,23,9,91,147,16%,31%,38%,124%,108%,2022106453,ハリーケーン
202607030107,running_style,7,差,32,44,57,667,800,4%,9%,16%,43%,60%,2020101641,エムズマインド
202607030107,running_style,8,先,78,61,55,325,519,15%,26%,37%,193%,125%,2021106105,クアトロジャック
202607030107,running_style,9,先,78,61,55,325,519,15%,26%,37%,193%,125%,2022105775,ルグランヴァン
202607030107,running_style,10,先,78,61,55,325,519,15%,26%,37%,193%,125%,2021110127,テリフィックプラン
202607030107,running_style,11,差,32,44,57,667,800,4%,9%,16%,43%,60%,2021103582,サンダーバース
202607030107,running_style,12,差,32,44,57,667,800,4%,9%,16%,43%,60%,2021105054,モンシュマン
202607030107,running_style,13,差,32,44,57,667,800,4%,9%,16%,43%,60%,2020104893,セミマル
202607030107,running_style,14,差,32,44,57,667,800,4%,9%,16%,43%,60%,2019100110,ナッカーフェイス
202607030107,running_style,15,追,13,19,28,687,747,1%,4%,8%,19%,33%,2020104845,ギーロカスタル
202607030107,running_style,16,差,32,44,57,667,800,4%,9%,16%,43%,60%,2021103154,メイショウカシワデ
202607030107,jockey,1,川須栄彦,0,1,1,24,26,0%,3%,7%,0%,53%,2020110100,シゲルソロソロ
202607030107,jockey,2,亀田温心,0,1,0,38,39,0%,2%,2%,0%,8%,2020102724,クールブロン
202607030107,jockey,3,Ｍ．デムーロ,4,2,0,20,26,15%,23%,23%,175%,64%,2022100204,ピエマンソン
202607030107,jockey,4,団野大成,4,9,7,49,69,5%,18%,28%,44%,83%,2022102202,ヨリノレジェンド
202607030107,jockey,5,Ｊ．コレット,2,1,0,5,8,25%,37%,37%,716%,198%,2020103902,ジャーヴィス
