race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202607030112,waku,1,1枠,6,10,5,65,86,6%,18%,24%,74%,71%,2023105646,パラフローラ
202607030112,waku,2,1枠,6,10,5,65,86,6%,18%,24%,74%,71%,2023105890,ヒャクギマル
202607030112,waku,3,2枠,5,5,9,69,88,5%,11%,21%,64%,60%,2023102367,オラロア
202607030112,waku,4,2枠,5,5,9,69,88,5%,11%,21%,64%,60%,2023102133,スイートポメロ
202607030112,waku,5,3枠,10,7,9,63,89,11%,19%,29%,164%,98%,2023103582,サンジルダール
202607030112,waku,6,3枠,10,7,9,63,89,11%,19%,29%,164%,98%,2023104350,ボールドペイト
202607030112,waku,7,4枠,6,6,8,73,93,6%,12%,21%,47%,91%,2023106618,ルージュルガーノ
202607030112,waku,8,4枠,6,6,8,73,93,6%,12%,21%,47%,91%,2023103344,エコロガルダ
202607030112,waku,9,5枠,6,10,14,65,95,6%,16%,31%,25%,75%,2023103794,グレンセロース
202607030112,waku,10,5枠,6,10,14,65,95,6%,16%,31%,25%,75%,2023105024,ダノンステート
202607030112,waku,11,6枠,7,8,2,78,95,7%,15%,17%,127%,92%,2023106856,アンガーザガール
202607030112,waku,12,6枠,7,8,2,78,95,7%,15%,17%,127%,92%,2023106766,チュウワメロディー
202607030112,waku,13,7枠,7,4,7,108,126,5%,8%,14%,67%,38%,2023100392,レジーナテンペスタ
202607030112,waku,14,7枠,7,4,7,108,126,5%,8%,14%,67%,38%,2023104093,ハナイロマヒナ
202607030112,waku,15,7枠,7,4,7,108,126,5%,8%,14%,67%,38%,2023110049,マカホウ
202607030112,waku,16,8枠,9,6,2,113,130,6%,11%,13%,63%,34%,2023102237,マテンロウノア
202607030112,waku,17,8枠,9,6,2,113,130,6%,11%,13%,63%,34%,2023104075,フェブリノ
202607030112,waku,18,8枠,9,6,2,113,130,6%,11%,13%,63%,34%,2023103426,ロンポワン
202607030112,running_style,1,差,19,18,20,241,298,6%,12%,19%,75%,70%,2023105646,パラフローラ
202607030112,running_style,2,先,24,26,20,128,198,12%,25%,35%,163%,118%,2023105890,ヒャクギマル
202607030112,running_style,3,先,24,26,20,128,198,12%,25%,35%,163%,118%,2023102367,オラロア
202607030112,running_style,4,先,24,26,20,128,198,12%,25%,35%,163%,118%,2023102133,スイートポメロ
202607030112,running_style,5,先,24,26,20,128,198,12%,25%,35%,163%,118%,2023103582,サンジルダール
202607030112,running_style,6,差,19,18,20,241,298,6%,12%,19%,75%,70%,2023104350,ボールドペイト
202607030112,running_style,7,逃,11,7,8,30,56,19%,32%,46%,111%,92%,2023106618,ルージュルガーノ
202607030112,running_style,8,先,24,26,20,128,198,12%,25%,35%,163%,118%,2023103344,エコロガルダ
