race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202601020102,waku,1,1枠,6,6,8,45,65,9%,18%,30%,99%,99%,2024101984,ランダムナンバー
202601020102,waku,2,2枠,5,9,5,46,65,7%,21%,29%,48%,58%,2024103702,ランフォーザエイジ
202601020102,waku,3,3枠,5,6,8,64,83,6%,13%,22%,72%,59%,2024102603,ロードレスポンス
202601020102,waku,4,4枠,8,8,9,62,87,9%,18%,28%,40%,57%,2024102763,イントゥーザブルー
202601020102,waku,5,5枠,7,10,6,71,94,7%,18%,24%,53%,60%,2024104772,ローレルメビウス
202601020102,waku,6,6枠,9,6,9,70,94,9%,15%,25%,72%,52%,2024106020,ヒアカムズザサン
202601020102,running_style,1,差,8,11,13,131,163,4%,11%,19%,41%,58%,2024101984,ランダムナンバー
202601020102,running_style,2,逃,18,9,13,35,75,24%,36%,53%,145%,121%,2024103702,ランフォーザエイジ
202601020102,running_style,3,追,4,3,5,215,227,1%,3%,5%,7%,17%,2024102603,ロードレスポンス
202601020102,running_style,4,差,8,11,13,131,163,4%,11%,19%,41%,58%,2024102763,イントゥーザブルー
202601020102,running_style,5,差,8,11,13,131,163,4%,11%,19%,41%,58%,2024104772,ローレルメビウス
202601020102,running_style,6,差,8,11,13,131,163,4%,11%,19%,41%,58%,2024106020,ヒアカムズザサン
202601020102,jockey,1,古川吉洋,0,0,0,14,14,0%,0%,0%,0%,0%,2024101984,ランダムナンバー
202601020102,jockey,2,浜中俊,2,1,1,19,23,8%,13%,17%,46%,27%,2024103702,ランフォーザエイジ
202601020102,jockey,3,Ｚ．ロイド,0,0,0,0,0,0%,0%,0%,0%,0%,2024102603,ロードレスポンス
202601020102,jockey,4,丹内祐次,5,5,7,32,49,10%,20%,34%,66%,74%,2024102763,イントゥーザブルー
202601020102,jockey,5,古川奈穂,0,3,0,13,16,0%,18%,18%,0%,58%,2024104772,ローレルメビウス
202601020102,jockey,6,松山弘平,0,0,2,2,4,0%,0%,50%,0%,73%,2024106020,ヒアカムズザサン
202601020102,trainer,1,橋田,0,0,0,0,0,0%,0%,0%,0%,0%,2024101984,ランダムナンバー
202601020102,trainer,2,小島茂之,1,1,0,5,7,14%,28%,28%,244%,101%,2024103702,ランフォーザエイジ
202601020102,trainer,3,和田勇介,1,1,0,5,7,14%,28%,28%,73%,56%,2024102603,ロードレスポンス
202601020102,trainer,4,清水英克,0,1,0,3,4,0%,25%,25%,0%,250%,2024102763,イントゥーザブルー
202601020102,trainer,5,金成貴史,0,1,0,6,7,0%,14%,14%,0%,16%,2024104772,ローレルメビウス
202601020102,trainer,6,中竹和也,0,0,1,4,5,0%,0%,20%,0%,70%,2024106020,ヒアカムズザサン
202601020102,sire,1,サリオス,0,0,0,0,0,0%,0%,0%,0%,0%,2024101984,ランダムナンバー
202601020102,sire,2,エフフォーリア,2,1,1,5,9,22%,33%,44%,98%,56%,2024103702,ランフォーザエイジ
202601020102,sire,3,ロジャーバローズ,0,0,0,3,3,0%,0%,0%,0%,0%,2024102603,ロードレスポンス
202601020102,sire,4,モズアスコット,0,0,1,1,2,0%,0%,50%,0%,245%,2024102763,イントゥーザブルー
202601020102,sire,5,ステルヴィオ,0,0,0,1,1,0%,0%,0%,0%,0%,2024104772,ローレルメビウス
202601020102,sire,6,エピファネイア,1,3,3,17,24,4%,16%,29%,6%,66%,2024106020,ヒアカムズザサン
202601020102,broodmare_sire,1,クロフネ,1,1,0,12,14,7%,14%,14%,36%,42%,2024101984,ランダムナンバー
202601020102,broodmare_sire,2,ハービンジャー,2,1,4,6,13,15%,23%,53%,158%,136%,2024103702,ランフォーザエイジ
202601020102,broodmare_sire,3,エスポワールシチー,0,0,0,1,1,0%,0%,0%,0%,0%,2024102603,ロードレスポンス
202601020102,broodmare_sire,4,Siyouni,0,0,0,1,1,0%,0%,0%,0%,0%,2024102763,イントゥーザブルー
202601020102,broodmare_sire,5,メジロベイリー,1,0,0,1,2,50%,50%,50%,210%,60%,2024104772,ローレルメビウス
202601020102,broodmare_sire,6,ヴィクトワールピサ,0,0,1,4,5,0%,0%,20%,0%,34%,2024106020,ヒアカムズザサン
202601020102,speed_index,1,指数偏差値55,11,20,11,112,154,7%,20%,27%,72%,74%,2024101984,ランダムナンバー
202601020102,speed_index,2,指数偏差値55,11,20,11,112,154,7%,20%,27%,72%,74%,2024103702,ランフォーザエイジ
202601020102,speed_index,3,指数偏差値55,11,20,11,112,154,7%,20%,27%,72%,74%,2024102603,ロードレスポンス
202601020102,speed_index,4,指数偏差値50,3,5,9,92,109,3%,7%,16%,51%,80%,2024102763,イントゥーザブルー
202601020102,speed_index,5,指数偏差値35,0,0,2,27,29,0%,0%,7%,0%,69%,2024104772,ローレルメビウス
202601020102,speed_index,6,指数偏差値70,5,3,6,11,25,20%,32%,56%,43%,86%,2024106020,ヒアカムズザサン
