race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,1,5,10,2020102956,ブライテストドーン,牡3,56,01170,横山武史,1:37.9,,2-2,37.7,5.9,3,524(+6),01112,[東]田島俊明,310007,吉田千津,550.0,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",2,2,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",2,3,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,2,8,15,2020107050,ベルウッドムサシ,牡3,56,05212,Ｍ．デム,1:38.7,5,4-5,38.2,8.1,4,434(-14),01109,[東]伊藤大士,137030,鈴木照雄,220.0,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",4,1,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",5,2,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,3,6,11,2020106146,セイウンミライズ,牡3,56,05585,レーン,1:38.9,1.1/2,7-7,38.2,2.3,1,470(+6),01074,[東]奥平雅士,897009,西山茂行,140.0,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",7,2,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",7,2,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,4,6,12,2020102207,マイショウチャン,牡3,56,05386,戸崎圭太,1:39.0,クビ,5-5,38.5,3.3,2,424(-2),01020,[東]相沢郁,265006,星野壽市,83.0,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",5,2,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",5,2,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,5,1,2,2020102857,ハットグットゲット,牡3,55,01188,永野猛蔵,1:39.6,3.1/2,5-2,39.4,18.8,6,526(-2),01008,[東]杉浦宏昭,880033,小林善一,55.0,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",5,2,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",2,3,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,6,4,8,2020102771,トリオンファーレ,セ3,56,01150,石川裕紀,1:39.6,アタマ,7-7,38.9,9.3,5,468(-14),01086,[東]斎藤誠,686006,平井裕,,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",7,2,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",7,2,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,7,1,1,2020100570,ツヴィリング,牡3,56,01169,武藤雅,1:39.6,クビ,11-11,38.4,60.4,7,506(+18),01162,[東]田中博康,300803,ＫＲジャパン,,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",11,2,5.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",11,3,1.5,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,8,3,6,2020102399,エヌタンホイザー,牡3,56,01161,菊沢一樹,1:39.8,1.1/4,11-11,38.6,75.1,8,522(+8),01047,[東]勢司和浩,863033,成富直行,,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",11,2,5.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",11,3,1.5,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,9,4,7,2020100470,カフェフィッツロイ,牡3,56,00733,吉田豊,1:40.3,3,1-1,40.3,85.1,9,554(+6),01153,[東]中舘英二,505007,西川恭子,,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",1,1,0.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",1,1,0.0,False,-12,
202305021201,1,3歳未勝利,ダ,1600,晴,良,09:40,2023-05-28,東京,10,2,4,2020100274,セイルアウェイ,牡3,56,01096,大野拓弥,1:40.6,1.1/2,13-11,39.3,296.1,13,424(+4),01100,[東]松山将樹,022700,スリースターズレーシ...,,,,,,,,,,,,"7(9,10)15(2,12)(8,11)-14,13(6,1)4=3=5=16",13,1,5.0,False,"7(2,9,10)(12,15)(8,11)14,13(6,4,1)=3-5=16",11,3,1.5,False,-12,
