race_id,race_number,race_name,surface,distance_m,weather,going,start_time,race_date,racecourse,finish_pos,waku,umaban,horse_id,horse_name,sex_age,kinryo,jockey_id,jockey_name,time,margin,passing_order,last_3f,odds_final,popularity,weight,trainer_id,trainer_name,owner_id,owner_name,prize,corner1_raw,corner1_rank,corner1_group_size,corner1_gap_len_est,corner1_is_leader,corner2_raw,corner2_rank,corner2_group_size,corner2_gap_len_est,corner2_is_leader,corner3_raw,corner3_rank,corner3_group_size,corner3_gap_len_est,corner3_is_leader,corner4_raw,corner4_rank,corner4_group_size,corner4_gap_len_est,corner4_is_leader,track_index,track_comment
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,1,4,4,2021104945,ポンピエ,牡2,56,01126,松山弘平,1:26.9,,2-2,37.2,2.3,1,450(-4),01028,[西]西園正都,415800,社台レースホース,550.0,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",2,1,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",2,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,2,6,9,2021102098,エースアビリティ,牡2,56,01150,石川裕紀,1:27.1,3/4,9-10,36.4,4.9,3,472(+2),01189,[東]堀内岳志,081700,プレミアムレースホー...,220.0,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",9,2,5.0,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",10,1,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,3,4,5,2021107073,セイウンダキシメテ,牝2,54,01188,永野猛蔵,1:27.6,3,3-3,37.6,42.0,7,448(-2),00417,[東]土田稔,897009,西山茂行,140.0,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",3,2,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",3,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,4,5,6,2021107021,ミシェット,牝2,55,05386,戸崎圭太,1:28.0,2.1/2,8-8,37.6,4.2,2,464(+4),01112,[東]田島俊明,854800,ノルマンディーサラブ...,83.0,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",8,1,5.0,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",8,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,5,8,13,2021100930,ユイノパチョレック,牡2,56,01140,横山和生,1:28.2,1.1/4,5-6,38.0,30.8,6,472(0),01152,[東]竹内正洋,044803,由井健太郎,55.0,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",5,3,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",6,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,6,1,1,2021106830,フローティンローズ,牝2,55,01009,柴田大知,1:28.3,クビ,1-1,38.7,10.9,5,470(0),00423,[東]上原博之,716800,ビッグレッドファーム,,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",1,1,0.0,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",1,2,0.0,True,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,7,3,3,2021106591,スプリンクルソルト,牡2,56,05243,柴山雄一,1:28.4,3/4,3-3,38.5,42.2,8,446(-6),01127,[東]栗田徹,892002,小林薫,,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",3,2,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",3,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,8,8,12,2021100402,ニシノリピート,牝2,55,01025,勝浦正樹,1:28.6,1.1/4,5-5,38.5,7.7,4,462(0),01068,[東]小島茂之,897009,西山茂行,,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",5,3,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",5,1,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,9,6,8,2021100461,リアルカイザー,牡2,56,00422,内田博幸,1:28.6,ハナ,9-8,38.1,239.1,11,478(+6),01093,[東]松永康利,300700,ＣＬＵＢＲＵＮＦＯＲ...,,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",9,2,5.0,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",8,2,0.0,False,-9,
202305040901,1,2歳未勝利,ダ,1400,曇,良,10:05,2023-10-29,東京,10,2,2,2021107141,プレイフルネス,牝2,55,01153,木幡初也,1:28.7,1/2,5-6,38.5,112.9,9,428(0),01174,[東]深山雅史,103006,楠本勝美,,,,,,,,,,,,"1,4(3,5)(2,12,13)-6(8,9)-(10,7,11)",5,3,1.5,False,"(*1,4)(3,5)12(2,13)(8,6)9(10,11)7",6,2,0.0,False,-9,
