race_id,bet_type,rank,combination,payout,popularity
202105021101,単勝,1,4,300,2
202105021101,複勝,1,4,140,2
202105021101,複勝,2,12,190,3
202105021101,複勝,3,8,390,6
202105021101,枠連,1,2-6,450,2
202105021101,馬連,1,4-12,940,3
202105021101,ワイド,1,4-12,400,3
202105021101,ワイド,2,4-8,950,12
202105021101,ワイド,3,8-12,1480,16
202105021101,馬単,1,4-12,1550,4
202105021101,3連複,1,4-8-12,5390,15
202105021101,3連単,1,4-12-8,16610,47
202105021102,単勝,1,7,1060,4
202105021102,複勝,1,7,210,5
202105021102,複勝,2,5,110,1
202105021102,複勝,3,2,180,3
202105021102,枠連,1,3-4,590,4
202105021102,馬連,1,5-7,770,4
202105021102,ワイド,1,5-7,330,4
202105021102,ワイド,2,2-7,860,12
202105021102,ワイド,3,2-5,270,2
202105021102,馬単,1,7-5,2700,9
202105021102,3連複,1,2-5-7,1460,6
202105021102,3連単,1,7-5-2,11180,32
202105021103,単勝,1,11,640,3
202105021103,複勝,1,11,150,3
202105021103,複勝,2,13,170,4
202105021103,複勝,3,14,130,1
202105021103,枠連,1,6-7,900,4
202105021103,馬連,1,11-13,1300,5
202105021103,ワイド,1,11-13,440,5
202105021103,ワイド,2,11-14,330,1
202105021103,ワイド,3,13-14,340,2
202105021103,馬単,1,11-13,2810,10
202105021103,3連複,1,11-13-14,1310,1
202105021103,3連単,1,11-13-14,8730,15
202105021104,単勝,1,1,750,3
202105021104,複勝,1,1,250,5
202105021104,複勝,2,12,340,7
202105021104,複勝,3,4,130,1
202105021104,枠連,1,1-8,5590,21
202105021104,馬連,1,1-12,6300,21
202105021104,ワイド,1,1-12,1730,22
202105021104,ワイド,2,1-4,480,3
202105021104,ワイド,3,4-12,1050,14
202105021104,馬単,1,1-12,10590,38
202105021104,3連複,1,1-4-12,5850,21
202105021104,3連単,1,1-12-4,49270,170
202105021105,単勝,1,5,470,3
202105021105,複勝,1,5,190,3
202105021105,複勝,2,13,350,5
202105021105,複勝,3,14,600,8
202105021105,枠連,1,3-7,600,3
202105021105,馬連,1,5-13,3730,14
202105021105,ワイド,1,5-13,1150,12
202105021105,ワイド,2,5-14,2410,26
202105021105,ワイド,3,13-14,3480,36
202105021105,馬単,1,5-13,6140,19
202105021105,3連複,1,5-13-14,22170,70
202105021105,3連単,1,5-13-14,91540,272
202105021106,単勝,1,5,640,4
202105021106,複勝,1,5,200,4
202105021106,複勝,2,9,260,5
202105021106,複勝,3,3,200,2
202105021106,枠連,1,5-7,330,1
202105021106,馬連,1,5-9,2690,11
202105021106,ワイド,1,5-9,1040,15
202105021106,ワイド,2,3-5,620,6
202105021106,ワイド,3,3-9,1090,17
202105021106,馬単,1,5-9,5590,22
202105021106,3連複,1,3-5-9,5100,24
202105021106,3連単,1,5-9-3,34820,137
202105021107,単勝,1,6,290,1
202105021107,複勝,1,6,140,1
202105021107,複勝,2,8,310,5
202105021107,複勝,3,10,310,6
202105021107,枠連,1,6-7,1420,8
202105021107,馬連,1,6-8,2030,10
202105021107,ワイド,1,6-8,730,11
202105021107,ワイド,2,6-10,640,7
202105021107,ワイド,3,8-10,2440,31
202105021107,馬単,1,6-8,2690,12
202105021107,3連複,1,6-8-10,5940,27
202105021107,3連単,1,6-8-10,21990,91
202105021108,単勝,1,12,350,1
202105021108,複勝,1,12,130,2
202105021108,複勝,2,14,140,3
202105021108,複勝,3,2,130,1
202105021108,枠連,1,7-8,480,1
202105021108,馬連,1,12-14,750,1
202105021108,ワイド,1,12-14,320,1
202105021108,ワイド,2,2-12,320,2
202105021108,ワイド,3,2-14,370,3
202105021108,馬単,1,12-14,1250,1
202105021108,3連複,1,2-12-14,1120,1
202105021108,3連単,1,12-14-2,5070,2
202105021109,単勝,1,12,740,4
202105021109,複勝,1,12,210,3
202105021109,複勝,2,10,360,6
202105021109,複勝,3,11,290,5
202105021109,枠連,1,5-6,1830,8
202105021109,馬連,1,10-12,4010,16
202105021109,ワイド,1,10-12,1540,17
202105021109,ワイド,2,11-12,940,9
202105021109,ワイド,3,10-11,2300,27
202105021109,馬単,1,12-10,8180,34
202105021109,3連複,1,10-11-12,10890,37
202105021109,3連単,1,12-10-11,72560,257
202105021110,単勝,1,5,1350,6
202105021110,複勝,1,5,340,7
202105021110,複勝,2,10,170,3
202105021110,複勝,3,1,140,2
202105021110,枠連,1,5-8,2910,11
202105021110,馬連,1,5-10,3970,16
202105021110,ワイド,1,5-10,1320,17
202105021110,ワイド,2,1-5,880,11
202105021110,ワイド,3,1-10,340,3
202105021110,馬単,1,5-10,7600,29
202105021110,3連複,1,1-5-10,3880,14
202105021110,3連単,1,5-10-1,29030,98
202105021111,単勝,1,13,380,2
202105021111,複勝,1,13,160,2
202105021111,複勝,2,15,430,5
202105021111,複勝,3,1,210,4
202105021111,枠連,1,7-8,2190,7
202105021111,馬連,1,13-15,3420,8
202105021111,ワイド,1,13-15,1090,7
202105021111,ワイド,2,1-13,390,2
202105021111,ワイド,3,1-15,1720,18
202105021111,馬単,1,13-15,5050,14
202105021111,3連複,1,1-13-15,5090,11
202105021111,3連単,1,13-15-1,26920,65
202105021112,単勝,1,16,360,1
202105021112,複勝,1,16,180,1
202105021112,複勝,2,12,280,6
202105021112,複勝,3,2,220,3
202105021112,枠連,1,6-8,1320,6
202105021112,馬連,1,12-16,1870,5
202105021112,ワイド,1,12-16,680,5
202105021112,ワイド,2,2-16,550,3
202105021112,ワイド,3,2-12,1550,18
202105021112,馬単,1,16-12,3120,8
202105021112,3連複,1,2-12-16,6000,15
202105021112,3連単,1,16-12-2,26120,54
202107030701,単勝,1,11,910,6
202107030701,複勝,1,11,240,5
202107030701,複勝,2,3,300,6
202107030701,複勝,3,1,160,2
202107030701,枠連,1,2-6,3720,15
202107030701,馬連,1,3-11,5080,18
202107030701,ワイド,1,3-11,1280,18
202107030701,ワイド,2,1-11,650,8
202107030701,ワイド,3,1-3,930,12
202107030701,馬単,1,11-3,11430,41
202107030701,3連複,1,1-3-11,5120,19
202107030701,3連単,1,11-3-1,43690,159
202107030702,単勝,1,3,300,1
202107030702,複勝,1,3,150,1
202107030702,複勝,2,16,230,4
202107030702,複勝,3,14,320,7
202107030702,枠連,1,2-8,760,2
202107030702,馬連,1,3-16,1430,4
202107030702,ワイド,1,3-16,600,4
202107030702,ワイド,2,3-14,850,11
202107030702,ワイド,3,14-16,900,14
202107030702,馬単,1,3-16,2140,5
202107030702,3連複,1,3-14-16,4230,15
202107030702,3連単,1,3-16-14,14850,36
202107030703,単勝,1,1,420,2
202107030703,複勝,1,1,300,3
202107030703,複勝,2,2,350,5
202107030703,複勝,3,3,400,6
202107030703,枠連,1,1-2,3310,10
202107030703,馬連,1,1-2,3150,11
202107030703,ワイド,1,1-2,990,12
202107030703,ワイド,2,1-3,890,9
202107030703,ワイド,3,2-3,1280,15
202107030703,馬単,1,1-2,4560,16
202107030703,3連複,1,1-2-3,6530,20
202107030703,3連単,1,1-2-3,31720,100
202107030704,単勝,1,11,730,4
202107030704,複勝,1,11,240,4
202107030704,複勝,2,3,530,8
202107030704,複勝,3,10,160,2
202107030704,枠連,1,2-6,6460,28
