race_id,bet_type,rank,combination,payout,popularity
202105040501,単勝,1,2,640,4
202105040501,複勝,1,2,200,2
202105040501,複勝,2,1,230,4
202105040501,複勝,3,13,1070,12
202105040501,枠連,1,1-1,1520,6
202105040501,馬連,1,1-2,1460,4
202105040501,ワイド,1,1-2,610,4
202105040501,ワイド,2,2-13,4900,52
202105040501,ワイド,3,1-13,3840,45
202105040501,馬単,1,2-1,2670,8
202105040501,3連複,1,1-2-13,27380,88
202105040501,3連単,1,2-1-13,100790,329
202105040502,単勝,1,10,820,4
202105040502,複勝,1,10,160,3
202105040502,複勝,2,3,110,1
202105040502,複勝,3,9,160,4
202105040502,枠連,1,2-6,470,1
202105040502,馬連,1,3-10,650,2
202105040502,ワイド,1,3-10,320,2
202105040502,ワイド,2,9-10,500,6
202105040502,ワイド,3,3-9,340,3
202105040502,馬単,1,10-3,2200,8
202105040502,3連複,1,3-9-10,1090,3
202105040502,3連単,1,10-3-9,9780,27
202105040503,単勝,1,7,230,1
202105040503,複勝,1,7,120,1
202105040503,複勝,2,3,130,2
202105040503,複勝,3,5,330,6
202105040503,枠連,1,3-5,370,1
202105040503,馬連,1,3-7,390,1
202105040503,ワイド,1,3-7,180,1
202105040503,ワイド,2,5-7,740,9
202105040503,ワイド,3,3-5,820,11
202105040503,馬単,1,7-3,710,1
202105040503,3連複,1,3-5-7,2160,8
202105040503,3連単,1,7-3-5,6270,14
202105040504,単勝,1,17,310,1
202105040504,複勝,1,17,160,1
202105040504,複勝,2,14,500,10
202105040504,複勝,3,15,160,2
202105040504,枠連,1,7-8,410,1
202105040504,馬連,1,14-17,4970,20
202105040504,ワイド,1,14-17,1270,16
202105040504,ワイド,2,15-17,380,1
202105040504,ワイド,3,14-15,2550,33
202105040504,馬単,1,17-14,7100,26
202105040504,3連複,1,14-15-17,9580,32
202105040504,3連単,1,17-14-15,47980,144
202105040505,単勝,1,15,5910,11
202105040505,複勝,1,15,860,11
202105040505,複勝,2,7,160,2
202105040505,複勝,3,2,180,3
202105040505,枠連,1,4-8,5170,19
202105040505,馬連,1,7-15,9110,25
202105040505,ワイド,1,7-15,2700,30
202105040505,ワイド,2,2-15,2830,31
202105040505,ワイド,3,2-7,470,4
202105040505,馬単,1,15-7,27470,70
202105040505,3連複,1,2-7-15,12530,38
202105040505,3連単,1,15-7-2,158640,415
202105040506,単勝,1,3,480,3
202105040506,複勝,1,3,200,3
202105040506,複勝,2,13,330,5
202105040506,複勝,3,2,1050,11
202105040506,枠連,1,2-7,750,3
202105040506,馬連,1,3-13,2750,12
202105040506,ワイド,1,3-13,860,10
202105040506,ワイド,2,2-3,2700,31
202105040506,ワイド,3,2-13,4330,39
202105040506,馬単,1,3-13,4540,19
202105040506,3連複,1,2-3-13,26020,74
202105040506,3連単,1,3-13-2,77800,247
202105040507,単勝,1,7,710,3
202105040507,複勝,1,7,160,3
202105040507,複勝,2,2,220,5
202105040507,複勝,3,1,110,1
202105040507,枠連,1,2-7,5260,15
202105040507,馬連,1,2-7,4850,17
202105040507,ワイド,1,2-7,950,15
202105040507,ワイド,2,1-7,250,2
202105040507,ワイド,3,1-2,340,4
202105040507,馬単,1,7-2,8770,24
202105040507,3連複,1,1-2-7,1970,8
202105040507,3連単,1,7-2-1,22760,75
202105040508,単勝,1,8,170,1
202105040508,複勝,1,8,110,1
202105040508,複勝,2,15,260,5
202105040508,複勝,3,14,170,3
202105040508,枠連,1,4-7,400,1
202105040508,馬連,1,8-15,1100,5
202105040508,ワイド,1,8-15,450,4
202105040508,ワイド,2,8-14,270,1
202105040508,ワイド,3,14-15,980,12
202105040508,馬単,1,8-15,1420,5
202105040508,3連複,1,8-14-15,1930,3
202105040508,3連単,1,8-15-14,6330,10
202105040509,単勝,1,4,380,2
202105040509,複勝,1,4,120,2
202105040509,複勝,2,1,150,4
202105040509,複勝,3,2,110,1
202105040509,馬連,1,1-4,1650,9
202105040509,ワイド,1,1-4,430,9
202105040509,ワイド,2,2-4,190,2
202105040509,ワイド,3,1-2,250,3
202105040509,馬単,1,4-1,2570,13
202105040509,3連複,1,1-2-4,730,3
202105040509,3連単,1,4-1-2,5640,22
202105040510,単勝,1,3,1100,5
202105040510,複勝,1,3,340,5
202105040510,複勝,2,8,270,4
202105040510,複勝,3,10,260,3
202105040510,枠連,1,2-4,1900,8
202105040510,馬連,1,3-8,3720,13
202105040510,ワイド,1,3-8,1360,13
202105040510,ワイド,2,3-10,1420,14
202105040510,ワイド,3,8-10,1300,11
202105040510,馬単,1,3-8,7920,27
202105040510,3連複,1,3-8-10,11320,34
202105040510,3連単,1,3-8-10,64970,182
202105040511,単勝,1,1,390,1
202105040511,複勝,1,1,180,1
202105040511,複勝,2,17,440,8
202105040511,複勝,3,7,450,9
202105040511,枠連,1,1-8,600,1
202105040511,馬連,1,1-17,3340,13
202105040511,ワイド,1,1-17,1300,15
202105040511,ワイド,2,1-7,1720,24
202105040511,ワイド,3,7-17,3810,45
202105040511,馬単,1,1-17,5550,17
202105040511,3連複,1,1-7-17,24930,85
202105040511,3連単,1,1-17-7,98750,351
202105040512,単勝,1,8,210,1
202105040512,複勝,1,8,120,1
202105040512,複勝,2,4,190,3
202105040512,複勝,3,1,410,7
202105040512,枠連,1,2-4,610,2
202105040512,馬連,1,4-8,680,2
202105040512,ワイド,1,4-8,360,2
202105040512,ワイド,2,1-8,990,10
202105040512,ワイド,3,1-4,2140,24
202105040512,馬単,1,8-4,900,2
202105040512,3連複,1,1-4-8,4700,14
202105040512,3連単,1,8-4-1,11880,26
202109040501,単勝,1,13,540,3
202109040501,複勝,1,13,180,3
202109040501,複勝,2,5,290,6
202109040501,複勝,3,10,130,1
202109040501,枠連,1,4-8,2040,10
202109040501,馬連,1,5-13,2770,12
202109040501,ワイド,1,5-13,850,12
202109040501,ワイド,2,10-13,240,1
202109040501,ワイド,3,5-10,650,8
202109040501,馬単,1,13-5,4850,21
202109040501,3連複,1,5-10-13,2070,5
202109040501,3連単,1,13-5-10,15020,40
202109040502,単勝,1,8,520,3
202109040502,複勝,1,8,190,4
202109040502,複勝,2,10,160,2
202109040502,複勝,3,11,290,6
202109040502,枠連,1,6-7,1220,7
202109040502,馬連,1,8-10,1420,8
202109040502,ワイド,1,8-10,520,6
202109040502,ワイド,2,8-11,1010,15
202109040502,ワイド,3,10-11,770,12
202109040502,馬単,1,8-10,2750,15
202109040502,3連複,1,8-10-11,4510,19
202109040502,3連単,1,8-10-11,22970,95
202109040503,単勝,1,4,150,1
202109040503,複勝,1,4,100,1
202109040503,複勝,2,2,890,8
202109040503,複勝,3,7,150,3
202109040503,枠連,1,2-4,4730,11
202109040503,馬連,1,2-4,5000,10
202109040503,ワイド,1,2-4,1510,13
202109040503,ワイド,2,4-7,210,2
202109040503,ワイド,3,2-7,3380,23
202109040503,馬単,1,4-2,6550,16
202109040503,3連複,1,2-4-7,6320,16
202109040503,3連単,1,4-2-7,26040,63
202109040504,単勝,1,1,320,1
202109040504,複勝,1,1,150,1
202109040504,複勝,2,11,260,5
202109040504,複勝,3,10,430,8
202109040504,枠連,1,1-8,590,2
202109040504,馬連,1,1-11,1270,4
202109040504,ワイド,1,1-11,490,3
202109040504,ワイド,2,1-10,850,10
202109040504,ワイド,3,10-11,1210,18
202109040504,馬単,1,1-11,1940,6
202109040504,3連複,1,1-10-11,4020,14
202109040504,3連単,1,1-11-10,16500,45
202109040505,単勝,1,3,880,4
202109040505,複勝,1,3,180,4
202109040505,複勝,2,9,140,1
202109040505,複勝,3,5,170,3
202109040505,枠連,1,3-7,900,4
202109040505,馬連,1,3-9,1680,6
202109040505,ワイド,1,3-9,600,7
202109040505,ワイド,2,3-5,660,8
202109040505,ワイド,3,5-9,380,3
202109040505,馬単,1,3-9,4020,14
202109040505,3連複,1,3-5-9,2980,9
202109040505,3連単,1,3-9-5,22600,76
202109040506,単勝,1,8,270,1
202109040506,複勝,1,8,140,1
202109040506,複勝,2,9,1980,11
202109040506,複勝,3,4,340,6
202109040506,枠連,1,7-7,12750,25
202109040506,馬連,1,8-9,18890,32
202109040506,ワイド,1,8-9,5180,36
202109040506,ワイド,2,4-8,780,10
202109040506,ワイド,3,4-9,14880,49
202109040506,馬単,1,8-9,24170,50
202109040506,3連複,1,4-8-9,63070,95
202109040506,3連単,1,8-9-4,285070,463
202109040507,単勝,1,6,870,4
202109040507,複勝,1,6,370,5
202109040507,複勝,2,5,740,9
202109040507,複勝,3,14,350,4
202109040507,枠連,1,3-4,3410,12
202109040507,馬連,1,5-6,7750,24
202109040507,ワイド,1,5-6,2970,31
202109040507,ワイド,2,6-14,1680,18
202109040507,ワイド,3,5-14,2910,29
202109040507,馬単,1,6-5,14290,41
202109040507,3連複,1,5-6-14,30520,88
202109040507,3連単,1,6-5-14,146910,423
202109040508,単勝,1,2,310,1
202109040508,複勝,1,2,150,1
202109040508,複勝,2,12,210,4
202109040508,複勝,3,3,240,5
202109040508,枠連,1,2-7,410,1
202109040508,馬連,1,2-12,1080,2
202109040508,ワイド,1,2-12,440,4
202109040508,ワイド,2,2-3,440,3
202109040508,ワイド,3,3-12,1040,12
202109040508,馬単,1,2-12,1700,2
202109040508,3連複,1,2-3-12,2930,5
202109040508,3連単,1,2-12-3,13910,15
202109040509,単勝,1,4,350,3
202109040509,複勝,1,4,110,2
202109040509,複勝,2,2,110,1
202109040509,複勝,3,9,110,3
202109040509,枠連,1,2-4,410,2
202109040509,馬連,1,2-4,370,1
202109040509,ワイド,1,2-4,150,1
202109040509,ワイド,2,4-9,190,3
202109040509,ワイド,3,2-9,160,2
202109040509,馬単,1,4-2,870,4
202109040509,3連複,1,2-4-9,290,1
202109040509,3連単,1,4-2-9,1820,4
202109040510,単勝,1,7,490,1
202109040510,複勝,1,7,210,2
202109040510,複勝,2,3,210,3
202109040510,複勝,3,12,190,1
202109040510,枠連,1,2-4,1330,5
202109040510,馬連,1,3-7,1530,1
202109040510,ワイド,1,3-7,670,4
202109040510,ワイド,2,7-12,740,9
202109040510,ワイド,3,3-12,690,6
202109040510,馬単,1,7-3,2900,2
202109040510,3連複,1,3-7-12,2600,1
202109040510,3連単,1,7-3-12,12870,4
202109040511,単勝,1,15,550,3
202109040511,複勝,1,15,210,2
202109040511,複勝,2,8,430,8
202109040511,複勝,3,10,230,3
202109040511,枠連,1,4-8,1070,3
202109040511,馬連,1,8-15,7430,31
202109040511,ワイド,1,8-15,2170,28
202109040511,ワイド,2,10-15,810,4
202109040511,ワイド,3,8-10,1650,19
202109040511,馬単,1,15-8,13400,56
202109040511,3連複,1,8-10-15,12880,43
202109040511,3連単,1,15-8-10,89960,307
202109040512,単勝,1,3,450,1
202109040512,複勝,1,3,190,1
202109040512,複勝,2,15,270,5
202109040512,複勝,3,16,640,9
202109040512,枠連,1,2-8,940,3
202109040512,馬連,1,3-15,1690,4
202109040512,ワイド,1,3-15,650,3
202109040512,ワイド,2,3-16,2680,31
202109040512,ワイド,3,15-16,2740,33
202109040512,馬単,1,3-15,3220,6
202109040512,3連複,1,3-15-16,15940,53
202109040512,3連単,1,3-15-16,71430,242
202104050501,単勝,1,6,6860,10
202104050501,複勝,1,6,2440,11
202104050501,複勝,2,7,990,8
202104050501,複勝,3,12,370,5
202104050501,枠連,1,5-6,9200,24
202104050501,馬連,1,6-7,124360,61
202104050501,ワイド,1,6-7,19550,60
202104050501,ワイド,2,6-12,4890,40
202104050501,ワイド,3,7-12,3030,29
202104050501,馬単,1,6-7,176500,121
202104050501,3連複,1,6-7-12,215480,172
202104050501,3連単,1,6-7-12,1375850,1069
202104050502,単勝,1,14,1460,6
202104050502,複勝,1,14,340,5
202104050502,複勝,2,13,810,10
202104050502,複勝,3,6,220,3
202104050502,枠連,1,7-8,2860,12
202104050502,馬連,1,13-14,13140,45
202104050502,ワイド,1,13-14,4020,46
202104050502,ワイド,2,6-14,1290,13
202104050502,ワイド,3,6-13,2730,37
202104050502,馬単,1,14-13,19610,80
202104050502,3連複,1,6-13-14,33000,117
202104050502,3連単,1,14-13-6,238100,802
202104050503,単勝,1,2,210,1
202104050503,複勝,1,2,120,1
202104050503,複勝,2,4,440,9
202104050503,複勝,3,9,190,3
202104050503,枠連,1,2-4,2040,8
202104050503,馬連,1,2-4,1880,6
202104050503,ワイド,1,2-4,740,9
202104050503,ワイド,2,2-9,350,2
202104050503,ワイド,3,4-9,2000,25
202104050503,馬単,1,2-4,2780,9
202104050503,3連複,1,2-4-9,3570,11
202104050503,3連単,1,2-4-9,14450,38
202104050504,単勝,1,10,730,5
202104050504,複勝,1,10,230,5
202104050504,複勝,2,7,140,1
202104050504,複勝,3,5,230,6
202104050504,枠連,1,6-8,800,3
202104050504,馬連,1,7-10,1300,5
202104050504,ワイド,1,7-10,590,6
202104050504,ワイド,2,5-10,940,15
202104050504,ワイド,3,5-7,630,9
202104050504,馬単,1,10-7,2770,11
202104050504,3連複,1,5-7-10,3410,12
202104050504,3連単,1,10-7-5,17440,69
202104050505,単勝,1,9,200,1
202104050505,複勝,1,9,110,1
202104050505,複勝,2,8,1110,10
202104050505,複勝,3,3,250,4
202104050505,枠連,1,6-6,8460,22
202104050505,馬連,1,8-9,6720,18
202104050505,ワイド,1,8-9,2120,23
202104050505,ワイド,2,3-9,420,3
202104050505,ワイド,3,3-8,6110,42
202104050505,馬単,1,9-8,9060,26
202104050505,3連複,1,3-8-9,15640,42
202104050505,3連単,1,9-8-3,58170,165
202104050506,単勝,1,6,400,2
202104050506,複勝,1,6,170,1
202104050506,複勝,2,7,300,5
202104050506,複勝,3,15,510,9
