race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202654072606,waku,1,1枠,77,61,71,366,575,13%,24%,36%,69%,74%,2021101817,イカホ
202654072606,waku,2,2枠,74,69,67,367,577,12%,24%,36%,91%,78%,2020103844,フリントロック
202654072606,waku,3,3枠,62,69,60,389,580,10%,22%,32%,91%,71%,2016104935,ウインドブロウン
202654072606,waku,4,4枠,69,63,63,386,581,11%,22%,33%,65%,67%,2016101330,ジョーパイロライト
202654072606,waku,5,5枠,66,69,73,366,574,11%,23%,36%,83%,75%,2022102964,チャンピオンリボン
202654072606,waku,6,6枠,53,70,68,531,722,7%,17%,26%,39%,56%,2021100604,ナムラルッコラ
202654072606,waku,7,6枠,53,70,68,531,722,7%,17%,26%,39%,56%,2022110002,アルハイルフォート
202654072606,waku,8,7枠,82,79,93,583,837,9%,19%,30%,49%,66%,2019102456,ナバロン
202654072606,waku,9,7枠,82,79,93,583,837,9%,19%,30%,49%,66%,2022106538,マイネルアース
202654072606,waku,10,8枠,108,108,93,625,934,11%,23%,33%,86%,66%,2017104552,ベイビーボス
202654072606,waku,11,8枠,108,108,93,625,934,11%,23%,33%,86%,66%,2021105053,キープインマインド
202654072606,running_style,1,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2021101817,イカホ
202654072606,running_style,2,先,118,92,68,346,624,18%,33%,44%,110%,81%,2020103844,フリントロック
202654072606,running_style,3,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2016104935,ウインドブロウン
202654072606,running_style,4,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2016101330,ジョーパイロライト
202654072606,running_style,5,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2022102964,チャンピオンリボン
202654072606,running_style,6,先,118,92,68,346,624,18%,33%,44%,110%,81%,2021100604,ナムラルッコラ
202654072606,running_style,7,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2022110002,アルハイルフォート
202654072606,running_style,8,逃,47,25,30,164,266,17%,27%,38%,76%,59%,2019102456,ナバロン
202654072606,running_style,9,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2022106538,マイネルアース
202654072606,running_style,10,差,350,383,366,1912,3011,11%,24%,36%,75%,75%,2017104552,ベイビーボス
202654072606,running_style,11,追,76,88,123,1189,1476,5%,11%,19%,44%,52%,2021105053,キープインマインド
202654072606,jockey,1,阿部基嗣,2,10,9,201,222,0%,5%,9%,9%,38%,2021101817,イカホ
202654072606,jockey,2,城野慈尚,11,9,16,186,222,4%,9%,16%,55%,45%,2020103844,フリントロック
202654072606,jockey,3,岡村卓弥,26,41,45,205,317,8%,21%,35%,41%,77%,2016104935,ウインドブロウン
202654072606,jockey,4,山崎雅由,33,44,34,215,326,10%,23%,34%,84%,75%,2016101330,ジョーパイロライト
202654072606,jockey,5,畑中信司,32,28,29,167,256,12%,23%,34%,66%,66%,2022102964,チャンピオンリボン
