race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202635072607,waku,1,1枠,38,37,39,265,379,10%,19%,30%,40%,69%,2023105195,シラカミインパルス
202635072607,waku,2,2枠,43,36,32,272,383,11%,20%,28%,61%,67%,2023101034,トレモロ
202635072607,waku,3,3枠,38,54,35,255,382,9%,24%,33%,53%,72%,2023102270,イタズラベガ
202635072607,waku,4,4枠,37,37,45,267,386,9%,19%,30%,85%,75%,2023100682,レノヴァティオ
202635072607,waku,5,5枠,46,31,60,315,452,10%,17%,30%,83%,80%,2023101244,キララカ
202635072607,waku,6,6枠,52,52,54,389,547,9%,19%,28%,65%,64%,2023107438,ライクシュガー
202635072607,waku,7,7枠,52,66,72,441,631,8%,18%,30%,64%,73%,2023105931,メタルレイヴァー
202635072607,waku,8,8枠,80,74,49,472,675,11%,22%,30%,122%,76%,2023101614,リコーホーク
202635072607,waku,9,8枠,80,74,49,472,675,11%,22%,30%,122%,76%,2023104175,ロジータサンライズ
202635072607,running_style,1,差,238,277,288,1912,2715,8%,18%,29%,67%,74%,2023105195,シラカミインパルス
202635072607,running_style,2,逃,27,12,11,108,158,17%,24%,31%,66%,61%,2023101034,トレモロ
202635072607,running_style,3,先,90,72,66,377,605,14%,26%,37%,64%,74%,2023102270,イタズラベガ
202635072607,running_style,4,先,90,72,66,377,605,14%,26%,37%,64%,74%,2023100682,レノヴァティオ
202635072607,running_style,5,差,238,277,288,1912,2715,8%,18%,29%,67%,74%,2023101244,キララカ
202635072607,running_style,6,差,238,277,288,1912,2715,8%,18%,29%,67%,74%,2023107438,ライクシュガー
202635072607,running_style,7,差,238,277,288,1912,2715,8%,18%,29%,67%,74%,2023105931,メタルレイヴァー
202635072607,running_style,8,先,90,72,66,377,605,14%,26%,37%,64%,74%,2023101614,リコーホーク
202635072607,running_style,9,差,238,277,288,1912,2715,8%,18%,29%,67%,74%,2023104175,ロジータサンライズ
202635072607,jockey,1,山本聡哉,53,40,36,120,249,21%,37%,51%,81%,78%,2023105195,シラカミインパルス
202635072607,jockey,2,山本政聡,32,35,31,197,295,10%,22%,33%,78%,68%,2023101034,トレモロ
