race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202646072705,waku,1,1枠,125,145,149,818,1237,10%,21%,33%,64%,75%,2019101152,クイーンオブロード
202646072705,waku,2,2枠,159,135,146,788,1228,12%,23%,35%,67%,78%,2020101507,フランコニア
202646072705,waku,3,3枠,163,161,147,768,1239,13%,26%,38%,80%,79%,2022101205,ワールドラブ
202646072705,waku,4,4枠,154,170,156,753,1233,12%,26%,38%,70%,86%,2021103382,スーパーナニー
202646072705,waku,5,5枠,136,135,157,859,1287,10%,21%,33%,127%,79%,2022106849,ゴールドリバース
202646072705,waku,6,6枠,142,167,155,950,1414,10%,21%,32%,64%,72%,2020100893,ヨドノストーリー
202646072705,waku,7,7枠,182,152,165,1140,1639,11%,20%,30%,72%,69%,2017106423,ビックハート
202646072705,waku,8,8枠,189,185,172,1309,1855,10%,20%,29%,81%,59%,2022107230,ジャンボリクイーン
202646072705,waku,9,8枠,189,185,172,1309,1855,10%,20%,29%,81%,59%,2022104017,ビーラブドウィッチ
202646072705,running_style,1,差,734,809,785,4103,6431,11%,23%,36%,84%,79%,2019101152,クイーンオブロード
202646072705,running_style,2,追,199,213,283,2280,2975,6%,13%,23%,71%,63%,2020101507,フランコニア
202646072705,running_style,3,追,199,213,283,2280,2975,6%,13%,23%,71%,63%,2022101205,ワールドラブ
202646072705,running_style,4,差,734,809,785,4103,6431,11%,23%,36%,84%,79%,2021103382,スーパーナニー
202646072705,running_style,5,逃,97,61,56,337,551,17%,28%,38%,67%,65%,2022106849,ゴールドリバース
202646072705,running_style,6,差,734,809,785,4103,6431,11%,23%,36%,84%,79%,2020100893,ヨドノストーリー
202646072705,running_style,7,差,734,809,785,4103,6431,11%,23%,36%,84%,79%,2017106423,ビックハート
202646072705,running_style,8,追,199,213,283,2280,2975,6%,13%,23%,71%,63%,2022107230,ジャンボリクイーン
202646072705,running_style,9,追,199,213,283,2280,2975,6%,13%,23%,71%,63%,2022104017,ビーラブドウィッチ
202646072705,jockey,1,甲賀弘隆,27,45,71,509,652,4%,11%,21%,51%,72%,2019101152,クイーンオブロード
202646072705,jockey,2,栗原大河,166,128,100,530,924,17%,31%,42%,98%,81%,2020101507,フランコニア
202646072705,jockey,3,鈴木太一,38,44,61,435,578,6%,14%,24%,74%,75%,2022101205,ワールドラブ
202646072705,jockey,4,松戸政也,61,77,92,445,675,9%,20%,34%,94%,83%,2021103382,スーパーナニー
202646072705,jockey,5,柴田勇真,73,75,71,476,695,10%,21%,31%,44%,64%,2022106849,ゴールドリバース
202646072705,jockey,6,浅野登生,1,8,7,71,87,1%,10%,18%,10%,40%,2020100893,ヨドノストーリー
202646072705,jockey,7,吉田晃浩,89,76,63,472,700,12%,23%,32%,135%,58%,2017106423,ビックハート
202646072705,jockey,8,青柳正義,122,97,99,402,720,16%,30%,44%,82%,82%,2022107230,ジャンボリクイーン
202646072705,jockey,9,沖静男,19,39,45,342,445,4%,13%,23%,62%,70%,2022104017,ビーラブドウィッチ
202646072705,trainer,1,黒木豊,15,37,35,292,379,3%,13%,22%,76%,78%,2019101152,クイーンオブロード
202646072705,trainer,2,菅原欣也,64,74,88,556,782,8%,17%,28%,77%,74%,2020101507,フランコニア
202646072705,trainer,3,室井眞文,7,4,10,143,164,4%,6%,12%,141%,58%,2022101205,ワールドラブ
202646072705,trainer,4,川添明弘,33,61,75,483,652,5%,14%,25%,56%,82%,2021103382,スーパーナニー
202646072705,trainer,5,中川雅之,136,119,93,525,873,15%,29%,39%,87%,86%,2022106849,ゴールドリバース
202646072705,trainer,6,高橋優子,11,21,32,285,349,3%,9%,18%,16%,44%,2020100893,ヨドノストーリー
202646072705,trainer,7,高橋優子,11,21,32,285,349,3%,9%,18%,16%,44%,2017106423,ビックハート
202646072705,trainer,8,中川雅之,136,119,93,525,873,15%,29%,39%,87%,86%,2022107230,ジャンボリクイーン
202646072705,trainer,9,川添明弘,33,61,75,483,652,5%,14%,25%,56%,82%,2022104017,ビーラブドウィッチ
