race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202645072710,waku,1,1枠,45,42,53,341,481,9%,18%,29%,62%,85%,2023102043,サムバローズ
202645072710,waku,2,2枠,47,46,44,347,484,9%,19%,28%,84%,67%,2021105446,ベリーク
202645072710,waku,3,3枠,50,54,73,478,655,7%,15%,27%,97%,84%,2023102589,ダテオトコ
202645072710,waku,4,4枠,57,67,51,526,701,8%,17%,24%,71%,69%,2022100751,サウスヴィルステラ
202645072710,waku,5,5枠,68,56,64,588,776,8%,15%,24%,58%,76%,2020100624,ウワサノアノコ
202645072710,waku,6,6枠,73,69,67,630,839,8%,16%,24%,55%,65%,2023105859,フォーマイディア
202645072710,waku,7,7枠,84,81,59,652,876,9%,18%,25%,85%,68%,2021106363,クレーネ
202645072710,waku,8,7枠,84,81,59,652,876,9%,18%,25%,85%,68%,2022105851,ホースワン
202645072710,waku,9,8枠,64,71,76,687,898,7%,15%,23%,103%,75%,2022103731,オルペラー
202645072710,waku,10,8枠,64,71,76,687,898,7%,15%,23%,103%,75%,2022102732,ユイノオールイン
202645072710,running_style,1,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2023102043,サムバローズ
202645072710,running_style,2,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2021105446,ベリーク
202645072710,running_style,3,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2023102589,ダテオトコ
202645072710,running_style,4,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2022100751,サウスヴィルステラ
202645072710,running_style,5,先,109,85,70,523,787,13%,24%,33%,73%,70%,2020100624,ウワサノアノコ
202645072710,running_style,6,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2023105859,フォーマイディア
202645072710,running_style,7,追,60,68,75,1103,1306,4%,9%,15%,104%,71%,2021106363,クレーネ
202645072710,running_style,8,差,271,302,318,2463,3354,8%,17%,26%,68%,75%,2022105851,ホースワン
202645072710,running_style,9,先,109,85,70,523,787,13%,24%,33%,73%,70%,2022103731,オルペラー
202645072710,running_style,10,追,60,68,75,1103,1306,4%,9%,15%,104%,71%,2022102732,ユイノオールイン
202645072710,jockey,1,新原周馬,20,25,14,173,232,8%,19%,25%,106%,80%,2023102043,サムバローズ
202645072710,jockey,2,町田直希,28,29,36,184,277,10%,20%,33%,34%,69%,2021105446,ベリーク
202645072710,jockey,3,矢野貴之,42,28,33,119,222,18%,31%,46%,89%,85%,2023102589,ダテオトコ
202645072710,jockey,4,和田譲治,13,5,9,73,100,13%,18%,27%,183%,84%,2022100751,サウスヴィルステラ
202645072710,jockey,5,桜井光輔,4,11,16,112,143,2%,10%,21%,51%,100%,2020100624,ウワサノアノコ
202645072710,jockey,6,古岡勇樹,15,13,18,145,191,7%,14%,24%,188%,111%,2023105859,フォーマイディア
202645072710,jockey,7,岡村裕基,5,4,1,68,78,6%,11%,12%,45%,35%,2021106363,クレーネ
202645072710,jockey,8,野畑凌,33,37,29,169,268,12%,26%,36%,38%,59%,2022105851,ホースワン
202645072710,jockey,9,本田正重,21,10,9,72,112,18%,27%,35%,42%,64%,2022103731,オルペラー
202645072710,jockey,10,赤津和希,0,0,1,14,15,0%,0%,6%,0%,76%,2022102732,ユイノオールイン
202645072710,trainer,1,酒井忍,8,5,5,47,65,12%,20%,27%,78%,100%,2023102043,サムバローズ
202645072710,trainer,2,高月賢一,32,37,26,194,289,11%,23%,32%,39%,65%,2021105446,ベリーク
202645072710,trainer,3,佐々木仁,29,17,23,146,215,13%,21%,32%,67%,74%,2023102589,ダテオトコ
202645072710,trainer,4,古澤悟,9,7,6,63,85,10%,18%,25%,93%,79%,2022100751,サウスヴィルステラ
202645072710,trainer,5,高橋宏征,2,2,7,44,55,3%,7%,20%,70%,90%,2020100624,ウワサノアノコ
202645072710,trainer,6,河津裕昭,6,11,4,114,135,4%,12%,15%,39%,70%,2023105859,フォーマイディア
202645072710,trainer,7,山田質,11,11,6,103,131,8%,16%,21%,110%,60%,2021106363,クレーネ
202645072710,trainer,8,高月賢一,32,37,26,194,289,11%,23%,32%,39%,65%,2022105851,ホースワン
202645072710,trainer,9,佐藤博紀,16,18,11,116,161,9%,21%,27%,69%,61%,2022103731,オルペラー
202645072710,trainer,10,武井和実,3,3,8,79,93,3%,6%,15%,21%,42%,2022102732,ユイノオールイン
202645072710,sire,1,ヘンリーバローズ,2,1,2,9,14,14%,21%,35%,76%,76%,2023102043,サムバローズ
202645072710,sire,2,シュヴァルグラン,1,1,6,30,38,2%,5%,21%,8%,85%,2021105446,ベリーク
202645072710,sire,3,オルフェーヴル,6,1,2,16,25,24%,28%,36%,258%,98%,2023102589,ダテオトコ
202645072710,sire,4,ラニ,4,1,2,55,62,6%,8%,11%,44%,24%,2022100751,サウスヴィルステラ
202645072710,sire,5,レインボーライン,1,4,1,12,18,5%,27%,33%,35%,159%,2020100624,ウワサノアノコ
202645072710,sire,6,ベンバトル,0,0,1,14,15,0%,0%,6%,0%,33%,2023105859,フォーマイディア
202645072710,sire,7,アルアイン,2,3,1,16,22,9%,22%,27%,40%,133%,2021106363,クレーネ
202645072710,sire,8,モーリス,3,3,1,12,19,15%,31%,36%,206%,134%,2022105851,ホースワン
202645072710,sire,9,リオンディーズ,4,9,5,30,48,8%,27%,37%,127%,98%,2022103731,オルペラー
202645072710,sire,10,モズアスコット,4,0,2,17,23,17%,17%,26%,89%,43%,2022102732,ユイノオールイン
202645072710,broodmare_sire,1,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102043,サムバローズ
202645072710,broodmare_sire,2,,0,0,0,0,0,0%,0%,0%,0%,0%,2021105446,ベリーク
202645072710,broodmare_sire,3,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102589,ダテオトコ
202645072710,broodmare_sire,4,,0,0,0,0,0,0%,0%,0%,0%,0%,2022100751,サウスヴィルステラ
202645072710,broodmare_sire,5,,0,0,0,0,0,0%,0%,0%,0%,0%,2020100624,ウワサノアノコ
202645072710,broodmare_sire,6,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105859,フォーマイディア
202645072710,broodmare_sire,7,,0,0,0,0,0,0%,0%,0%,0%,0%,2021106363,クレーネ
202645072710,broodmare_sire,8,,0,0,0,0,0,0%,0%,0%,0%,0%,2022105851,ホースワン
202645072710,broodmare_sire,9,,0,0,0,0,0,0%,0%,0%,0%,0%,2022103731,オルペラー
202645072710,broodmare_sire,10,,0,0,0,0,0,0%,0%,0%,0%,0%,2022102732,ユイノオールイン
