race_id,category_type,umaban,category_label,win_1st,win_2nd,win_3rd,win_out,runs,win_rate,place2_rate,place3_rate,win_return_rate,place_return_rate,horse_id,horse_name
202635072701,waku,1,1枠,41,58,32,197,328,12%,30%,39%,81%,108%,2022100821,キタノフローラ
202635072701,waku,2,2枠,42,36,38,213,329,12%,23%,35%,145%,83%,2020101804,リスクテイカー
202635072701,waku,3,3枠,38,35,36,220,329,11%,22%,33%,61%,71%,2022107176,ダンストンローザ
202635072701,waku,4,4枠,33,45,24,229,331,9%,23%,30%,55%,64%,2021102940,ポンドレイディ
202635072701,waku,5,5枠,34,37,45,300,416,8%,17%,27%,70%,71%,2022103900,ウロンブランカ
202635072701,waku,6,6枠,44,38,46,333,461,9%,17%,27%,77%,75%,2021102169,アグリオ
202635072701,waku,7,6枠,44,38,46,333,461,9%,17%,27%,77%,75%,2021107306,ルーナ
202635072701,waku,8,7枠,46,35,44,399,524,8%,15%,23%,46%,63%,2022106864,サクラトップスカイ
202635072701,waku,9,7枠,46,35,44,399,524,8%,15%,23%,46%,63%,2021104249,エンジェルスラップ
202635072701,waku,10,8枠,54,48,67,388,557,9%,18%,30%,63%,76%,2022100137,ティルナノーグ
202635072701,waku,11,8枠,54,48,67,388,557,9%,18%,30%,63%,76%,2021101333,プケッティ
202635072701,running_style,1,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2022100821,キタノフローラ
202635072701,running_style,2,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2020101804,リスクテイカー
202635072701,running_style,3,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2022107176,ダンストンローザ
202635072701,running_style,4,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2021102940,ポンドレイディ
202635072701,running_style,5,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2022103900,ウロンブランカ
202635072701,running_style,6,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2021102169,アグリオ
202635072701,running_style,7,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2021107306,ルーナ
202635072701,running_style,8,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2022106864,サクラトップスカイ
202635072701,running_style,9,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2021104249,エンジェルスラップ
202635072701,running_style,10,先,80,64,60,396,600,13%,24%,34%,65%,79%,2022100137,ティルナノーグ
202635072701,running_style,11,差,167,204,217,1609,2197,7%,16%,26%,70%,75%,2021101333,プケッティ
202635072701,jockey,1,山本聡紀,16,6,18,63,103,15%,21%,38%,67%,84%,2022100821,キタノフローラ
202635072701,jockey,2,鈴木祐,19,23,20,148,210,9%,20%,29%,58%,90%,2020101804,リスクテイカー
202635072701,jockey,3,佐々木志音,15,21,24,152,212,7%,16%,28%,86%,84%,2022107176,ダンストンローザ
202635072701,jockey,4,坂井瑛音,4,9,8,98,119,3%,10%,17%,20%,70%,2021102940,ポンドレイディ
202635072701,jockey,5,小林凌,10,17,28,143,198,5%,13%,27%,56%,87%,2022103900,ウロンブランカ
202635072701,jockey,6,大坪慎,10,9,18,106,143,6%,13%,25%,77%,104%,2021102169,アグリオ
202635072701,jockey,7,関本玲花,7,10,20,104,141,4%,12%,26%,116%,76%,2021107306,ルーナ
202635072701,jockey,8,岩本怜,13,19,13,147,192,6%,16%,23%,25%,69%,2022106864,サクラトップスカイ
202635072701,jockey,9,阿部英俊,17,18,19,151,205,8%,17%,26%,32%,72%,2021104249,エンジェルスラップ
202635072701,jockey,10,塚本涼人,11,20,21,184,236,4%,13%,22%,129%,60%,2022100137,ティルナノーグ
202635072701,jockey,11,菅原辰徳,26,17,18,156,217,11%,19%,28%,65%,56%,2021101333,プケッティ
