umaban,race_id,waku,horse_id,horse_name,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,ca_speed_index_category_label,ca_speed_index_win_1st,ca_speed_index_win_2nd,ca_speed_index_win_3rd,ca_speed_index_win_out,ca_speed_index_runs,ca_speed_index_win_rate,ca_speed_index_place2_rate,ca_speed_index_place3_rate,ca_speed_index_win_return_rate,ca_speed_index_place_return_rate,ca_speed_index_horse_id,ca_speed_index_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_others_slot4_label,data_others_slot4_note,data_others_slot4_win_1st,data_others_slot4_win_2nd,data_others_slot4_win_3rd,data_others_slot4_win_out,data_others_slot4_runs,data_others_slot4_win_rate,data_others_slot4_place2_rate,data_others_slot4_place3_rate,data_others_slot4_win_return_rate,data_others_slot4_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,data_baba_water_slot3_label,data_baba_water_slot3_note,data_baba_water_slot3_win_1st,data_baba_water_slot3_win_2nd,data_baba_water_slot3_win_3rd,data_baba_water_slot3_win_out,data_baba_water_slot3_runs,data_baba_water_slot3_win_rate,data_baba_water_slot3_place2_rate,data_baba_water_slot3_place3_rate,data_baba_water_slot3_win_return_rate,data_baba_water_slot3_place_return_rate,data_baba_water_slot4_label,data_baba_water_slot4_note,data_baba_water_slot4_win_1st,data_baba_water_slot4_win_2nd,data_baba_water_slot4_win_3rd,data_baba_water_slot4_win_out,data_baba_water_slot4_runs,data_baba_water_slot4_win_rate,data_baba_water_slot4_place2_rate,data_baba_water_slot4_place3_rate,data_baba_water_slot4_win_return_rate,data_baba_water_slot4_place_return_rate,mark_raw_本紙,mark_raw_田沼,mark_raw_浅野,mark_raw_大石川,mark_raw_CP予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup
1,202603020504,1,2023105842,ロードプレリュード,,,,,2026/07/08(水),美坂,良,師,55.3(15.1);40.2(14.5);25.7(13.1);12.6(12.6),,,一杯,気配平凡,C,,,,,,,,,,,,,,,,,,,,2026.03.28,中山,4,3歳未勝利,,ダ1800,1:55.0,重,16,6,10,木幡巧也,57.0,6-5-5-4,40.3,488,-6,ミリオンヴォイス(0.9),,2026.01.25,中山,18,3歳新馬,,芝2000,2:06.3,良,18,18,14,長浜鴻緒,55.0,8-8-10-11,36.6,494,0,ヤマニンヘルシェ(2.9),,,,,,,,,,,,,,,,,,,,2月4日生まれ,,,,,,,,,,,,,,,,,,,,2023105842,ロードプレリュード,牡3,木幡巧也,68,68,未,未,-,39,68,13.3,6,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202606030102,未勝利,20260328,中山,重,-20,57,1:55.0,40.3,4,先,3,H,牡,3,2023105842,ロードプレリュード,ダノンプレミアム,サンデーサイレンス系,ロードカナロア,ネイティヴダンサー系,牡3,57.0,494(+6),木幡巧,稲垣,13.3,6,1枠,13,9,10,140,172,7%,12%,18%,51%,52%,2023105842,ロードプレリュード,先,95,89,75,335,594,15%,30%,43%,214%,148%,2023105842,ロードプレリュード,木幡巧也,4,0,0,38,42,9%,9%,9%,483%,73%,2023105842,ロードプレリュード,稲垣幸雄,3,1,1,16,21,14%,19%,23%,75%,52%,2023105842,ロードプレリュード,ダノンプレミアム,0,0,0,2,2,0%,0%,0%,0%,0%,2023105842,ロードプレリュード,ロードカナロア,0,2,0,13,15,0%,13%,13%,0%,17%,2023105842,ロードプレリュード,指数偏差値55,10,13,19,168,210,5%,11%,20%,31%,72%,2023105842,ロードプレリュード,福島ダート1700m,2023105842,ロードプレリュード,0,0,0,0,0,0%,0%,0%,0%,0%,ロードプレリュード×調教:C,2023105842,ロードプレリュード,0,0,0,1,1,0%,0%,0%,0%,0%,,,,,,,,,,,,,,木幡巧也×単勝10〜15倍,2023105842,ロードプレリュード,6,6,4,28,44,14%,27%,36%,170%,112%,木幡巧也×稲垣幸雄,2023105842,ロードプレリュード,0,0,0,6,6,0%,0%,0%,0%,0%,木幡巧也×ロードＨＣ,2023105842,ロードプレリュード,0,0,0,1,1,0%,0%,0%,0%,0%,木幡巧也,2023105842,ロードプレリュード,4,9,6,154,173,2%,8%,11%,53%,42%,2023105842,ロードプレリュード,ダート1700m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1600m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1800m,,0,0,0,1,1,0%,0%,0%,0%,0%,全成績,,0,0,0,2,2,0%,0%,0%,0%,0%,2023105842,ロードプレリュード,ダート福島,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,0,0,2,2,0%,0%,0%,0%,0%,2023105842,ロードプレリュード,ダート・良,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・稍重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105842,ロードプレリュード,3ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,未勝利,,0,0,0,1,1,0%,0%,0%,0%,0%,57kg,,0,0,0,1,1,0%,0%,0%,0%,0%,馬体重,連対時馬体重kg～kg,,,,,,,,,,,2023105842,ロードプレリュード,〜10,,0,0,0,1,1,0%,0%,0%,0%,0%,10〜12,,0,0,0,0,0,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,☆,△,▲,△,,☆,,,4,28.57,2.84,2
2,202603020504,2,2023101659,エビスディアーナ,,,,,2026/07/08(水),美Ｗ,良,小崎,88.8(18.0);70.8(16.8);54.0(15.7);38.3(26.3);12.0(12.0),,7,馬也,変わらず,C,2026.06.21,函館,16,3歳未勝利,,芝1200,1:10.1,良,16,5,16,古川奈穂,53.0,12-13,36.0,432,+6,ファインコンダクト(1.8),,2026.04.18,中山,13,3歳未勝利,,ダ1200,1:15.0,良,15,1,11,ディー,55.0,13-13,38.2,426,-2,クアロアランチ(2.9),,2026.01.24,中山,9,3歳新馬,,ダ1200,1:16.0,良,16,15,3,戸崎圭太,55.0,6-6,39.5,428,0,サマーゲール(1.8),,,,,,,,,,,,,,,,,,,,5月7日生まれ,,,,,,,,,,,,,,,,,,,,2023101659,エビスディアーナ,牝3,江田照男,38,35,未,未,31,38,68,286.5,13,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023101659,エビスディアーナ,マジェスティックウォリアー,ナスルーラ系,Chief Seattle,ナスルーラ系,牝3,55.0,436(+4),江田照,加藤征,286.5,13,2枠,22,20,28,250,320,6%,13%,21%,104%,91%,2023101659,エビスディアーナ,差,24,44,75,814,957,2%,7%,14%,27%,69%,2023101659,エビスディアーナ,江田照男,0,1,0,27,28,0%,3%,3%,0%,5%,2023101659,エビスディアーナ,加藤征弘,1,1,2,18,22,4%,9%,18%,33%,58%,2023101659,エビスディアーナ,マジェスティックウォリアー,4,4,5,41,54,7%,14%,24%,88%,71%,2023101659,エビスディアーナ,Chief Seattle,0,0,0,0,0,0%,0%,0%,0%,0%,2023101659,エビスディアーナ,指数偏差値35,2,2,0,43,47,4%,9%,9%,48%,33%,2023101659,エビスディアーナ,福島ダート1700m,2023101659,エビスディアーナ,0,0,0,0,0,0%,0%,0%,0%,0%,エビスディアーナ×調教:C,2023101659,エビスディアーナ,0,0,0,1,1,0%,0%,0%,0%,0%,,,,,,,,,,,,,,江田照男×単勝50〜100倍,2023101659,エビスディアーナ,0,2,0,52,54,0%,4%,4%,0%,43%,江田照男×加藤征弘,2023101659,エビスディアーナ,0,0,0,4,4,0%,0%,0%,0%,0%,江田照男×加藤晃央,2023101659,エビスディアーナ,-,-,-,-,-,-,-,-,-,-,江田照男←古川奈穂,2023101659,エビスディアーナ,-,-,-,-,-,-,-,-,-,-,2023101659,エビスディアーナ,ダート1700m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1600m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1800m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,0,0,3,3,0%,0%,0%,0%,0%,2023101659,エビスディアーナ,ダート福島,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,0,0,3,3,0%,0%,0%,0%,0%,2023101659,エビスディアーナ,ダート・良,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート・稍重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023101659,エビスディアーナ,中2週,,0,0,0,0,0,0%,0%,0%,0%,0%,未勝利,,0,0,0,2,2,0%,0%,0%,0%,0%,55kg,,0,0,0,2,2,0%,0%,0%,0%,0%,馬体重,連対時馬体重kg～kg,,,,,,,,,,,2023101659,エビスディアーナ,〜10,,0,0,0,1,1,0%,0%,0%,0%,0%,10〜12,,0,0,0,1,1,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,★,9,55.02,5.47,1
3,202603020504,2,2023107440,パワポケウォーズ,,,,,2026/07/08(水),美Ｗ,良,助手,86.8(18.6);68.2(14.9);53.3(14.7);38.6(26.9);11.7(11.7),,9,仕掛,気配平凡,C,,,,,,,,,,,,,,,,,,,,2026.04.11,中山,10,3歳未勝利,,ダ1800,1:57.1,重,13,6,11,佐藤翔馬,54.0,12-12-11-11,40.7,428,-2,アチーヴァー(2.5),,2026.03.29,中山,6,3歳未勝利,,ダ1800,1:57.2,稍,15,2,13,佐藤翔馬,54.0,11-12-12-11,41.2,430,0,ジェネラスキング(2.5),,2026.01.17,中山,11,3歳未勝利,,ダ1800,1:58.9,良,16,11,11,小林凌大,57.0,14-14-14-13,41.1,430,+2,ウリズンベー(3.4),,2025.12.28,中山,11,2歳未勝利,,ダ1800,1:59.0,良,16,4,9,小林凌大,56.0,3-3-4-4,41.5,428,+2,タイセツナヒ(2.1),,2023107440,パワポケウォーズ,牡3,佐藤翔馬,65,53,未,未,50,55,52,412.3,15,54.0,,,,,,,,,,,,,,,,202505040401,未勝利,20251012,東京,良,-8,53,1:40.3,38.4,7,差,6,H,牡,2,,,,,,,,,,,,,,,,202509050302,未勝利,20251213,阪神,良,-6,56,1:56.2,38.9,4,差,2,S,牡,2,2023107440,パワポケウォーズ,リアルスティール,サンデーサイレンス系,スクリーンヒーロー,ターントゥ系,牡3,54.0,422(-6),佐藤,大和田,412.3,15,2枠,22,20,28,250,320,6%,13%,21%,104%,91%,2023107440,パワポケウォーズ,追,4,4,6,739,753,0%,1%,1%,11%,8%,2023107440,パワポケウォーズ,佐藤翔馬,0,1,0,18,19,0%,5%,5%,0%,15%,2023107440,パワポケウォーズ,大和田成,1,2,1,28,32,3%,9%,12%,10%,84%,2023107440,パワポケウォーズ,リアルスティール,4,5,2,28,39,10%,23%,28%,55%,50%,2023107440,パワポケウォーズ,スクリーンヒーロー,0,0,1,6,7,0%,0%,14%,0%,47%,2023107440,パワポケウォーズ,指数偏差値55,10,13,19,168,210,5%,11%,20%,31%,72%,2023107440,パワポケウォーズ,福島ダート1700m,2023107440,パワポケウォーズ,0,0,0,0,0,0%,0%,0%,0%,0%,パワポケウォーズ×調教:C,2023107440,パワポケウォーズ,0,0,0,7,7,0%,0%,0%,0%,0%,,,,,,,,,,,,,,佐藤翔馬×単勝万馬券,2023107440,パワポケウォーズ,0,0,4,161,165,0%,0%,2%,0%,48%,佐藤翔馬×大和田成,2023107440,パワポケウォーズ,0,0,0,3,3,0%,0%,0%,0%,0%,佐藤翔馬×柳原達也,2023107440,パワポケウォーズ,0,0,0,2,2,0%,0%,0%,0%,0%,佐藤翔馬,2023107440,パワポケウォーズ,1,2,0,54,57,2%,5%,5%,7%,32%,2023107440,パワポケウォーズ,ダート1700m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1600m,,0,0,0,3,3,0%,0%,0%,0%,0%,ダート1800m,,0,0,0,6,6,0%,0%,0%,0%,0%,全成績,,0,0,0,10,10,0%,0%,0%,0%,0%,2023107440,パワポケウォーズ,ダート福島,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,6,6,0%,0%,0%,0%,0%,ダート・左,,0,0,0,3,3,0%,0%,0%,0%,0%,全成績,,0,0,0,10,10,0%,0%,0%,0%,0%,2023107440,パワポケウォーズ,ダート・良,,0,0,0,6,6,0%,0%,0%,0%,0%,ダート・稍重,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート・重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023107440,パワポケウォーズ,3ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,未勝利,,0,0,0,9,9,0%,0%,0%,0%,0%,54kg,,0,0,0,2,2,0%,0%,0%,0%,0%,馬体重,連対時馬体重kg～kg,,,,,,,,,,,2023107440,パワポケウォーズ,〜10,,0,0,0,7,7,0%,0%,0%,0%,0%,10〜12,,0,0,0,2,2,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,★,11,58.95,5.86,2
