umaban,race_id,waku,horse_id,horse_name,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,ca_speed_index_category_label,ca_speed_index_win_1st,ca_speed_index_win_2nd,ca_speed_index_win_3rd,ca_speed_index_win_out,ca_speed_index_runs,ca_speed_index_win_rate,ca_speed_index_place2_rate,ca_speed_index_place3_rate,ca_speed_index_win_return_rate,ca_speed_index_place_return_rate,ca_speed_index_horse_id,ca_speed_index_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_others_slot4_label,data_others_slot4_note,data_others_slot4_win_1st,data_others_slot4_win_2nd,data_others_slot4_win_3rd,data_others_slot4_win_out,data_others_slot4_runs,data_others_slot4_win_rate,data_others_slot4_place2_rate,data_others_slot4_place3_rate,data_others_slot4_win_return_rate,data_others_slot4_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,data_baba_water_slot3_label,data_baba_water_slot3_note,data_baba_water_slot3_win_1st,data_baba_water_slot3_win_2nd,data_baba_water_slot3_win_3rd,data_baba_water_slot3_win_out,data_baba_water_slot3_runs,data_baba_water_slot3_win_rate,data_baba_water_slot3_place2_rate,data_baba_water_slot3_place3_rate,data_baba_water_slot3_win_return_rate,data_baba_water_slot3_place_return_rate,data_baba_water_slot4_label,data_baba_water_slot4_note,data_baba_water_slot4_win_1st,data_baba_water_slot4_win_2nd,data_baba_water_slot4_win_3rd,data_baba_water_slot4_win_out,data_baba_water_slot4_runs,data_baba_water_slot4_win_rate,data_baba_water_slot4_place2_rate,data_baba_water_slot4_place3_rate,data_baba_water_slot4_win_return_rate,data_baba_water_slot4_place_return_rate,mark_raw_本紙,mark_raw_大石川,mark_raw_CP予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths,race_pace_label
1,202601010704,1,2023106733,ザンテソーロ,,,,,2026/08/12(水),札ダ,良,助手,67.1(14.5);52.6(13.7);38.9(26.2);12.7(12.7),,3,馬也,一歩前進,B,2026.07.18,函館,4,3歳未勝利,,ダ2400,2:35.8,良,12,2,4,横山武史,57.0,1-1-1-1,41.6,466,+10,リバーソニック(0.8),,2026.06.21,東京,5,3歳未勝利,,ダ2100,2:11.5,不,16,3,3,荻野極,57.0,8-7-9-8,36.6,456,0,アスパラゴ(0.3),,2026.06.14,東京,2,3歳未勝利,,ダ2100,2:13.3,稍,16,6,6,菊沢一樹,57.0,13-11-10-10,38.0,456,+6,モデレートゲイル(0.8),,2026.05.24,新潟,4,3歳未勝利,,ダ1800,1:55.5,稍,10,5,5,菊沢一樹,57.0,6-5-5-5,40.8,450,-4,アイビーチーキー(1.2),,2026.05.09,東京,7,3歳未勝利,,ダ1600,1:39.7,良,16,1,11,木幡巧也,57.0,5-5,37.5,454,+4,アンシュウマト(1.2),,2023106733,ザンテソーロ,牡3,横山武史,79,72,75,未,70,79,75,4.5,3,57.0,,,,,,,,,,,,,,,,202605030603,未勝利,20260621,東京,不,-24,57,2:11.5,36.6,5,差,2,M,牡,3,202602011103,未勝利,20260718,函館,良,-20,57,2:35.8,41.6,4,逃,2,H,牡,3,,,,,,,,,,,,,,,,2023106733,ザンテソーロ,オルフェーヴル,サンデーサイレンス系,ルーラーシップ,ネイティヴダンサー系,牡3,57.0,466(0),横山武,畠山,4.5,3,1枠,0,0,0,5,5,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,先,2,4,1,8,15,13%,40%,46%,35%,93%,2023106733,ザンテソーロ,横山武史,0,0,0,1,1,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,畠山,0,0,0,0,0,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,オルフェーヴル,0,0,0,1,1,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,ルーラーシップ,0,0,0,0,0,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,指数偏差値60,23,18,19,110,170,14%,24%,35%,98%,81%,2023106733,ザンテソーロ,札幌ダート2400m,2023106733,ザンテソーロ,0,0,0,0,0,0%,0%,0%,0%,0%,ザンテソーロ×調教:B,2023106733,ザンテソーロ,0,1,0,1,2,0%,50%,50%,0%,200%,,,,,,,,,,,,,,横山武史×単勝5〜7倍,2023106733,ザンテソーロ,11,15,16,60,102,11%,26%,41%,64%,79%,横山武史×畠山吉宏,2023106733,ザンテソーロ,0,0,0,6,6,0%,0%,0%,0%,0%,横山武史×了徳寺健二,2023106733,ザンテソーロ,0,1,1,5,7,0%,14%,29%,0%,51%,横山武史,2023106733,ザンテソーロ,32,34,19,154,239,13%,28%,36%,53%,61%,2023106733,ザンテソーロ,ダート2400m,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート2100m,,0,1,0,1,2,0%,50%,50%,0%,200%,ダート2500m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,1,0,8,9,0%,11.1%,11.1%,0%,44.4%,2023106733,ザンテソーロ,ダート札幌,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,4,4,0%,0%,0%,0%,0%,ダート・左,,0,1,0,4,5,0%,20%,20%,0%,80%,全成績,,0,1,0,8,9,0%,11.1%,11.1%,0%,44.4%,2023106733,ザンテソーロ,ダート・良,,0,0,0,5,5,0%,0%,0%,0%,0%,ダート・稍重,,0,1,0,2,3,0%,33.3%,33.3%,0%,133.3%,ダート・重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,1,1,0%,0%,0%,0%,0%,2023106733,ザンテソーロ,中3週,,0,0,0,1,1,0%,0%,0%,0%,0%,未勝利,,0,1,0,7,8,0%,12.5%,12.5%,0%,50%,57kg,,0,1,0,7,8,0%,12.5%,12.5%,0%,50%,馬体重,連対時馬体重456kg～456kg,,,,,,,,,,,2023106733,ザンテソーロ,〜10,,0,0,0,6,6,0%,0%,0%,0%,0%,10〜12,,0,1,0,2,3,0%,33.3%,33.3%,0%,133.3%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,,▲,○,,○,▲,2,18.26,1.82,3,2,22.99,2.29,H
2,202601010704,2,2023102187,シエルブリエ,,,,,2026/08/12(水),札ダ,良,助手,69.6(14.7);54.9(13.9);41.0(27.5);13.5(13.5),,7,馬也,気配平凡,C,2026.06.07,阪神,7,3歳未勝利,,ダ1800,1:56.0,良,16,8,15,渡辺竜也,57.0,7-9-11-11,38.4,520,+8,ロードヴェリタス(1.8),,,,,,,,,,,,,,,,,,,,,2026.02.07,京都,7,3歳未勝利,,ダ1800,1:57.3,良,10,7,6,高杉吏麒,57.0,8-9-9-7,40.8,512,0,キリオス(2.0),,2026.01.31,京都,13,3歳新馬,,芝2000,2:05.6,良,15,5,14,酒井学,57.0,11-11-13-13,35.6,512,0,バリオス(2.2),,,,,,,,,,,,,,,,,,,,,2023102187,シエルブリエ,牡3,河原田菜々,59,52,未,未,34,44,59,49.2,9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102187,シエルブリエ,アルアイン,サンデーサイレンス系,Tiznow,その他,牡3,53.0,522(+2),河原田,浜田,49.2,9,2枠,0,2,1,2,5,0%,40%,60%,0%,94%,2023102187,シエルブリエ,差,0,1,2,14,17,0%,5%,17%,0%,102%,2023102187,シエルブリエ,河原田菜々,0,0,0,0,0,0%,0%,0%,0%,0%,2023102187,シエルブリエ,浜田,0,0,0,0,0,0%,0%,0%,0%,0%,2023102187,シエルブリエ,アルアイン,0,0,0,1,1,0%,0%,0%,0%,0%,2023102187,シエルブリエ,Tiznow,0,0,0,0,0,0%,0%,0%,0%,0%,2023102187,シエルブリエ,指数偏差値45,3,4,1,90,98,3%,7%,8%,123%,68%,2023102187,シエルブリエ,札幌ダート2400m,2023102187,シエルブリエ,0,0,0,0,0,0%,0%,0%,0%,0%,シエルブリエ×調教:C,2023102187,シエルブリエ,0,0,0,3,3,0%,0%,0%,0%,0%,,,,,,,,,,,,,,河原田菜々×単勝20〜30倍,2023102187,シエルブリエ,0,2,1,17,20,0%,10%,15%,0%,81%,河原田菜々×浜田多実雄,2023102187,シエルブリエ,0,0,0,1,1,0%,0%,0%,0%,0%,河原田菜々×宮田直也,2023102187,シエルブリエ,-,-,-,-,-,-,-,-,-,-,河原田菜々←渡辺竜也,2023102187,シエルブリエ,0,0,0,1,1,0%,0%,0%,0%,0%,2023102187,シエルブリエ,ダート2400m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート2100m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート2500m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,0,0,3,3,0%,0%,0%,0%,0%,2023102187,シエルブリエ,ダート札幌,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,0,0,3,3,0%,0%,0%,0%,0%,2023102187,シエルブリエ,ダート・良,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート・稍重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102187,シエルブリエ,1ヶ月,,0,0,0,0,0,0%,0%,0%,0%,0%,未勝利,,0,0,0,2,2,0%,0%,0%,0%,0%,53kg,,0,0,0,0,0,0%,0%,0%,0%,0%,馬体重,連対時馬体重kg～kg,,,,,,,,,,,2023102187,シエルブリエ,〜10,,0,0,0,1,1,0%,0%,0%,0%,0%,10〜12,,0,0,0,1,1,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,◎,,,◎,,,11,78.6,7.81,1,8,64.97,6.46,H
3,202601010704,3,2023105444,ポップアップ,,,,,2026/08/12(水),札ダ,良,助手,73.0(16.3);56.7(15.0);41.7(28.5);13.2(13.2),,9,一杯,実戦向き,C,2026.07.18,函館,3,3歳未勝利,,ダ2400,2:35.7,良,12,11,1,佐々木大,57.0,5-6-5-5,41.0,474,-6,リバーソニック(0.7),,2026.06.21,函館,2,3歳未勝利,,ダ2400,2:36.9,良,11,2,2,佐々木大,57.0,3-3-6-5,40.1,480,+8,ハイドパーク(0.2),,2026.05.03,京都,5,3歳未勝利,,ダ1900,2:00.8,稍,12,5,7,吉村誠之,57.0,8-8-7-7,38.1,472,-6,メイショウサッソウ(0.6),,2026.04.18,阪神,9,3歳未勝利,,ダ2000,2:08.2,良,15,4,8,高杉吏麒,57.0,9-11-10-14,38.3,478,-6,フィサブロス(1.2),,2026.03.07,阪神,2,3歳未勝利,,ダ2000,2:09.1,稍,13,11,12,高杉吏麒,57.0,8-9-10-9,38.2,484,-4,テンマジックアワー(0.8),,2023105444,ポップアップ,セ3,佐々木大輔,76,72,76,未,75,70,76,3.7,2,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202602011103,未勝利,20260718,函館,良,-20,57,2:35.7,41,3,差,8,H,セ,3,,,,,,,,,,,,,,,,2023105444,ポップアップ,ロジャーバローズ,サンデーサイレンス系,ルーラーシップ,ネイティヴダンサー系,セ3,57.0,472(-2),佐々木,寺島,3.7,2,3枠,0,0,0,5,5,0%,0%,0%,0%,0%,2023105444,ポップアップ,差,0,1,2,14,17,0%,5%,17%,0%,102%,2023105444,ポップアップ,佐々木大輔,1,0,0,2,3,33%,33%,33%,120%,50%,2023105444,ポップアップ,寺島良,0,1,0,0,1,0%,100%,100%,0%,110%,2023105444,ポップアップ,ロジャーバローズ,0,0,0,2,2,0%,0%,0%,0%,0%,2023105444,ポップアップ,ルーラーシップ,0,0,0,0,0,0%,0%,0%,0%,0%,2023105444,ポップアップ,指数偏差値60,23,18,19,110,170,14%,24%,35%,98%,81%,2023105444,ポップアップ,札幌ダート2400m,2023105444,ポップアップ,0,0,0,0,0,0%,0%,0%,0%,0%,ポップアップ×調教:C,2023105444,ポップアップ,0,1,0,2,3,0%,33%,33%,0%,53%,,,,,,,,,,,,,,佐々木大輔×単勝5〜7倍,2023105444,ポップアップ,8,10,9,38,65,12%,28%,42%,75%,80%,佐々木大輔×寺島良,2023105444,ポップアップ,0,1,2,2,5,0%,20%,60%,0%,104%,佐々木大輔×石川達絵,2023105444,ポップアップ,0,1,1,1,3,0%,33%,67%,0%,97%,佐々木大輔,2023105444,ポップアップ,21,26,15,121,183,12%,26%,34%,73%,83%,2023105444,ポップアップ,ダート2400m,,0,1,1,0,2,0%,50%,100%,0%,145%,ダート2100m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート2500m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,2,1,4,7,0%,28.6%,42.9%,0%,574.3%,2023105444,ポップアップ,ダート札幌,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,2,1,3,6,0%,33.3%,50%,0%,670%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,0,2,1,4,7,0%,28.6%,42.9%,0%,574.3%,2023105444,ポップアップ,ダート・良,,0,1,1,2,4,0%,25%,50%,0%,72.5%,ダート・稍重,,0,1,0,1,2,0%,50%,50%,0%,1865%,ダート・重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105444,ポップアップ,中3週,,0,0,1,0,1,0%,0%,100%,0%,130%,未勝利,,0,2,1,3,6,0%,33.3%,50%,0%,670%,57kg,,0,2,1,3,6,0%,33.3%,50%,0%,670%,馬体重,連対時馬体重480kg～484kg,,,,,,,,,,,2023105444,ポップアップ,〜10,,0,2,1,1,4,0%,50%,75%,0%,1005%,10〜12,,0,0,0,2,2,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,○,○,△,○,△,○,8,68.71,6.83,3,7,60.58,6.02,H
