umaban,race_id,waku,horse_id,horse_name,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,ca_speed_index_category_label,ca_speed_index_win_1st,ca_speed_index_win_2nd,ca_speed_index_win_3rd,ca_speed_index_win_out,ca_speed_index_runs,ca_speed_index_win_rate,ca_speed_index_place2_rate,ca_speed_index_place3_rate,ca_speed_index_win_return_rate,ca_speed_index_place_return_rate,ca_speed_index_horse_id,ca_speed_index_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_others_slot4_label,data_others_slot4_note,data_others_slot4_win_1st,data_others_slot4_win_2nd,data_others_slot4_win_3rd,data_others_slot4_win_out,data_others_slot4_runs,data_others_slot4_win_rate,data_others_slot4_place2_rate,data_others_slot4_place3_rate,data_others_slot4_win_return_rate,data_others_slot4_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,data_baba_water_slot3_label,data_baba_water_slot3_note,data_baba_water_slot3_win_1st,data_baba_water_slot3_win_2nd,data_baba_water_slot3_win_3rd,data_baba_water_slot3_win_out,data_baba_water_slot3_runs,data_baba_water_slot3_win_rate,data_baba_water_slot3_place2_rate,data_baba_water_slot3_place3_rate,data_baba_water_slot3_win_return_rate,data_baba_water_slot3_place_return_rate,data_baba_water_slot4_label,data_baba_water_slot4_note,data_baba_water_slot4_win_1st,data_baba_water_slot4_win_2nd,data_baba_water_slot4_win_3rd,data_baba_water_slot4_win_out,data_baba_water_slot4_runs,data_baba_water_slot4_win_rate,data_baba_water_slot4_place2_rate,data_baba_water_slot4_place3_rate,data_baba_water_slot4_win_return_rate,data_baba_water_slot4_place_return_rate,mark_raw_本紙,mark_raw_大石川,mark_raw_CP予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths,race_pace_label
1,202601020107,1,2022100660,ロードヴァルカン,,,,,2026/08/19(水),札芝,良,助手,69.4(15.9);53.5(15.9);37.6(26.1);11.5(11.5),,7,馬也,迫力十分,B,2026.08.08,札幌,3,3歳以上1勝クラス,,ダ1000,0:59.9,稍,12,4,5,岩田望来,58.0,3-3,36.7,468,+4,ランドスター(0.3),,2026.07.26,札幌,3,3歳以上1勝クラス,,ダ1000,0:59.5,良,7,4,3,横山和生,58.0,3-3,35.6,464,-4,ナムラモモ(0.6),,2026.04.18,阪神,8,4歳以上1勝クラス,,ダ1200,1:12.6,良,15,12,1,坂井瑠星,58.0,3-3,37.8,468,0,インディゴアスール(1.2),,2026.03.21,阪神,4,4歳以上1勝クラス,,ダ1200,1:12.6,良,15,7,1,坂井瑠星,58.0,2-2,36.7,468,+10,タイセイディアマン(0.4),,2026.01.25,京都,2,4歳以上1勝クラス,,ダ1200,1:13.0,良,15,5,1,坂井瑠星,58.0,1-1,36.4,458,-4,ダノンモンテローザ(0.2),,2022100660,ロードヴァルカン,牡4,岩田望来,93,75,77,77,76,77,70,6.8,4,58.0,202601010207,１勝クラス,20260726,札幌,良,-8,58,0:59.5,35.6,3,先,4,M,牡,4,202601010207,１勝クラス,20260726,札幌,良,-8,58,0:59.5,35.6,3,先,4,M,牡,4,202508030512,１勝クラス,20251013,京都,良,-8,57,1:11.4,36.1,2,先,5,M,牡,3,,,,,,,,,,,,,,,,2022100660,ロードヴァルカン,ロードカナロア,ネイティヴダンサー系,ブライアンズタイム,ターントゥ系,牡4,58.0,,岩田望,中村,6.0,4,1枠,2,4,4,39,49,4%,12%,20%,42%,71%,2022100660,ロードヴァルカン,先,27,23,24,97,171,15%,29%,43%,99%,93%,2022100660,ロードヴァルカン,岩田望来,0,0,2,2,4,0%,0%,50%,0%,115%,2022100660,ロードヴァルカン,中村直也,0,0,2,2,4,0%,0%,50%,0%,70%,2022100660,ロードヴァルカン,ロードカナロア,2,2,6,9,19,10%,21%,52%,56%,105%,2022100660,ロードヴァルカン,ブライアンズタイム,0,0,2,6,8,0%,0%,25%,0%,35%,2022100660,ロードヴァルカン,指数偏差値65,4,2,10,32,48,8%,13%,33%,20%,90%,2022100660,ロードヴァルカン,札幌ダート1000m,2022100660,ロードヴァルカン,0,0,2,0,2,0%,0%,50%,0%,140%,ロードヴァルカン×調教:B,2022100660,ロードヴァルカン,1,3,1,8,13,8%,31%,39%,12%,54%,,,,,,,,,,,,,,岩田望来×単勝7〜10倍,2022100660,ロードヴァルカン,12,15,19,63,109,11%,25%,42%,87%,102%,岩田望来×中村直也,2022100660,ロードヴァルカン,8,8,3,19,38,21%,42%,50%,145%,90%,岩田望来×ロードＨＣ,2022100660,ロードヴァルカン,1,2,3,4,10,10%,30%,60%,40%,114%,岩田望来,2022100660,ロードヴァルカン,35,28,27,89,179,20%,35%,50%,72%,82%,2022100660,ロードヴァルカン,ダート1000m,,0,0,2,1,3,0%,0%,33.3%,0%,93.3%,ダート1200m,,1,5,2,4,12,8.3%,50%,66.7%,13.3%,177.5%,ダート1400m,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,1,5,4,8,18,5.6%,33.3%,50%,8.9%,133.9%,2022100660,ロードヴァルカン,ダート札幌,,0,0,2,0,2,0%,0%,50%,0%,140%,ダート・右,,1,5,4,6,16,6.2%,37.5%,56.2%,10%,150.6%,ダート・左,,0,0,0,0,0,0%,0%,0%,0%,0%,全成績,,1,5,4,8,18,5.6%,33.3%,50%,8.9%,133.9%,2022100660,ロードヴァルカン,ダート・良,,1,5,3,6,15,6.7%,40%,53.3%,10.7%,142%,ダート・稍重,,0,0,1,0,1,0%,0%,100%,0%,280%,ダート・重,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・不良,,0,0,0,0,0,0%,0%,0%,0%,0%,2022100660,ロードヴァルカン,中1週,,1,2,1,1,5,20%,60%,80%,32%,242%,１勝クラス,,0,4,3,5,12,0%,33.3%,50%,0%,162.5%,58kg,,0,2,2,2,6,0%,33.3%,50%,0%,86.7%,馬体重,連対時馬体重452kg～464kg,,,,,,,,,,,2022100660,ロードヴァルカン,〜10,,1,1,3,5,10,10%,20%,50%,16%,159%,10〜12,,0,4,1,1,6,0%,66.7%,83.3%,0%,136.7%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,☆,△,○,☆,○,△,2,10.83,1.08,2,2,11.0,1.09,H
2,202601020107,2,2017104266,カップッチョ,,,,,2026/08/19(水),札ダ,良,黛,57.6(14.6);43.0(28.9);14.1(14.1),,6,馬也,上積無し,C,2026.08.08,札幌,7,3歳以上1勝クラス,,ダ1000,1:01.1,稍,12,8,11,黛弘人,58.0,9-9,36.8,496,+8,ランドスター(1.5),,2026.07.05,函館,7,3歳以上1勝クラス,,ダ1000,1:00.1,良,9,9,8,黛弘人,58.0,8-7,35.9,488,-10,キャリーグレイス(1.5),,2026.06.20,函館,10,3歳以上1勝クラス,,ダ1000,1:00.5,良,12,8,12,遠藤汰月,55.0,10-10,36.3,498,-10,クロナ(2.2),,2026.02.15,小倉,12,4歳以上1勝クラス,,ダ1000,1:00.1,稍,14,8,14,黛弘人,58.0,12-11,35.6,508,0,ハヤテノツバサ(3.0),,2026.01.25,小倉,6,4歳以上1勝クラス,,ダ1000,1:00.1,良,14,7,13,黛弘人,58.0,13-11,35.6,508,+4,ララアヴリル(1.2),,2017104266,カップッチョ,牡9,古川吉洋,78,57,85,85,52,58,49,81.6,10,58.0,202501010206,１勝クラス,20250727,札幌,不,-17,58,0:58.9,35,8,差,3,M,牡,8,202410010403,１勝クラス,20240121,小倉,重,-18,58,0:58.0,34.6,4,差,3,M,牡,7,202104050209,１勝クラス,20211010,新潟,良,-11,57,1:11.2,36.7,5,先,3,H,牡,4,202205030312,１勝クラス,20220611,東京,良,-19,57,1:25.5,37.4,12,追,1,H,牡,5,2017104266,カップッチョ,ジョーカプチーノ,サンデーサイレンス系,ウイニングチケット,ナスルーラ系,牡9,58.0,,古川吉,佐藤吉,89.6,10,2枠,3,5,4,36,48,6%,16%,25%,26%,88%,2017104266,カップッチョ,差,3,16,16,128,163,1%,11%,21%,10%,70%,2017104266,カップッチョ,古川吉洋,1,0,4,15,20,5%,5%,25%,27%,76%,2017104266,カップッチョ,佐藤吉勝,0,0,0,2,2,0%,0%,0%,0%,0%,2017104266,カップッチョ,ジョーカプチーノ,0,0,1,5,6,0%,0%,16%,0%,78%,2017104266,カップッチョ,ウイニングチケット,0,0,1,5,6,0%,0%,16%,0%,78%,2017104266,カップッチョ,指数偏差値50,5,8,8,72,93,5%,14%,23%,52%,61%,2017104266,カップッチョ,札幌ダート1000m,2017104266,カップッチョ,0,0,1,6,7,0%,0%,14%,0%,67%,カップッチョ×調教:C,2017104266,カップッチョ,0,0,1,20,21,0%,0%,5%,0%,22%,,,,,,,,,,,,,,古川吉洋×単勝50〜100倍,2017104266,カップッチョ,0,1,0,60,61,0%,2%,2%,0%,13%,古川吉洋×佐藤吉勝,2017104266,カップッチョ,0,0,0,2,2,0%,0%,0%,0%,0%,古川吉洋×ミルＦ,2017104266,カップッチョ,0,0,1,2,3,0%,0%,33%,0%,97%,古川吉洋←黛弘人,2017104266,カップッチョ,0,0,0,2,2,0%,0%,0%,0%,0%,2017104266,カップッチョ,ダート1000m,,0,0,2,20,22,0%,0%,9.1%,0%,40%,ダート1200m,,0,0,2,26,28,0%,0%,7.1%,0%,77.1%,ダート1400m,,0,0,0,2,2,0%,0%,0%,0%,0%,全成績,,1,0,5,79,85,1.2%,1.2%,7.1%,40.5%,59.9%,2017104266,カップッチョ,ダート札幌,,0,0,1,7,8,0%,0%,12.5%,0%,58.8%,ダート・右,,0,0,3,44,47,0%,0%,6.4%,0%,34.3%,ダート・左,,0,0,1,14,15,0%,0%,6.7%,0%,95.3%,全成績,,1,0,5,79,85,1.2%,1.2%,7.1%,40.5%,59.9%,2017104266,カップッチョ,ダート・良,,0,0,3,39,42,0%,0%,7.1%,0%,62.6%,ダート・稍重,,0,0,0,10,10,0%,0%,0%,0%,0%,ダート・重,,0,0,0,7,7,0%,0%,0%,0%,0%,ダート・不良,,0,0,1,2,3,0%,0%,33.3%,0%,136.7%,2017104266,カップッチョ,中1週,,0,0,3,20,23,0%,0%,13%,0%,112.2%,１勝クラス,,0,0,5,72,77,0%,0%,6.5%,0%,61.6%,58kg,,0,0,2,32,34,0%,0%,5.9%,0%,25.9%,馬体重,連対時馬体重438kg～438kg,,,,,,,,,,,2017104266,カップッチョ,〜10,,0,0,4,50,54,0%,0%,7.4%,0%,56.3%,10〜12,,0,0,0,8,8,0%,0%,0%,0%,0%,12〜14,,0,0,0,0,0,0%,0%,0%,0%,0%,14〜,,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,★,12,100.0,9.94,2,12,100.0,9.94,H
