race_id,bet_type,rank,combination,payout,popularity
202306050901,単勝,1,10,200,1
202306050901,複勝,1,10,110,1
202306050901,複勝,2,5,140,4
202306050901,複勝,3,16,120,2
202306050901,枠連,1,3-5,460,2
202306050901,馬連,1,5-10,590,3
202306050901,ワイド,1,5-10,260,3
202306050901,ワイド,2,10-16,200,1
202306050901,ワイド,3,5-16,430,6
202306050901,馬単,1,10-5,920,3
202306050901,3連複,1,5-10-16,750,2
202306050901,3連単,1,10-5-16,3200,6
202306050902,単勝,1,13,1330,5
202306050902,複勝,1,13,260,5
202306050902,複勝,2,10,140,2
202306050902,複勝,3,4,110,1
202306050902,枠連,1,5-7,2220,9
202306050902,馬連,1,10-13,1980,7
202306050902,ワイド,1,10-13,570,6
202306050902,ワイド,2,4-13,560,5
202306050902,ワイド,3,4-10,240,1
202306050902,馬単,1,13-10,4940,17
202306050902,3連複,1,4-10-13,1210,2
202306050902,3連単,1,13-10-4,12850,33
202306050903,単勝,1,2,340,3
202306050903,複勝,1,2,150,3
202306050903,複勝,2,13,350,5
202306050903,複勝,3,6,310,4
202306050903,枠連,1,1-7,2740,8
202306050903,馬連,1,2-13,2820,6
202306050903,ワイド,1,2-13,870,8
202306050903,ワイド,2,2-6,820,5
202306050903,ワイド,3,6-13,3040,24
202306050903,馬単,1,2-13,4400,10
202306050903,3連複,1,2-6-13,9760,23
202306050903,3連単,1,2-13-6,44950,103
202306050904,単勝,1,13,1340,6
202306050904,複勝,1,13,250,6
202306050904,複勝,2,11,210,4
202306050904,複勝,3,8,130,1
202306050904,枠連,1,6-7,4740,16
202306050904,馬連,1,11-13,4600,18
202306050904,ワイド,1,11-13,1310,20
202306050904,ワイド,2,8-13,470,4
202306050904,ワイド,3,8-11,400,3
202306050904,馬単,1,13-11,10640,39
202306050904,3連複,1,8-11-13,3390,14
202306050904,3連単,1,13-11-8,40180,123
202306050905,単勝,1,7,170,1
202306050905,複勝,1,7,110,1
202306050905,複勝,2,8,190,4
202306050905,複勝,3,3,540,9
202306050905,枠連,1,4-5,540,2
202306050905,馬連,1,7-8,640,3
202306050905,ワイド,1,7-8,280,1
202306050905,ワイド,2,3-7,1420,13
202306050905,ワイド,3,3-8,3600,29
202306050905,馬単,1,7-8,930,3
202306050905,3連複,1,3-7-8,6810,21
202306050905,3連単,1,7-8-3,20110,51
202306050906,単勝,1,5,1870,8
202306050906,複勝,1,5,370,7
202306050906,複勝,2,9,160,1
202306050906,複勝,3,7,260,4
202306050906,枠連,1,3-5,3180,12
202306050906,馬連,1,5-9,3200,11
202306050906,ワイド,1,5-9,1280,13
202306050906,ワイド,2,5-7,2250,27
202306050906,ワイド,3,7-9,800,5
202306050906,馬単,1,5-9,9230,34
202306050906,3連複,1,5-7-9,10170,30
202306050906,3連単,1,5-9-7,85670,277
202306050907,単勝,1,10,320,2
202306050907,複勝,1,10,150,1
202306050907,複勝,2,14,330,7
202306050907,複勝,3,6,240,4
202306050907,枠連,1,5-7,1800,6
202306050907,馬連,1,10-14,3180,11
202306050907,ワイド,1,10-14,870,8
202306050907,ワイド,2,6-10,580,4
202306050907,ワイド,3,6-14,2260,21
202306050907,馬単,1,10-14,4950,18
202306050907,3連複,1,6-10-14,7480,22
202306050907,3連単,1,10-14-6,30490,84
202306050908,単勝,1,1,2050,6
202306050908,複勝,1,1,660,9
202306050908,複勝,2,16,710,11
202306050908,複勝,3,5,170,1
202306050908,枠連,1,1-8,5550,24
202306050908,馬連,1,1-16,35450,67
202306050908,ワイド,1,1-16,12600,81
202306050908,ワイド,2,1-5,2450,26
202306050908,ワイド,3,5-16,2510,27
202306050908,馬単,1,1-16,52230,119
202306050908,3連複,1,1-5-16,50030,141
202306050908,3連単,1,1-16-5,433620,1020
202306050909,単勝,1,15,460,2
202306050909,複勝,1,15,200,3
202306050909,複勝,2,5,160,1
202306050909,複勝,3,8,3900,16
202306050909,枠連,1,3-8,620,2
202306050909,馬連,1,5-15,870,2
202306050909,ワイド,1,5-15,540,2
202306050909,ワイド,2,8-15,18780,78
202306050909,ワイド,3,5-8,7420,54
202306050909,馬単,1,15-5,1980,5
202306050909,3連複,1,5-8-15,50730,118
202306050909,3連単,1,15-5-8,193180,423
202306050910,単勝,1,13,1680,8
202306050910,複勝,1,13,440,9
202306050910,複勝,2,12,280,4
202306050910,複勝,3,5,310,5
202306050910,枠連,1,6-7,710,2
202306050910,馬連,1,12-13,7290,31
202306050910,ワイド,1,12-13,2460,32
202306050910,ワイド,2,5-13,2470,33
202306050910,ワイド,3,5-12,1030,10
202306050910,馬単,1,13-12,14240,61
202306050910,3連複,1,5-12-13,16230,55
202306050910,3連単,1,13-12-5,107320,364
202306050911,単勝,1,13,310,1
202306050911,複勝,1,13,140,1
202306050911,複勝,2,6,140,2
202306050911,複勝,3,5,1350,13
202306050911,枠連,1,3-7,520,1
202306050911,馬連,1,6-13,530,1
202306050911,ワイド,1,6-13,280,1
202306050911,ワイド,2,5-13,5130,44
202306050911,ワイド,3,5-6,5390,45
202306050911,馬単,1,13-6,1150,2
202306050911,3連複,1,5-6-13,18800,58
202306050911,3連単,1,13-6-5,56240,166
202306050912,単勝,1,6,3850,11
202306050912,複勝,1,6,580,10
202306050912,複勝,2,10,180,1
202306050912,複勝,3,1,210,3
202306050912,枠連,1,3-5,2590,11
202306050912,馬連,1,6-10,5970,22
202306050912,ワイド,1,6-10,1870,22
202306050912,ワイド,2,1-6,2650,33
202306050912,ワイド,3,1-10,510,1
202306050912,馬単,1,6-10,17840,64
202306050912,3連複,1,1-6-10,9270,23
202306050912,3連単,1,6-10-1,110990,359
202309050901,単勝,1,3,470,2
202309050901,複勝,1,3,220,2
202309050901,複勝,2,14,910,10
202309050901,複勝,3,7,310,5
202309050901,枠連,1,2-7,5350,16
202309050901,馬連,1,3-14,13220,29
202309050901,ワイド,1,3-14,3910,35
202309050901,ワイド,2,3-7,1240,11
202309050901,ワイド,3,7-14,3110,27
202309050901,馬単,1,3-14,17630,43
202309050901,3連複,1,3-7-14,33170,78
202309050901,3連単,1,3-14-7,196900,419
202309050902,単勝,1,2,270,1
202309050902,複勝,1,2,120,1
202309050902,複勝,2,10,650,8
202309050902,複勝,3,3,160,3
202309050902,枠連,1,2-6,1270,6
202309050902,馬連,1,2-10,4770,18
202309050902,ワイド,1,2-10,1470,16
202309050902,ワイド,2,2-3,260,1
202309050902,ワイド,3,3-10,3410,28
202309050902,馬単,1,2-10,6860,24
202309050902,3連複,1,2-3-10,6390,17
202309050902,3連単,1,2-10-3,33130,87
202309050903,単勝,1,9,170,1
202309050903,複勝,1,9,110,1
202309050903,複勝,2,6,590,9
202309050903,複勝,3,3,160,2
202309050903,枠連,1,4-6,720,3
202309050903,馬連,1,6-9,3810,11
202309050903,ワイド,1,6-9,1310,15
202309050903,ワイド,2,3-9,240,1
202309050903,ワイド,3,3-6,2860,27
202309050903,馬単,1,9-6,4750,15
202309050903,3連複,1,3-6-9,4450,16
202309050903,3連単,1,9-6-3,20450,61
202309050904,単勝,1,10,860,5
202309050904,複勝,1,10,270,3
202309050904,複勝,2,1,280,5
202309050904,複勝,3,3,2430,12
202309050904,枠連,1,1-6,1620,5
202309050904,馬連,1,1-10,2800,13
202309050904,ワイド,1,1-10,1070,13
202309050904,ワイド,2,3-10,7420,48
202309050904,ワイド,3,1-3,8750,53
202309050904,馬単,1,10-1,5670,23
202309050904,3連複,1,1-3-10,53770,114
202309050904,3連単,1,10-1-3,251150,510
202309050905,単勝,1,5,230,1
202309050905,複勝,1,5,110,1
202309050905,複勝,2,11,120,2
202309050905,複勝,3,4,150,3
202309050905,枠連,1,4-7,360,1
202309050905,馬連,1,5-11,420,1
202309050905,ワイド,1,5-11,230,1
202309050905,ワイド,2,4-5,360,2
202309050905,ワイド,3,4-11,400,3
202309050905,馬単,1,5-11,850,1
202309050905,3連複,1,4-5-11,860,1
202309050905,3連単,1,5-11-4,3470,2
202309050906,単勝,1,6,720,3
202309050906,複勝,1,6,280,3
202309050906,複勝,2,1,710,6
202309050906,複勝,3,4,350,4
202309050906,枠連,1,1-6,9050,19
202309050906,馬連,1,1-6,8430,16
202309050906,ワイド,1,1-6,1870,15
202309050906,ワイド,2,4-6,790,8
202309050906,ワイド,3,1-4,1980,16
202309050906,馬単,1,6-1,15670,31
202309050906,3連複,1,1-4-6,16240,33
202309050906,3連単,1,6-1-4,121400,191
202309050907,単勝,1,11,350,2
202309050907,複勝,1,11,170,2
202309050907,複勝,2,4,490,8
202309050907,複勝,3,5,420,6
202309050907,枠連,1,4-7,1320,6
202309050907,馬連,1,4-11,5290,18
202309050907,ワイド,1,4-11,1660,20
202309050907,ワイド,2,5-11,970,11
202309050907,ワイド,3,4-5,3930,33
202309050907,馬単,1,11-4,8290,28
202309050907,3連複,1,4-5-11,18350,52
202309050907,3連単,1,11-4-5,78890,228
202309050908,単勝,1,8,270,1
202309050908,複勝,1,8,160,1
202309050908,複勝,2,14,170,3
202309050908,複勝,3,3,650,9
202309050908,枠連,1,5-8,520,1
202309050908,馬連,1,8-14,840,2
202309050908,ワイド,1,8-14,440,2
202309050908,ワイド,2,3-8,1960,19
202309050908,ワイド,3,3-14,3500,31
202309050908,馬単,1,8-14,1490,2
202309050908,3連複,1,3-8-14,12740,36
202309050908,3連単,1,8-14-3,35560,99
202309050909,単勝,1,16,350,1
202309050909,複勝,1,16,200,3
202309050909,複勝,2,9,1410,13
202309050909,複勝,3,14,460,5
