umaban,race_id,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,data_distance_horse_id,data_distance_horse_name,data_distance_slot1_label,data_distance_slot1_note,data_distance_slot1_win_1st,data_distance_slot1_win_2nd,data_distance_slot1_win_3rd,data_distance_slot1_win_out,data_distance_slot1_runs,data_distance_slot1_win_rate,data_distance_slot1_place2_rate,data_distance_slot1_place3_rate,data_distance_slot1_win_return_rate,data_distance_slot1_place_return_rate,data_distance_slot2_label,data_distance_slot2_note,data_distance_slot2_win_1st,data_distance_slot2_win_2nd,data_distance_slot2_win_3rd,data_distance_slot2_win_out,data_distance_slot2_runs,data_distance_slot2_win_rate,data_distance_slot2_place2_rate,data_distance_slot2_place3_rate,data_distance_slot2_win_return_rate,data_distance_slot2_place_return_rate,data_distance_slot3_label,data_distance_slot3_note,data_distance_slot3_win_1st,data_distance_slot3_win_2nd,data_distance_slot3_win_3rd,data_distance_slot3_win_out,data_distance_slot3_runs,data_distance_slot3_win_rate,data_distance_slot3_place2_rate,data_distance_slot3_place3_rate,data_distance_slot3_win_return_rate,data_distance_slot3_place_return_rate,data_distance_slot4_label,data_distance_slot4_note,data_distance_slot4_win_1st,data_distance_slot4_win_2nd,data_distance_slot4_win_3rd,data_distance_slot4_win_out,data_distance_slot4_runs,data_distance_slot4_win_rate,data_distance_slot4_place2_rate,data_distance_slot4_place3_rate,data_distance_slot4_win_return_rate,data_distance_slot4_place_return_rate,data_distance_slot5_label,data_distance_slot5_note,data_distance_slot5_win_1st,data_distance_slot5_win_2nd,data_distance_slot5_win_3rd,data_distance_slot5_win_out,data_distance_slot5_runs,data_distance_slot5_win_rate,data_distance_slot5_place2_rate,data_distance_slot5_place3_rate,data_distance_slot5_win_return_rate,data_distance_slot5_place_return_rate,data_course_horse_id,data_course_horse_name,data_course_slot1_label,data_course_slot1_note,data_course_slot1_win_1st,data_course_slot1_win_2nd,data_course_slot1_win_3rd,data_course_slot1_win_out,data_course_slot1_runs,data_course_slot1_win_rate,data_course_slot1_place2_rate,data_course_slot1_place3_rate,data_course_slot1_win_return_rate,data_course_slot1_place_return_rate,data_course_slot2_label,data_course_slot2_note,data_course_slot2_win_1st,data_course_slot2_win_2nd,data_course_slot2_win_3rd,data_course_slot2_win_out,data_course_slot2_runs,data_course_slot2_win_rate,data_course_slot2_place2_rate,data_course_slot2_place3_rate,data_course_slot2_win_return_rate,data_course_slot2_place_return_rate,data_course_slot3_label,data_course_slot3_note,data_course_slot3_win_1st,data_course_slot3_win_2nd,data_course_slot3_win_3rd,data_course_slot3_win_out,data_course_slot3_runs,data_course_slot3_win_rate,data_course_slot3_place2_rate,data_course_slot3_place3_rate,data_course_slot3_win_return_rate,data_course_slot3_place_return_rate,data_course_slot4_label,data_course_slot4_note,data_course_slot4_win_1st,data_course_slot4_win_2nd,data_course_slot4_win_3rd,data_course_slot4_win_out,data_course_slot4_runs,data_course_slot4_win_rate,data_course_slot4_place2_rate,data_course_slot4_place3_rate,data_course_slot4_win_return_rate,data_course_slot4_place_return_rate,data_condition_horse_id,data_condition_horse_name,data_condition_slot1_label,data_condition_slot1_note,data_condition_slot1_win_1st,data_condition_slot1_win_2nd,data_condition_slot1_win_3rd,data_condition_slot1_win_out,data_condition_slot1_runs,data_condition_slot1_win_rate,data_condition_slot1_place2_rate,data_condition_slot1_place3_rate,data_condition_slot1_win_return_rate,data_condition_slot1_place_return_rate,data_condition_slot2_label,data_condition_slot2_note,data_condition_slot2_win_1st,data_condition_slot2_win_2nd,data_condition_slot2_win_3rd,data_condition_slot2_win_out,data_condition_slot2_runs,data_condition_slot2_win_rate,data_condition_slot2_place2_rate,data_condition_slot2_place3_rate,data_condition_slot2_win_return_rate,data_condition_slot2_place_return_rate,data_condition_slot3_label,data_condition_slot3_note,data_condition_slot3_win_1st,data_condition_slot3_win_2nd,data_condition_slot3_win_3rd,data_condition_slot3_win_out,data_condition_slot3_runs,data_condition_slot3_win_rate,data_condition_slot3_place2_rate,data_condition_slot3_place3_rate,data_condition_slot3_win_return_rate,data_condition_slot3_place_return_rate,data_condition_slot4_label,data_condition_slot4_note,data_condition_slot4_win_1st,data_condition_slot4_win_2nd,data_condition_slot4_win_3rd,data_condition_slot4_win_out,data_condition_slot4_runs,data_condition_slot4_win_rate,data_condition_slot4_place2_rate,data_condition_slot4_place3_rate,data_condition_slot4_win_return_rate,data_condition_slot4_place_return_rate,data_others_horse_id,data_others_horse_name,data_others_slot1_label,data_others_slot1_note,data_others_slot1_win_1st,data_others_slot1_win_2nd,data_others_slot1_win_3rd,data_others_slot1_win_out,data_others_slot1_runs,data_others_slot1_win_rate,data_others_slot1_place2_rate,data_others_slot1_place3_rate,data_others_slot1_win_return_rate,data_others_slot1_place_return_rate,data_others_slot2_label,data_others_slot2_note,data_others_slot2_win_1st,data_others_slot2_win_2nd,data_others_slot2_win_3rd,data_others_slot2_win_out,data_others_slot2_runs,data_others_slot2_win_rate,data_others_slot2_place2_rate,data_others_slot2_place3_rate,data_others_slot2_win_return_rate,data_others_slot2_place_return_rate,data_others_slot3_label,data_others_slot3_note,data_others_slot3_win_1st,data_others_slot3_win_2nd,data_others_slot3_win_3rd,data_others_slot3_win_out,data_others_slot3_runs,data_others_slot3_win_rate,data_others_slot3_place2_rate,data_others_slot3_place3_rate,data_others_slot3_win_return_rate,data_others_slot3_place_return_rate,data_cushion_horse_id,data_cushion_horse_name,data_cushion_slot1_label,data_cushion_slot1_note,data_cushion_slot1_win_1st,data_cushion_slot1_win_2nd,data_cushion_slot1_win_3rd,data_cushion_slot1_win_out,data_cushion_slot1_runs,data_cushion_slot1_win_rate,data_cushion_slot1_place2_rate,data_cushion_slot1_place3_rate,data_cushion_slot1_win_return_rate,data_cushion_slot1_place_return_rate,data_cushion_slot2_label,data_cushion_slot2_note,data_cushion_slot2_win_1st,data_cushion_slot2_win_2nd,data_cushion_slot2_win_3rd,data_cushion_slot2_win_out,data_cushion_slot2_runs,data_cushion_slot2_win_rate,data_cushion_slot2_place2_rate,data_cushion_slot2_place3_rate,data_cushion_slot2_win_return_rate,data_cushion_slot2_place_return_rate,data_baba_water_horse_id,data_baba_water_horse_name,data_baba_water_slot1_label,data_baba_water_slot1_note,data_baba_water_slot1_win_1st,data_baba_water_slot1_win_2nd,data_baba_water_slot1_win_3rd,data_baba_water_slot1_win_out,data_baba_water_slot1_runs,data_baba_water_slot1_win_rate,data_baba_water_slot1_place2_rate,data_baba_water_slot1_place3_rate,data_baba_water_slot1_win_return_rate,data_baba_water_slot1_place_return_rate,data_baba_water_slot2_label,data_baba_water_slot2_note,data_baba_water_slot2_win_1st,data_baba_water_slot2_win_2nd,data_baba_water_slot2_win_3rd,data_baba_water_slot2_win_out,data_baba_water_slot2_runs,data_baba_water_slot2_win_rate,data_baba_water_slot2_place2_rate,data_baba_water_slot2_place3_rate,data_baba_water_slot2_win_return_rate,data_baba_water_slot2_place_return_rate,mark_raw_浅野,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths
1,202645073001,2021101746,カナサンドー,,,,,,,,,,,,,,,,2026.07.08,川崎,8,トウザヨ(C3),,ダ900,0:57.6,稍,11,8,7,藤江渉,54.0,4-8,39.3,399,+9,ハナサキポプラ(1.4),,2026.06.15,川崎,7,ハヤブサ(C3),,ダ900,0:57.3,重,11,2,5,藤江渉,54.0,4-3,38.9,390,-6,モンテジュエル(0.9),,2026.05.14,川崎,8,イヌワシ(C3),,ダ900,0:57.6,良,12,7,7,藤江渉,54.0,5-5,39.2,396,0,ロワン(0.7),,2026.04.09,川崎,2,スズメ賞(C3),,ダ900,0:56.2,稍,11,3,7,藤江渉,54.0,1-1,38.9,396,+9,ロジステート(0.4),,2026.03.04,川崎,5,フェネッ(C3),,ダ900,0:56.2,不,11,6,8,藤江渉,54.0,4-4,38.3,387,+5,カウニスミエリ(0.8),,2021101746,カナサンドー,,本田紀忠,,,,,,,,,,,202545070801,トビウオ賞,20250708,川崎,良,-5,54,0:56.1,38.4,4,逃,2,H,牝,4,202545070801,トビウオ賞,20250708,川崎,良,-5,54,0:56.1,38.4,4,逃,2,H,牝,4,202455062404,３歳ー７組,20240624,佐賀,不,-8,54,1:31.6,40.9,2,逃,1,M,牝,3,202445101002,木菟特別,20241010,川崎,重,13,54,1:44.9,46.9,10,逃,6,H,牝,3,2021101746,カナサンドー,サトノアラジン,サンデーサイレンス系,キングズベスト,ネイティヴダンサー系,牝5,54.0,396(-3),本田紀忠,今井輝和,63.7,9,1枠,49,51,60,277,437,11%,22%,36%,68%,91%,2021101746,カナサンドー,差,147,223,229,2248,2847,5%,12%,21%,51%,68%,2021101746,カナサンドー,本田紀忠,0,0,1,52,53,0%,0%,1%,0%,5%,2021101746,カナサンドー,今井輝和,2,2,1,52,57,3%,7%,8%,18%,43%,2021101746,カナサンドー,サトノアラジン,6,8,8,45,67,8%,20%,32%,28%,78%,2021101746,カナサンドー,,0,0,0,0,0,0%,0%,0%,0%,0%,2021101746,カナサンドー,川崎ダート900m,2021101746,カナサンドー,0,2,3,16,21,0%,10%,24%,0%,131%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021101746,カナサンドー,ダート900m,,1,2,3,16,22,4.5%,13.6%,27.3%,7.3%,130.5%,ダート1000m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1200m,,0,0,0,2,2,0%,0%,0%,0%,0%,ダート1400m,,0,1,1,3,5,0%,20%,40%,0%,68%,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,2021101746,カナサンドー,ダート川崎,,0,2,3,18,23,0%,8.7%,21.7%,0%,120%,ダート・右,,3,1,1,5,10,30%,40%,50%,77%,79%,ダート・左,,0,2,3,19,24,0%,8.3%,20.8%,0%,115%,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,2021101746,カナサンドー,ダート・良,,3,0,2,12,17,17.6%,17.6%,29.4%,45.3%,56.5%,ダート・稍重,,0,2,0,4,6,0%,33.3%,33.3%,0%,213.3%,ダート・重,,0,0,2,4,6,0%,0%,33.3%,0%,200%,ダート・不良,,0,1,0,4,5,0%,20%,20%,0%,22%,2021101746,カナサンドー,中2週,,0,0,0,8,8,0%,0%,0%,0%,0%,54kg,,3,3,4,21,31,9.7%,19.4%,32.3%,24.8%,114.5%,馬体重,連対時馬体重396kg～408kg,,,,,,,,,,,2021101746,カナサンドー,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,2021101746,カナサンドー,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,全成績,,3,3,4,25,35,8.6%,17.1%,28.6%,22%,101.4%,,,,△,,,,11,96.13,9.56,1,10,85.6,8.51
2,202645073001,2022106895,スピークオブデビル,,,,,,,,,,,,,,,,2026.07.13,浦和,6,ランチタ(C3),,ダ1300,1:25.0,稍,10,7,4,菅原涼太,54.0,3-3-4-4,40.2,509,+7,ヒロシゲクリスタル(1.5),,2026.06.29,船橋,3,入梅ダッ(C3),,ダ1000,1:04.1,不,7,7,3,及川烈,54.0,5-5,39.3,502,-2,オールトソリス(1.7),,2026.06.22,浦和,6,C3六　七,,ダ1500,1:39.3,重,8,8,4,菅原涼太,54.0,2-2-2-5,41.4,504,-5,パラダイスビート(1.7),,2026.05.26,浦和,8,浦和80(C3),,ダ800,0:49.5,稍,12,3,5,菅原涼太,54.0,7-7,36.3,509,+7,パイソン(1.7),,2026.04.21,浦和,4,浦和80(C3),,ダ800,0:49.6,良,9,10,6,菅原涼太,54.0,3-3,36.5,502,-13,ダイエービルベリー(0.8),,2022106895,スピークオブデビル,,及川烈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202542011004,３歳六,20250110,浦和,稍,-4,54,1:39.0,44.5,8,追,5,M,牝,3,202642062205,Ｃ３六　七,20260622,浦和,重,-22,54,1:39.3,41.4,6,差,8,H,牝,4,2022106895,スピークオブデビル,コパノリッキー,サンデーサイレンス系,シーキングザダイヤ,ノーザンダンサー系,牝4,54.0,493(-16),及川烈,長谷川忍,51.1,8,2枠,57,47,39,297,440,12%,23%,32%,65%,77%,2022106895,スピークオブデビル,差,147,223,229,2248,2847,5%,12%,21%,51%,68%,2022106895,スピークオブデビル,及川烈,0,1,0,12,13,0%,7%,7%,0%,48%,2022106895,スピークオブデビル,長谷川忍,0,0,1,7,8,0%,0%,12%,0%,25%,2022106895,スピークオブデビル,コパノリッキー,7,13,12,65,97,7%,20%,32%,35%,71%,2022106895,スピークオブデビル,,0,0,0,0,0,0%,0%,0%,0%,0%,2022106895,スピークオブデビル,川崎ダート900m,2022106895,スピークオブデビル,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022106895,スピークオブデビル,ダート900m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1000m,,0,0,1,0,1,0%,0%,0%,0%,0%,ダート1200m,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート1400m,,0,0,0,2,2,0%,0%,0%,0%,0%,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,2022106895,スピークオブデビル,ダート川崎,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・右,,0,0,0,0,0,0%,0%,0%,0%,0%,ダート・左,,0,0,1,11,12,0%,0%,0%,0%,0%,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,2022106895,スピークオブデビル,ダート・良,,0,0,0,5,5,0%,0%,0%,0%,0%,ダート・稍重,,0,0,0,5,5,0%,0%,0%,0%,0%,ダート・重,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート・不良,,0,0,1,0,1,0%,0%,0%,0%,0%,2022106895,スピークオブデビル,中1週,,0,0,0,1,1,0%,0%,0%,0%,0%,54kg,,0,0,1,9,10,0%,0%,0%,0%,0%,馬体重,連対時馬体重kg～kg,,,,,,,,,,,2022106895,スピークオブデビル,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,2022106895,スピークオブデビル,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,全成績,,0,0,1,11,12,0%,0%,0%,0%,0%,△,,○,△,,,▲,7,59.44,5.91,3,8,65.9,6.55
3,202645073001,2019106245,アカルイスモウブ,,,,,,,,,,,,,,,,2026.07.09,川崎,12,トビウオ(C3),,ダ900,0:58.2,稍,12,6,12,岡村裕基,54.0,5-10,40.0,438,+1,ブリテン(3.0),,2026.06.15,川崎,10,ハヤブサ(C3),,ダ900,0:57.7,重,11,5,7,岡村裕基,54.0,1-2,39.7,437,+8,モンテジュエル(1.3),,2026.05.14,川崎,6,イヌワシ(C3),,ダ900,0:57.3,良,12,6,11,加藤雄真,51.0,1-1,39.2,429,0,ロワン(0.4),,2026.04.06,川崎,11,ツバメ賞(C3),,ダ900,0:58.2,不,11,8,9,藤江渉,52.0,1-2,40.7,429,0,ナリノビスケッツ(1.6),,2025.08.19,浦和,6,浦和80(C3),,ダ800,0:48.7,稍,10,4,6,岡田大,54.0,4-5,36.6,429,+8,ロングビーチ(1.5),,2019106245,アカルイスモウブ,,岡村裕基,,,,,,,,,,,202545061901,トンビ賞,20250619,川崎,良,0,54,0:56.6,39.3,5,先,4,H,牝,6,202545061901,トンビ賞,20250619,川崎,良,0,54,0:56.6,39.3,5,先,4,H,牝,6,202345072901,Ｃ３三　四,20230729,川崎,良,-8,54,1:37.3,45.3,10,先,6,H,牝,4,,,,,,,,,,,,,,,,2019106245,アカルイスモウブ,アドマイヤムーン,ネイティヴダンサー系,ザール,ネイティヴダンサー系,牝7,54.0,434(-4),岡村裕基,山田正実,178.2,10,3枠,36,51,34,322,443,8%,19%,27%,47%,63%,2019106245,アカルイスモウブ,先,179,118,131,728,1156,15%,25%,37%,100%,76%,2019106245,アカルイスモウブ,岡村裕基,5,8,15,135,163,3%,7%,17%,52%,100%,2019106245,アカルイスモウブ,山田正実,2,3,5,98,108,1%,4%,9%,13%,39%,2019106245,アカルイスモウブ,アドマイヤムーン,0,1,2,22,25,0%,4%,12%,0%,35%,2019106245,アカルイスモウブ,,0,0,0,0,0,0%,0%,0%,0%,0%,2019106245,アカルイスモウブ,川崎ダート900m,2019106245,アカルイスモウブ,1,0,0,6,7,14%,14%,14%,461%,57%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019106245,アカルイスモウブ,ダート900m,,1,0,0,6,7,14.3%,14.3%,14.3%,461.4%,57.1%,ダート1000m,,2,1,2,19,24,8.3%,12.5%,20.8%,78.8%,59.6%,ダート1200m,,0,0,0,1,1,0%,0%,0%,0%,0%,ダート1400m,,0,0,0,1,1,0%,0%,0%,0%,0%,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,2019106245,アカルイスモウブ,ダート川崎,,1,0,0,7,8,12.5%,12.5%,12.5%,403.7%,50%,ダート・右,,2,1,2,17,22,9.1%,13.6%,22.7%,85.9%,65%,ダート・左,,3,3,1,31,38,7.9%,15.8%,18.4%,133.4%,61.8%,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,2019106245,アカルイスモウブ,ダート・良,,1,4,1,25,31,3.2%,16.1%,19.4%,32.9%,63.2%,ダート・稍重,,1,0,1,8,10,10%,10%,20%,93%,86%,ダート・重,,1,0,1,7,9,11.1%,11.1%,22.2%,101.1%,35.6%,ダート・不良,,2,0,0,8,10,20%,20%,20%,410%,64%,2019106245,アカルイスモウブ,中2週,,0,1,2,7,10,0%,10%,30%,0%,114%,54kg,,4,4,2,44,54,7.4%,14.8%,18.5%,111.7%,62.4%,馬体重,連対時馬体重420kg～439kg,,,,,,,,,,,2019106245,アカルイスモウブ,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,2019106245,アカルイスモウブ,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,全成績,,5,4,3,48,60,8.3%,15%,20%,116%,63%,,,,○,,,,8,65.26,6.49,0,6,48.93,4.86
