race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_jockey_id,bias_jockey_allowance_mark,bias_trainer,bias_trainer_id,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup,corner3_rank,corner3_gap_pct,corner3_gap_lengths,race_pace_label,mark_raw_坂田,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other
202630072301,1,2024100393,フロアガリノビール,,,,,,,,,,,,,,,,2026.07.09,門別,4,2歳未勝利,,ダ1200,1:16.6,良,10,4,5,小川悠汰,52.0,8-5,38.9,442,0,ブルーオンピンク(0.8),,2026.06.24,門別,4,2歳未勝利,,ダ1200,1:17.3,稍,12,7,3,小川悠汰,52.0,9-6,40.0,442,+2,ピタゴラ(0.3),,2026.06.10,門別,4,2歳未勝利,,ダ1100,1:10.0,重,11,6,8,小川悠汰,52.0,9-9,37.9,440,+6,シリントーン(0.6),,2026.05.26,門別,8,2歳未勝利,,ダ1100,1:10.8,稍,12,6,8,小川悠汰,52.0,11-10,39.1,434,-4,レディーダイヤ(2.2),,2026.05.13,門別,3,JRA認(2歳),,ダ1100,1:10.9,良,12,7,10,井上瑛太,55.0,9-9,38.7,438,0,ドッカンキャベツ(2.2),,2024100393,フロアガリノビール,,桑村真明,,,,,,,,,,,,,,,,,,,,,,,,,,202630070901,２歳未勝利,20260709,門別,良,-22,52,1:16.6,38.9,4,追,4,H,牡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100393,フロアガリノビール,オメガパフューム,ネイティヴダンサー系,ミラクルアドマイヤ,ナスルーラ系,牡2,55.0,440(-2),桑村真明,05411,,佐々木国,05736,3.9,3,1枠,1,1,4,10,16,6%,12%,37%,20%,44%,2024100393,フロアガリノビール,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024100393,フロアガリノビール,桑村真明,2,3,1,7,13,15%,38%,46%,28%,79%,2024100393,フロアガリノビール,佐々木国,2,2,0,8,12,16%,33%,33%,52%,79%,2024100393,フロアガリノビール,オメガパフューム,0,0,0,0,0,0%,0%,0%,0%,0%,2024100393,フロアガリノビール,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100393,フロアガリノビール,,2024100393,フロアガリノビール,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,63.16,6.28,3,9,73.6,7.32,H,◎,△,○,▲,,△,○
202630072301,2,2024102878,マーラータン,,,,,,,,,,,,,,,,2026.07.08,門別,2,2歳未勝利,,ダ1600,1:48.5,良,8,4,4,落合玄太,55.0,5-5-4-3,42.2,460,-4,レモンサワー(0.2),,2026.06.17,門別,6,JRA認(2歳),,ダ1100,1:11.2,良,8,6,1,落合玄太,55.0,1-1,40.9,464,0,ヒマラヤノエティ(1.5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102878,マーラータン,,落合玄太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202630070801,２歳未勝利,20260708,門別,良,-18,55,1:48.5,42.2,2,追,4,H,牝,2,2024102878,マーラータン,サンダースノー,ノーザンダンサー系,アグネスタキオン,サンデーサイレンス系,牝2,55.0,458(-2),落合玄太,05578,,田中淳司,05630,3.3,1,2枠,1,1,1,13,16,6%,12%,18%,51%,39%,2024102878,マーラータン,先,3,3,5,10,21,14%,28%,52%,64%,68%,2024102878,マーラータン,落合玄太,2,1,2,9,14,14%,21%,35%,54%,33%,2024102878,マーラータン,田中淳司,2,0,3,14,19,10%,10%,26%,24%,25%,2024102878,マーラータン,サンダースノー,0,2,1,0,3,0%,66%,100%,0%,83%,2024102878,マーラータン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024102878,マーラータン,,2024102878,マーラータン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.0,2,1,0.0,0.0,H,○,,△,○,,,▲
202630072301,3,2024104803,ナガイアイダ,,,,,,,,,,,,,,,,2026.06.24,門別,3,2歳未勝利,,ダ1500,1:42.3,良,9,4,9,近藤翔月,54.0,2-1-3-3,41.4,444,-4,カストール(0.7),,2026.06.10,門別,10,2歳未勝利,,ダ1100,1:12.2,重,11,11,9,阿岸潤一,54.0,7-7,40.7,448,0,シリントーン(2.8),,2026.05.26,門別,9,2歳未勝利,,ダ1000,1:06.0,稍,10,4,9,近藤翔月,54.0,7-8,40.1,448,+6,クライングコール(4.2),,2026.05.13,門別,7,2歳未勝利,,ダ1100,1:11.9,良,9,2,7,近藤翔月,54.0,6-7,39.2,442,-2,フォールドイン(2.8),,2026.04.15,門別,9,JRA認(2歳),,ダ1000,1:05.6,良,10,8,9,黒澤愛斗,55.0,10-10,38.2,444,0,ウンスイ(4.9),,2024104803,ナガイアイダ,,近藤翔月,,,,,,,,,,,202630062402,２歳未勝利,20260624,門別,良,-24,54,1:42.3,41.4,3,差,4,M,牡,2,,,,,,,,,,,,,,,,202630062402,２歳未勝利,20260624,門別,良,-24,54,1:42.3,41.4,3,差,4,M,牡,2,,,,,,,,,,,,,,,,2024104803,ナガイアイダ,アドミラブル,サンデーサイレンス系,アンライバルド,サンデーサイレンス系,牡2,54.0,442(-2),近藤翔月,a05df,☆,米川昇,05509,28.7,8,3枠,1,2,0,13,16,6%,18%,18%,16%,38%,2024104803,ナガイアイダ,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024104803,ナガイアイダ,近藤翔月,0,0,1,1,2,0%,0%,50%,0%,1480%,2024104803,ナガイアイダ,米川昇,1,1,1,0,3,33%,66%,100%,73%,1073%,2024104803,ナガイアイダ,アドミラブル,0,0,1,0,1,0%,0%,100%,0%,2960%,2024104803,ナガイアイダ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104803,ナガイアイダ,,2024104803,ナガイアイダ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,40.63,4.04,2,6,39.98,3.97,H,△,▲,,△,,▲,
202630072301,4,2024100158,ササキンビンチャン,,,,,,,,,,,,,,,,2026.07.09,門別,7,2歳未勝利,,ダ1200,1:17.5,良,10,9,9,岩橋勇二,55.0,6-8,39.9,464,0,ブルーオンピンク(1.7),,2026.06.09,門別,8,2歳未勝利,,ダ1000,1:03.9,重,10,6,5,落合玄太,55.0,9-7,38.2,464,-6,トーケンジンバック(2.9),,2026.05.21,門別,6,JRA認(2歳),,ダ1100,1:11.2,良,8,4,6,近藤翔月,54.0,8-7,38.7,470,+12,サザングルーヴ(3.0),,2026.04.23,門別,5,JRA認(2歳),,ダ1000,1:04.8,稍,7,6,5,落合玄太,55.0,6-6,38.1,458,0,ロゼットリボン(2.4),,,,,,,,,,,,,,,,,,,,,2024100158,ササキンビンチャン,,黒澤愛斗,,,,,,,,,,,,,,,,,,,,,,,,,,202630070901,２歳未勝利,20260709,門別,良,-22,55,1:17.5,39.9,7,追,8,H,牝,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024100158,ササキンビンチャン,アニマルキングダム,ナスルーラ系,カジノドライヴ,ナスルーラ系,牝2,55.0,466(+2),黒澤愛斗,05477,,小国博行,05758,46.1,9,4枠,3,0,2,10,15,20%,20%,33%,50%,224%,2024100158,ササキンビンチャン,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024100158,ササキンビンチャン,黒沢愛斗,1,0,0,3,4,25%,25%,25%,75%,33%,2024100158,ササキンビンチャン,小国博行,2,2,1,11,16,12%,25%,31%,48%,44%,2024100158,ササキンビンチャン,アニマルキングダム,0,0,0,0,0,0%,0%,0%,0%,0%,2024100158,ササキンビンチャン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024100158,ササキンビンチャン,,2024100158,ササキンビンチャン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,76.48,7.6,3,10,79.69,7.92,H,,,,,,,★
202630072301,5,2024104207,ガットテンペスタ,,,,,,,,,,,,,,,,2026.06.18,門別,8,JRA認(2歳),,ダ1200,1:19.8,良,9,1,8,小野楓馬,55.0,8-8,42.1,442,+2,ラビリンスティアラ(4.8),,2026.05.14,門別,4,JRA認(2歳),,ダ1100,1:11.3,良,7,3,3,石川倭,55.0,6-6,40.2,440,0,ハカタヴァンクール(2.6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024104207,ガットテンペスタ,,宮内勇樹,,,,,,,,,,,,,,,,,,,,,,,,,,202630061803,ＪＲＡ認定競走アタッ,20260618,門別,良,-20,55,1:19.8,42.1,8,追,1,H,牡,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024104207,ガットテンペスタ,ダノンキングリー,サンデーサイレンス系,Bluegrass Cat,ノーザンダンサー系,牡2,55.0,444(+2),宮内勇樹,05685,,斉藤正弘,05660,123.2,10,5枠,4,3,3,9,19,21%,36%,52%,48%,122%,2024104207,ガットテンペスタ,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024104207,ガットテンペスタ,宮内勇樹,0,0,0,8,8,0%,0%,0%,0%,0%,2024104207,ガットテンペスタ,斉藤正弘,0,1,2,5,8,0%,12%,37%,0%,195%,2024104207,ガットテンペスタ,ダノンキングリー,0,0,0,0,0,0%,0%,0%,0%,0%,2024104207,ガットテンペスタ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024104207,ガットテンペスタ,,2024104207,ガットテンペスタ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,85.93,8.54,2,11,90.85,9.03,H,,,,,,,★
202630072301,6,2024105715,スルーザレイン,,,,,,,,,,,,,,,,2026.06.30,門別,9,2歳牝馬未,,ダ1100,1:11.2,良,11,5,10,井上瑛太,55.0,11-11,38.2,406,-8,クーバランセ(1.8),,2026.06.17,門別,11,日高町の(2歳),,ダ1000,1:05.4,良,12,9,8,小川悠汰,52.0,11-11,38.2,414,+2,ルアシュエル(3.4),,2026.06.04,門別,7,JRA認(2歳),,ダ1100,1:11.6,良,9,2,8,小川悠汰,52.0,8-9,38.8,412,+6,タルマエドン(3.1),,2026.05.13,門別,10,JRA認(2歳),,ダ1100,1:12.5,良,12,1,8,阿部龍,55.0,10-10,38.9,406,0,ドッカンキャベツ(3.8),,,,,,,,,,,,,,,,,,,,,2024105715,スルーザレイン,,亀井洋司,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105715,スルーザレイン,マカヒキ,サンデーサイレンス系,ティンバーカントリー,ネイティヴダンサー系,牝2,55.0,408(+2),亀井洋司,05371,,佐々木国,05736,250.9,12,5枠,4,3,3,9,19,21%,36%,52%,48%,122%,2024105715,スルーザレイン,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024105715,スルーザレイン,亀井洋司,1,0,0,3,4,25%,25%,25%,128%,53%,2024105715,スルーザレイン,佐々木国,2,2,0,8,12,16%,33%,33%,52%,79%,2024105715,スルーザレイン,マカヒキ,0,0,0,0,0,0%,0%,0%,0%,0%,2024105715,スルーザレイン,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105715,スルーザレイン,,2024105715,スルーザレイン,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,100.0,9.94,3,12,100.0,9.94,H,,,,,,,★
202630072301,7,2024105114,アヤサンカンバック,,,,,,,,,,,,,,,,2026.07.08,門別,3,2歳未勝利,,ダ1600,1:48.8,良,8,7,2,阿部龍,55.0,1-1-1-1,44.2,532,-6,レモンサワー(0.5),,2026.06.18,門別,6,JRA認(2歳),,ダ1200,1:16.8,良,9,5,4,落合玄太,55.0,4-4,39.9,538,0,ラビリンスティアラ(1.8),,2026.05.21,門別,5,JRA認(2歳),,ダ1700,1:55.7,良,9,1,6,阿部龍,55.0,3-4-6-6,42.9,538,0,シフトチェンジ(3.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024105114,アヤサンカンバック,,阿部龍,,,,,,,,,,,,,,,,,,,,,,,,,,202630061803,ＪＲＡ認定競走アタッ,20260618,門別,良,-20,55,1:16.8,39.9,6,差,5,H,牝,2,,,,,,,,,,,,,,,,202630070801,２歳未勝利,20260708,門別,良,-18,55,1:48.8,44.2,3,先,7,H,牝,2,2024105114,アヤサンカンバック,シャンハイボビー,ノーザンダンサー系,ハーツクライ,サンデーサイレンス系,牝2,55.0,534(+2),阿部龍,05492,,田中淳司,05630,3.7,2,6枠,0,2,1,18,21,0%,9%,14%,0%,22%,2024105114,アヤサンカンバック,先,3,3,5,10,21,14%,28%,52%,64%,68%,2024105114,アヤサンカンバック,阿部龍,4,0,1,9,14,28%,28%,35%,242%,148%,2024105114,アヤサンカンバック,田中淳司,2,0,3,14,19,10%,10%,26%,24%,25%,2024105114,アヤサンカンバック,シャンハイボビー,0,0,0,0,0,0%,0%,0%,0%,0%,2024105114,アヤサンカンバック,,0,0,0,0,0,0%,0%,0%,0%,0%,2024105114,アヤサンカンバック,,2024105114,アヤサンカンバック,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.89,0.09,3,2,7.51,0.75,H,▲,,◎,◎,,,◎
202630072301,8,2024109065,メンコイコイ,,,,,,,,,,,,,,,,2026.07.07,門別,4,2歳牝馬未,,ダ1000,1:03.9,良,12,6,4,藤田凌駕,53.0,4-4,38.8,432,-4,ワクワク(0.3),,2026.06.23,門別,2,2歳牝馬未,,ダ1000,1:03.1,稍,11,2,8,藤田凌駕,53.0,5-3,38.4,436,+4,エンシャントアテナ(0.1),,2026.05.26,門別,6,JRA認(2歳),,ダ1000,1:03.7,稍,9,7,8,近藤翔月,54.0,7-7,38.7,432,+8,レインボーライフ(1.8),,2026.05.14,門別,9,JRA認(2歳),,ダ1000,1:04.3,良,11,3,9,近藤翔月,54.0,10-10,37.8,424,0,ピンクゴールド(2.1),,,,,,,,,,,,,,,,,,,,,2024109065,メンコイコイ,,松井伸也,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024109065,メンコイコイ,ニューイヤーズデイ,ネイティヴダンサー系,ゴールドアリュール,サンデーサイレンス系,牝2,55.0,434(+2),松井伸也,05502,,小国博行,05758,9.1,5,6枠,0,2,1,18,21,0%,9%,14%,0%,22%,2024109065,メンコイコイ,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024109065,メンコイコイ,松井伸也,0,0,0,8,8,0%,0%,0%,0%,0%,2024109065,メンコイコイ,小国博行,2,2,1,11,16,12%,25%,31%,48%,44%,2024109065,メンコイコイ,ニューイヤーズデイ,1,0,0,2,3,33%,33%,33%,73%,43%,2024109065,メンコイコイ,,0,0,0,0,0,0%,0%,0%,0%,0%,2024109065,メンコイコイ,,2024109065,メンコイコイ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24.08,2.39,1,3,28.39,2.82,H,△,○,△,△,,○,△
202630072301,9,2024102912,ブリエテーション,,,,,,,,,,,,,,,,2026.06.25,門別,6,JRA認(2歳),,ダ1100,1:11.5,良,12,4,6,小野楓馬,55.0,8-7,40.7,456,0,カンベイ(2.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102912,ブリエテーション,,小野楓馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024102912,ブリエテーション,インカンテーション,ナスルーラ系,アドマイヤマックス,サンデーサイレンス系,牝2,55.0,442(-14),小野楓馬,05592,,小野望,05688,26.2,7,7枠,5,3,1,13,22,22%,36%,40%,77%,106%,2024102912,ブリエテーション,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024102912,ブリエテーション,小野楓馬,2,1,4,4,11,18%,27%,63%,71%,176%,2024102912,ブリエテーション,小野望,2,1,2,4,9,22%,33%,55%,87%,168%,2024102912,ブリエテーション,インカンテーション,0,0,0,0,0,0%,0%,0%,0%,0%,2024102912,ブリエテーション,,0,0,0,0,0,0%,0%,0%,0%,0%,2024102912,ブリエテーション,,2024102912,ブリエテーション,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,25.46,2.53,0,4,30.75,3.06,H,,,,,,,★
202630072301,10,2024103709,ギフトオブマジック,,,,,,,,,,,,,,,,2026.07.09,門別,6,JRA認(2歳),,ダ1100,1:11.7,良,8,6,8,近藤翔月,54.0,7-7,39.5,500,0,マナマヒナ(2.8),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103709,ギフトオブマジック,,藤田凌駕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024103709,ギフトオブマジック,タイセイレジェンド,ネイティヴダンサー系,クロフネ,ノーザンダンサー系,牝2,53.0,504(+4),藤田凌駕,05686,△,川島雅人,05723,188.7,11,7枠,5,3,1,13,22,22%,36%,40%,77%,106%,2024103709,ギフトオブマジック,差,10,12,8,75,105,9%,20%,28%,44%,93%,2024103709,ギフトオブマジック,藤田凌駕,0,2,0,2,4,0%,50%,50%,0%,83%,2024103709,ギフトオブマジック,川島雅人,0,0,1,0,1,0%,0%,100%,0%,0%,2024103709,ギフトオブマジック,タイセイレジェンド,0,0,0,0,0,0%,0%,0%,0%,0%,2024103709,ギフトオブマジック,,0,0,0,0,0,0%,0%,0%,0%,0%,2024103709,ギフトオブマジック,,2024103709,ギフトオブマジック,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,58.28,5.79,1,8,48.83,4.85,H,,,,,,,★
